comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	20	27	0.000017814361509271848	0.8232504545454546
late-early	CVD2	87	0	19	27	0.0000363237693908098	0.7469468181818183
late-early	CVD3	87	0	26	32	0.000017814361509271848	1.5893168181818182
late-early	IR	87	0	29	36	0.000017814361509271848	1.7346286363636365
late-early	In	85	0	23	30	0.000017814361509271848	2.369500454545454
