panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
CVD2	OID_gisby_00090	BMP-6	P22004	late-early	22	5.174244545454545	5.526562272727272	-0.35231772727272714	-5.275799907215009	21	0.000031342687577318173	0.0007591895435394846	
CVD2	OID_gisby_00175	PARP-1	P09874	late-early	22	4.865877727272727	5.612824545454545	-0.7469468181818183	-5.208556849600537	21	0.00003668916723453819	0.000812507654421113	
In	OID_gisby_00341	TNFRSF9	Q07011	late-early	22	10.417462272727272	9.853580909090907	0.5638813636363635	5.201848468638177	21	0.0000372709933220694	0.000812507654421113	
CVD2	OID_gisby_00129	SERPINA12	Q8IW75	late-early	22	4.27516409090909	3.5711481818181827	0.7040159090909092	5.14010429281651	21	0.000043086257032642905	0.0008167655680970568	
IR	OID_gisby_00350	GLB1	P16278	late-early	22	0.6750054545454545	1.2042318181818181	-0.5292263636363637	-5.170355806518667	21	0.00004013015676340714	0.0008167655680970568	
CM	OID_gisby_00027	VCAM1	P19320	late-early	22	5.916869090909091	6.334466363636364	-0.41759727272727254	-5.15179420575344	21	0.000041918609198221546	0.0008167655680970568	
CVD3	OID_gisby_00185	ALCAM	Q13740	late-early	22	7.35921090909091	7.079571818181818	0.2796390909090907	5.054865478183394	21	0.00005266020603089672	0.0009566604095612904	
CVD3	OID_gisby_00230	U-PAR	Q03405	late-early	22	8.18626181818182	7.613049545454547	0.5732122727272728	5.018179397246476	21	0.000057419824075699566	0.0009761674253397314	
CM	OID_gisby_00046	ST6GAL1	P15907	late-early	22	3.804437727272727	4.3050072727272735	-0.5005695454545456	-5.012375298618251	21	0.00005821181894227756	0.0009761674253397314	
CM	OID_gisby_00060	NRP1	O14786	late-early	22	1.4380713636363636	1.2280077272727274	0.21006363636363634	4.949734741762153	21	0.00006749700740926734	0.0010899516752015022	
CM	OID_gisby_00050	FCN2	Q15485	late-early	22	5.011692272727273	4.389479545454545	0.6222127272727274	4.892518685169533	21	0.00007728453130573243	0.001203430558903548	
IR	OID_gisby_00377	LILRB4	Q8NHJ6	late-early	22	6.580384090909091	7.109685000000002	-0.5293009090909092	-4.863181242323092	21	0.00008284792413038033	0.0012455756869257182	
IR	OID_gisby_00426	CLEC6A	Q6EIG7	late-early	22	3.270689545454546	3.841939090909091	-0.5712495454545453	-4.836508645028348	21	0.0000882568384221738	0.0012826660517355926	
In	OID_gisby_00338	CASP-8	Q14790	late-early	22	3.194941363636364	3.870022727272726	-0.6750813636363637	-4.787819714599623	21	0.00009906806486270625	0.001393344396133546	
In	OID_gisby_00332	IFN-gamma	P01579	late-early	22	7.551874090909092	9.921374545454547	-2.369500454545454	-4.73790732334496	21	0.00011154222342968367	0.00151976279422944	
CVD3	OID_gisby_00244	t-PA	P00750	late-early	22	5.079103181818181	5.800005000000001	-0.7209018181818185	-4.670604010367614	21	0.000130911663801081	0.0017296207702203429	
CM	OID_gisby_00083	GAS6	Q14393	late-early	22	5.527247272727274	5.750466363636364	-0.223219090909091	-4.6565507363218615	21	0.00013536619292064955	0.001735872356276565	
IR	OID_gisby_00390	PTH1R	Q03431	late-early	22	5.697539545454545	5.325471363636364	0.3720681818181818	4.608406643874819	21	0.00015181767130956203	0.0018912144197419727	
IR	OID_gisby_00435	BTN3A2	P78410	late-early	22	4.901073181818181	5.385348181818182	-0.48427500000000007	-4.523113718860871	21	0.00018606625749884032	0.0021925645478241725	
CVD3	OID_gisby_00177	TNFRSF14	Q92956	late-early	22	8.277825454545455	8.000053636363635	0.27777181818181823	4.529232665544599	21	0.0001833690187866832	0.0021925645478241725	
IR	OID_gisby_00379	KRT19	P08727	late-early	22	4.03439	5.108278636363637	-1.0738886363636362	-4.497441543464714	21	0.0001978244132441187	0.0022697748466956776	
IR	OID_gisby_00413	DFFA	O00273	late-early	22	5.54665318181818	6.083347272727272	-0.5366940909090909	-4.398984208450648	21	0.00025027452204273715	0.0027979408105290615	
CVD3	OID_gisby_00205	GDF-15	Q99988	late-early	22	7.741606818181818	8.18642	-0.4448131818181818	-4.317033950199546	21	0.0003044366683939703	0.0033183596854942767	
CVD3	OID_gisby_00199	FABP4	P15090	late-early	22	9.417929090909091	8.878509545454547	0.5394195454545453	4.295134819693879	21	0.0003208037665680674	0.0034114742005774976	
In	OID_gisby_00277	MCP-1	P13500	late-early	22	12.268939545454545	12.72461409090909	-0.45567454545454567	-4.197519952290904	21	0.00040516388887468224	0.004205987036889559	
IR	OID_gisby_00381	HNMT	P50135	late-early	22	10.705774545454545	11.323153181818183	-0.6173786363636364	-4.184388247526986	21	0.0004180911977769153	0.004239250284435699	
IR	OID_gisby_00398	HEXIM1	O94992	late-early	22	6.0047095454545465	6.572091818181819	-0.5673822727272726	-4.157884946277657	21	0.0004454510642621923	0.00441401509132536	
IR	OID_gisby_00402	TREM1	Q9NP99	late-early	22	5.132018181818181	4.9526118181818175	0.17940636363636367	4.055334774398702	21	0.0005692363316858184	0.005515267569222596	
In	OID_gisby_00331	IL33	O95760	late-early	22	0.4288486363636363	0.7942631818181819	-0.3654145454545455	-4.036867469592611	21	0.000594925417458203	0.005547414173722918	
CVD3	OID_gisby_00198	TLT-2	Q5T2D2	late-early	22	5.553191818181818	5.308682727272727	0.24450909090909104	4.034709923325677	21	0.0005980010691857274	0.005547414173722918	
IR	OID_gisby_00396	CKAP4	Q07065	late-early	22	7.822381818181818	8.397062727272727	-0.574680909090909	-3.991510499483002	21	0.0006630270444010211	0.006022495653309275	
IR	OID_gisby_00422	SIT1	Q9Y3P8	late-early	22	2.934187272727273	2.5839022727272734	0.350285	3.962716968137043	21	0.0007102305045065815	0.006071774509115089	
In	OID_gisby_00306	IL-18R1	Q13478	late-early	22	9.121982727272728	9.420136818181819	-0.2981540909090908	-3.9653153926104667	21	0.0007058368992918229	0.006071774509115089	
CVD2	OID_gisby_00103	TNFRSF11A	Q9Y6Q6	late-early	22	10.357034545454544	10.10834590909091	0.24868863636363644	3.9764329239130034	21	0.0006873418547044263	0.006071774509115089	
CM	OID_gisby_00019	PROC	P04070	late-early	22	4.206129545454545	3.894168181818182	0.3119613636363636	3.9491943099833215	21	0.0007335384955393653	0.006150438154906986	
CVD2	OID_gisby_00158	THPO	P40225	late-early	22	3.746815454545455	4.140642272727273	-0.39382681818181803	-3.89629588546427	21	0.0008322519008050477	0.006846449599075487	
CVD3	OID_gisby_00249	IL-18BP	O95998	late-early	22	7.451542272727274	7.664351818181819	-0.21280954545454547	-3.866301466232807	21	0.0008939735920936442	0.007218009002830165	
CM	OID_gisby_00010	SERPINA5	P05154	late-early	22	7.854105454545453	7.219556363636363	0.6345490909090911	3.7352437766457403	21	0.0012214021575875922	0.009533410539639948	
IR	OID_gisby_00425	CLEC7A	Q9BXN2	late-early	22	7.071689545454546	6.792793181818182	0.27889636363636355	3.734187008653061	21	0.0012244747482106355	0.009533410539639948	
In	OID_gisby_00320	CD5	P06127	late-early	22	7.2952709090909105	7.056221363636363	0.23904954545454551	3.7137440952560277	21	0.0012854398453987503	0.009832487238488686	
CM	OID_gisby_00043	PLXNB2	O15031	late-early	22	1.9450336363636367	2.180730909090909	-0.2356972727272727	-3.68670089176348	21	0.0013707182913074156	0.010304020258793676	
CVD3	OID_gisby_00214	IGFBP-1	P08833	late-early	22	7.169833181818182	8.04149909090909	-0.871665909090909	-3.6469200621569224	21	0.001506410108425671	0.011132115377518518	
IR	OID_gisby_00373	GALNT3	Q14435	late-early	22	2.9540340909090905	3.356178636363637	-0.40214454545454553	-3.590455669129347	21	0.001722025974745689	0.012513388749818673	
IR	OID_gisby_00389	CD28	P10747	late-early	22	2.293038181818182	1.9857331818181818	0.307305	3.5620192066170246	21	0.0018418491686793548	0.013164692418757356	
IR	OID_gisby_00428	IL12RB1	P42701	late-early	22	3.783760909090909	4.128049545454545	-0.3442886363636364	-3.514010365793783	21	0.0020630203500413558	0.014507691493839212	
CVD3	OID_gisby_00218	PSP-D	P35247	late-early	22	3.1814613636363642	2.367455909090909	0.8140054545454544	3.501400093559853	21	0.002125316856961712	0.014708542057703276	
CVD3	OID_gisby_00243	ST2	Q01638	late-early	22	6.978916818181816	7.621486363636365	-0.6425695454545455	-3.488743328462919	21	0.002189699575503079	0.014917328358114726	
CVD3	OID_gisby_00184	IL2-RA	P01589	late-early	22	6.024991363636363	5.700069090909093	0.32492227272727287	3.4764930020587537	21	0.002253836428173006	0.01511804127205278	
CM	OID_gisby_00009	CR2	P20023	late-early	22	6.934100454545455	6.635232272727273	0.29886818181818187	3.458230506698583	21	0.0023528858082297877	0.01554330624830587	
CVD3	OID_gisby_00195	TIMP4	Q99727	late-early	22	5.448367727272728	4.975125454545455	0.4732422727272727	3.3878696293582737	21	0.0027759680876964232	0.018064508749785678	
CVD3	OID_gisby_00187	CSTB	P04080	late-early	22	8.870163181818183	8.581483636363636	0.28867954545454544	3.3766224544226353	21	0.002850169205187436	0.01827461431561356	
IR	OID_gisby_00434	ITGB6	P18564	late-early	22	4.324835909090908	4.037407272727273	0.2874286363636364	3.361063819878899	21	0.0029560196856790455	0.01867861714429078	
CVD2	OID_gisby_00125	FS	P19883	late-early	22	11.383792727272727	12.087718181818182	-0.7039254545454544	-3.307228713790726	21	0.0033527516048978967	0.019754049996425445	
CVD3	OID_gisby_00210	MPO	P05164	late-early	22	2.9971531818181814	3.3296363636363635	-0.33248318181818187	-3.3117305020836025	21	0.003317676863475505	0.019754049996425445	
CVD2	OID_gisby_00142	CEACAM8	P31997	late-early	22	7.391124545454544	7.062757727272728	0.3283668181818181	3.321054104670924	21	0.003246168616013456	0.019754049996425445	
CVD2	OID_gisby_00154	AGRP	O00253	late-early	22	7.675467727272727	8.003219545454547	-0.32775181818181837	-3.319433808754269	21	0.0032584867332432488	0.019754049996425445	
In	OID_gisby_00318	TNF	P01375	late-early	22	4.2253122727272725	4.546908181818181	-0.3215959090909093	-3.318517891827447	21	0.0032654700547782856	0.019754049996425445	
CM	OID_gisby_00077	CCL18	P55774	late-early	22	7.967543636363635	7.416014545454545	0.5515290909090909	3.249060720096978	21	0.0038397821708038293	0.02232193368627293	
CVD2	OID_gisby_00167	TNFRSF13B	O14836	late-early	22	11.408244999999999	11.082977727272727	0.32526727272727257	3.2147629653474596	21	0.004158530116606274	0.023245117062055582	
IR	OID_gisby_00433	CD83	Q01151	late-early	22	5.6687436363636365	5.427217727272727	0.24152590909090907	3.2198180148416604	21	0.004109984195551641	0.023245117062055582	
In	OID_gisby_00303	IL-15RA	Q13261	late-early	22	3.2732495454545445	3.092775909090909	0.1804736363636364	3.2216006553605774	21	0.004092996425768103	0.023245117062055582	
In	OID_gisby_00267	MCP-3	P80098	late-early	22	3.0841686363636356	4.0051381818181815	-0.9209695454545455	-3.191867902757421	21	0.004385467049772274	0.02360572387284829	
In	OID_gisby_00291	CD6	P30203	late-early	22	5.992011818181819	5.780966363636362	0.21104545454545456	3.192503821499385	21	0.004379004426045219	0.02360572387284829	
In	OID_gisby_00348	CSF-1	P09603	late-early	22	10.692074999999999	10.802777727272725	-0.11070272727272715	-3.197779356237568	21	0.004325746363464056	0.02360572387284829	
IR	OID_gisby_00431	KPNA1	P52294	late-early	22	-0.8708572727272728	-0.5878831818181817	-0.282974090909091	-3.168202814210968	21	0.004632660958830748	0.024632197293295195	
CVD2	OID_gisby_00147	MMP7	P09237	late-early	22	10.342263636363636	9.856258636363636	0.4860049999999999	3.1550253439626754	21	0.004776110529714606	0.025088966156091182	
IR	OID_gisby_00351	PSIP1	O75475	late-early	22	3.985018181818182	4.45134	-0.4663218181818181	-3.140619724771945	21	0.004937856089738846	0.02562982446578734	
IR	OID_gisby_00361	CLEC4C	Q8WTT0	late-early	22	3.253122272727273	3.685239090909091	-0.4321168181818182	-3.128867174085242	21	0.005073732361158267	0.025722643133314006	
CM	OID_gisby_00025	LTBP2	Q14767	late-early	22	2.7999504545454545	3.1077372727272734	-0.3077868181818182	-3.1306117870596566	21	0.005053335685841098	0.025722643133314006	
In	OID_gisby_00296	TNFSF14	O43557	late-early	22	4.484352727272727	4.888424545454545	-0.4040718181818182	-3.104608153124686	21	0.005365743282108371	0.026584818988627835	
CM	OID_gisby_00007	SERPINA7	P05543	late-early	22	4.590252272727272	4.808499545454546	-0.21824727272727282	-3.107671292822276	21	0.005327993717570756	0.026584818988627835	
CVD2	OID_gisby_00153	PRSS8	Q16651	late-early	22	9.82278409090909	9.715270909090911	0.10751318181818158	3.0814682043340618	21	0.005659392495235949	0.027724664358683974	
CVD3	OID_gisby_00222	AXL	P30530	late-early	22	9.124527727272726	8.811731818181821	0.31279590909090904	3.070301841855444	21	0.005806593178480535	0.028086044225014924	
In	OID_gisby_00324	4E-BP1	Q13541	late-early	22	10.448744545454543	10.60020681818182	-0.15146227272727295	-3.0661698226376197	21	0.005861995468982473	0.028086044225014924	
In	OID_gisby_00305	IL-22 RA1	Q8N6P7	late-early	22	2.077901818181818	2.4052563636363637	-0.32735454545454545	-3.019594075055527	21	0.006522847228266571	0.02962459782837734	
CVD3	OID_gisby_00224	MMP-2	P08253	late-early	22	3.051174545454545	2.7432013636363637	0.3079731818181818	3.023080871920303	21	0.0064709836742702365	0.02962459782837734	
CM	OID_gisby_00022	PCOLCE	Q15113	late-early	22	7.088138636363635	6.795669545454545	0.29246909090909107	3.0335281878643467	21	0.006317956002071634	0.02962459782837734	
CVD3	OID_gisby_00252	CTSZ	Q9UBR2	late-early	22	4.9552381818181805	5.163395909090909	-0.20815772727272727	-3.020301528702324	21	0.006512292087489602	0.02962459782837734	
CVD3	OID_gisby_00225	FAS	P25445	late-early	22	6.815248181818183	6.6347131818181815	0.18053500000000006	3.0213500022005997	21	0.006496679228412683	0.02962459782837734	
CVD2	OID_gisby_00145	CCL17	Q92583	late-early	22	9.064578181818183	8.332142727272728	0.7324354545454548	3.005170215275654	21	0.00674167817287552	0.030302800859522958	
In	OID_gisby_00279	CXCL11	O14625	late-early	22	9.416135909090908	10.177684545454547	-0.7615486363636363	-2.9837725872294185	21	0.00707938033976907	0.03117787705191227	
IR	OID_gisby_00406	BACH1	O14867	late-early	22	2.5117095454545453	2.9950931818181816	-0.4833836363636363	-2.986242005382684	21	0.007039592003668993	0.03117787705191227	
CVD2	OID_gisby_00105	TRAIL-R2	O14763	late-early	22	10.10733363636364	9.51238	0.5949536363636366	2.965172807956374	21	0.007386094947619881	0.03220337397162268	
IR	OID_gisby_00407	PIK3AP1	Q6ZUJ8	late-early	22	3.2914677272727273	3.6864218181818185	-0.394954090909091	-2.9517006476250303	21	0.007616187395214746	0.03287779905261019	
In	OID_gisby_00295	MCP-4	Q99616	late-early	22	14.762611818181819	14.189990000000002	0.5726218181818183	2.928916947542855	21	0.008021058834653871	0.03406575817547505	
CVD3	OID_gisby_00197	CDH5	P33151	late-early	22	3.207292272727272	3.0665413636363636	0.14075090909090915	2.9274597320998894	21	0.008047644706591583	0.03406575817547505	
CVD2	OID_gisby_00164	PD-L2	Q9BQ51	late-early	22	4.343305454545455	4.518279090909091	-0.1749736363636364	-2.9111929507543297	21	0.008350216105209363	0.03500667521030079	
CVD3	OID_gisby_00228	PRTN3	P24158	late-early	22	4.655294545454545	5.124957272727272	-0.4696627272727273	-2.8934151435316258	21	0.008693355855148077	0.03509539956337557	
In	OID_gisby_00310	TRANCE	O14788	late-early	22	4.243531363636364	3.774635909090909	0.4688954545454545	2.8955098069189167	21	0.008652234414473048	0.03509539956337557	
CVD2	OID_gisby_00111	IL-27	Q8NEV9,Q14213	late-early	22	6.775938181818182	7.028980454545455	-0.2530422727272726	-2.9010694818628173	21	0.008543990912880384	0.03509539956337557	
CM	OID_gisby_00000	PRCP	P42785	late-early	22	1.5186027272727272	1.2885813636363634	0.23002136363636366	2.897641208402867	21	0.008610582983326509	0.03509539956337557	
CM	OID_gisby_00081	C1QTNF1	Q9BXJ1	late-early	22	4.9679081818181805	5.424150909090908	-0.4562427272727273	-2.8796390092842614	21	0.008968500909014354	0.03587400363605742	
CM	OID_gisby_00065	THBS4	P35443	late-early	22	5.198014545454547	5.757811363636363	-0.5597968181818183	-2.8714578476357184	21	0.009135823158473944	0.03621108088267854	
In	OID_gisby_00317	IL10	P22301	late-early	22	4.236853636363637	5.1279959090909095	-0.8911422727272729	-2.8038009401271857	21	0.010638588372335223	0.041441335845076	
IR	OID_gisby_00355	HCLS1	P14317	late-early	22	6.020611363636363	6.414735909090909	-0.3941245454545454	-2.803512186924052	21	0.010645480767542459	0.041441335845076	
CM	OID_gisby_00015	CCL14	Q16627	late-early	22	8.024392272727273	7.738698181818183	0.2856940909090908	2.7831622631190918	21	0.011142081890884281	0.042990687649783595	
In	OID_gisby_00292	IL18	Q14116	late-early	22	9.905566818181818	10.280118636363635	-0.3745518181818182	-2.776691840102067	21	0.011304547534618514	0.04323493618503221	
In	OID_gisby_00307	PD-L1	Q9NZQ7	late-early	22	8.126254545454545	8.371812272727272	-0.2455577272727273	-2.7658262380268943	21	0.011582452749731242	0.04391260346854627	
CVD2	OID_gisby_00113	CXCL1	P09341	late-early	22	10.067264545454547	10.611072272727272	-0.5438077272727274	-2.712052436753915	21	0.013056041336442892	0.04865328224520599	
CVD2	OID_gisby_00099	IL-1ra	P18510	late-early	22	6.575804090909091	7.046843636363636	-0.4710395454545455	-2.713352037715933	21	0.01301841986947827	0.04865328224520599	
IR	OID_gisby_00404	SRPK2	P78362	late-early	22	2.3864086363636363	2.990531363636364	-0.6041227272727273	-2.6930575090839706	21	0.013617807132619175	0.050316643303575936	
IR	OID_gisby_00356	CNTNAP2	Q9UHC6	late-early	22	2.6043477272727276	2.4131722727272726	0.1911754545454545	2.6833762592935932	21	0.013912855541884372	0.050974832069425095	
CVD2	OID_gisby_00132	MERTK	Q12866	late-early	22	7.165638636363636	7.408731363636363	-0.24309272727272713	-2.6571282884118133	21	0.014743509886669282	0.053568085921565055	
CM	OID_gisby_00073	APOM	O95445	late-early	22	5.348287727272727	5.137719090909091	0.21056863636363635	2.6326408952953724	21	0.015560493447994928	0.05606921606054371	
In	OID_gisby_00271	IL7	P13232	late-early	22	1.7132754545454545	2.0708690909090905	-0.3575936363636364	-2.5954362757299974	21	0.016883870629225806	0.06033907864215124	
CVD3	OID_gisby_00215	CHIT1	Q13231	late-early	22	4.30217	4.044361818181818	0.2578081818181819	2.586132636408187	21	0.01723098138239676	0.0610789258758129	
CVD2	OID_gisby_00134	THBS2	P35442	late-early	22	5.680331818181819	5.796196363636365	-0.11586454545454536	-2.5802149547706636	21	0.017455243650332353	0.06137488896407182	
IR	OID_gisby_00367	PRDX5	P30044	late-early	22	5.510266818181819	5.89063090909091	-0.3803640909090909	-2.554986801057997	21	0.018442428764434027	0.06331416489207273	
IR	OID_gisby_00397	JUN	P05412	late-early	22	0.3991368181818181	0.6453468181818182	-0.24620999999999993	-2.557866745564973	21	0.018327142457234658	0.06331416489207273	
CVD3	OID_gisby_00238	SHPS-1	P78324	late-early	22	4.443314090909091	4.303455	0.13985909090909093	2.5601257573812104	21	0.01823718606551905	0.06331416489207273	
In	OID_gisby_00312	IL-12B	P29460	late-early	22	7.976580909090908	8.413301363636364	-0.43672045454545483	-2.543008154002014	21	0.018929279317830616	0.06447785767636054	
CVD2	OID_gisby_00097	IL-4RA	P24394	late-early	22	4.017551818181818	4.305060909090908	-0.2875090909090909	-2.512389692637492	21	0.020228989418631382	0.06732701821773499	
CM	OID_gisby_00018	PAM	P19021	late-early	22	2.3030077272727274	2.455434090909091	-0.1524263636363636	-2.5131857582644117	21	0.020194165569595413	0.06732701821773499	
CVD3	OID_gisby_00221	AP-N	P15144	late-early	22	5.495550454545455	5.352532272727273	0.1430181818181819	2.5171603310273083	21	0.02002113525774596	0.06732701821773499	
CVD2	OID_gisby_00160	GT	P51161	late-early	22	4.07783090909091	4.526681363636363	-0.4488504545454544	-2.49931365572529	21	0.020809095421790547	0.06873307275682332	
In	OID_gisby_00340	CX3CL1	P78423	late-early	22	6.378428636363637	6.628665909090909	-0.25023727272727275	-2.4792314015585757	21	0.021730358451187426	0.07123636304299037	
IR	OID_gisby_00369	TRIM5	Q9C035	late-early	22	2.8912059090909086	3.311140909090908	-0.41993499999999995	-2.466523569907786	21	0.022332832877863584	0.07224878425767688	
CM	OID_gisby_00058	CNDP1	Q96KN2	late-early	22	2.650117272727272	2.8734590909090905	-0.2233418181818183	-2.462303625719936	21	0.022536318025330404	0.07224878425767688	
IR	OID_gisby_00382	CCL11	P51671	late-early	22	7.980578636363638	7.802596818181817	0.1779818181818182	2.462775959524652	21	0.02251345660307269	0.07224878425767688	
CVD2	OID_gisby_00139	HO-1	P09601	late-early	22	12.085933181818179	12.317196818181817	-0.2312636363636365	-2.4547403463645194	21	0.022905346042981556	0.0728958458010216	
CM	OID_gisby_00017	NOTCH1	P46531	late-early	22	3.4215559090909093	3.567773181818182	-0.14621727272727264	-2.446563468556431	21	0.023310637043130855	0.07364809964351487	
CVD2	OID_gisby_00162	MMP12	P39900	late-early	22	8.103214999999999	7.846599999999999	0.25661499999999987	2.436949894916193	21	0.023795669204828007	0.0746396530453598	
CVD3	OID_gisby_00237	IL-1RT2	P27930	late-early	22	4.934688181818182	4.748711818181817	0.18597636363636372	2.4288067785194705	21	0.024213835522565175	0.0754088020559887	
CM	OID_gisby_00061	EFEMP1	Q12805	late-early	22	6.7385827272727274	6.890858636363637	-0.1522759090909089	-2.4123338971083754	21	0.02508070529971196	0.0775545213523008	
CVD2	OID_gisby_00155	HB-EGF	Q99075	late-early	22	5.573643636363636	5.846144090909092	-0.2725004545454544	-2.401019384938288	21	0.025692710223005344	0.07888747645936851	
CVD3	OID_gisby_00229	PCSK9	Q8NBP7	late-early	22	2.5363795454545457	2.7604163636363634	-0.22403681818181811	-2.3925248929261835	21	0.026161246973885	0.07976436140289413	
IR	OID_gisby_00408	SPRY2	O43597	late-early	22	3.9200618181818183	4.340858181818182	-0.42079636363636364	-2.3889207875847878	21	0.026362422905984007	0.07981955824311823	
In	OID_gisby_00311	HGF	P14210	late-early	22	10.457035454545451	11.228282272727272	-0.7712468181818182	-2.3740730117892164	21	0.027206403011584612	0.08180683940035097	
CM	OID_gisby_00056	ICAM3	P32942	late-early	22	3.1959440909090913	3.3213404545454552	-0.12539636363636364	-2.3551366553113673	21	0.028319048707676098	0.08456921394895053	
In	OID_gisby_00264	IL8	P10145	late-early	22	6.437780909090909	6.838152272727274	-0.40037136363636383	-2.304846058483032	21	0.031481019690848155	0.09337227608986257	
CM	OID_gisby_00031	PTPRS	Q13332	late-early	22	1.5887718181818178	1.4984440909090908	0.09032772727272725	2.29078152259882	21	0.03242172020471923	0.09551263519768638	
In	OID_gisby_00329	EN-RAGE	P80511	late-early	22	4.723929090909091	4.1960013636363644	0.5279277272727273	2.280627564303432	21	0.03311683408770194	0.09690563531703386	
CVD3	OID_gisby_00188	CD163	Q86VB7	late-early	22	8.471537727272727	8.270256363636362	0.20128136363636343	2.2568326303647663	21	0.03479964476575814	0.09982003367020098	
CVD2	OID_gisby_00140	IL16	Q14005	late-early	22	7.745050909090909	7.937887272727272	-0.1928363636363638	-2.259472147464012	21	0.03460918631598342	0.09982003367020098	
In	OID_gisby_00269	CDCP1	Q9H5V8	late-early	22	4.1572986363636355	3.966385454545454	0.19091318181818187	2.2618480621043293	21	0.034438565202925986	0.09982003367020098	
CVD3	OID_gisby_00213	RETN	Q9HD89	late-early	22	8.54873181818182	8.758134545454546	-0.20940272727272735	-2.2389674891391143	21	0.036114152656280485	0.10291353305972739	
IR	OID_gisby_00365	PRDX3	P30048	late-early	22	0.5280913636363636	0.8790381818181817	-0.3509468181818182	-2.2088993180075973	21	0.038429351333301165	0.10876819037101522	
In	OID_gisby_00298	FGF-5	P12034	late-early	22	2.1004590909090908	1.940410909090909	0.16004818181818184	2.205376705883253	21	0.038709262092589736	0.10876819037101522	
CVD2	OID_gisby_00136	VSIG2	Q96IQ7	late-early	22	6.895788181818182	6.74998318181818	0.145805	2.202776604781249	21	0.03891705894008801	0.10876819037101522	
CM	OID_gisby_00068	LYVE1	Q9Y5Y7	late-early	22	7.152276363636363	6.997630454545455	0.15464590909090906	2.1911371670714272	21	0.03985977334140012	0.11069338329204108	
CVD2	OID_gisby_00112	IL-17D	Q8TAD2	late-early	22	3.1349809090909093	3.245790454545455	-0.11080954545454547	-2.1868012136990598	21	0.04021623360693871	0.1109764421052233	
In	OID_gisby_00300	LIF-R	P42702	late-early	22	4.676352727272728	4.858555909090909	-0.1822031818181819	-2.1777579227009367	21	0.040969026972117684	0.11234274062794534	
