panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
In	OID_gisby_00323	CXCL10	P02778	late-early	22	11.044615909090908	12.852583181818181	-1.8079672727272724	-8.304118454805288	21	0.00000004504720596543166	0.000016055487617183672	
CM	OID_gisby_00054	TCN2	P20062	late-early	22	5.040239545454546	5.873460000000001	-0.8332204545454545	-7.712613894176637	21	0.00000014729805153379516	0.000016055487617183672	
IR	OID_gisby_00432	LAG3	P18627	late-early	22	3.7016336363636357	4.396055	-0.6944213636363638	-7.806176400321201	21	0.00000012174710950496603	0.000016055487617183672	
CVD3	OID_gisby_00204	TNFRSF10C	O14798	late-early	22	5.012435	4.466084090909091	0.5463509090909091	7.863919634544837	21	0.00000010830538754724728	0.000016055487617183672	
In	OID_gisby_00337	MCP-2	P80075	late-early	22	9.49591090909091	11.045185454545456	-1.5492745454545456	-7.2148920214794	21	0.000000413923191944221	0.000026413160255549834	
CVD3	OID_gisby_00190	GRN	P28799	late-early	22	5.808246363636364	6.394238636363638	-0.5859922727272727	-7.242622794626565	21	0.00000039042644428555207	0.000026413160255549834	
CVD2	OID_gisby_00096	BOC	Q9BWV1	late-early	22	4.312046818181819	3.920700454545455	0.3913463636363637	7.203420715930879	21	0.00000042406449951570835	0.000026413160255549834	
CVD3	OID_gisby_00202	CCL24	O00175	late-early	22	5.72266909090909	4.128471363636364	1.5941977272727277	6.7677611727875036	21	0.0000010771852492208467	0.000058706596082536144	
IR	OID_gisby_00427	DDX58	O95786	late-early	22	3.2923072727272724	4.900070909090909	-1.607763636363636	-6.610247208537327	21	0.0000015182235060251514	0.00007354949429188512	
CVD2	OID_gisby_00143	PTX3	P26022	late-early	22	3.568297727272727	4.225657727272728	-0.6573599999999999	-6.289870165103026	21	0.000003081365483881271	0.00013434753509722341	
IR	OID_gisby_00376	TRIM21	P19474	late-early	22	3.2131600000000007	4.155419090909091	-0.9422590909090907	-6.217489686011239	21	0.000003622140658521289	0.00014029120235573936	
CM	OID_gisby_00040	NID1	P14543	late-early	22	4.508221818181817	5.11677590909091	-0.6085540909090909	-6.18895537501075	21	0.000003861225752910258	0.00014029120235573936	
CVD3	OID_gisby_00263	CCL16	O15467	late-early	22	7.3085568181818195	6.028437727272726	1.2801190909090912	5.83329073933355	21	0.000008634868449153288	0.0002896002033716026	
IR	OID_gisby_00358	IRF9	Q00978	late-early	22	1.6347254545454548	2.428407727272727	-0.7936822727272728	-5.630082145774136	21	0.00001376398217689534	0.0004286497306518834	
CM	OID_gisby_00083	GAS6	Q14393	late-early	22	5.514150000000001	5.76371409090909	-0.249564090909091	-5.594760191664156	21	0.000014932592003136236	0.00043404067422449325	
CVD3	OID_gisby_00227	TNFSF13B	Q9Y275	late-early	22	7.005926818181817	7.800077272727271	-0.7941504545454545	-5.546356393956847	21	0.000016700286719295576	0.00045508281310080445	
CM	OID_gisby_00089	LILRB5	O75023	late-early	22	4.9136940909090905	4.526978181818182	0.3867159090909091	5.483936154608788	21	0.00001929894114094388	0.0004949610786736195	
In	OID_gisby_00341	TNFRSF9	Q07011	late-early	22	10.445231363636365	9.90304227272727	0.5421890909090908	5.330576252945908	21	0.00002757673356956758	0.0006679697686850813	
CM	OID_gisby_00046	ST6GAL1	P15907	late-early	22	3.8309454545454544	4.286823181818182	-0.45587772727272724	-5.2847249047251035	21	0.0000306951830739699	0.0007043736747500461	
CVD3	OID_gisby_00230	U-PAR	Q03405	late-early	22	8.167402727272727	7.5925759090909075	0.5748268181818182	5.051041122624562	21	0.000053137120334278976	0.001103227831702173	
CM	OID_gisby_00027	VCAM1	P19320	late-early	22	5.935486363636364	6.323433181818182	-0.38794681818181814	-5.066048095502934	21	0.00005129042050300292	0.001103227831702173	
In	OID_gisby_00338	CASP-8	Q14790	late-early	22	3.212292727272727	3.809013181818182	-0.5967204545454545	-5.028715973505617	21	0.000056009844163318334	0.0011100132752366724	
In	OID_gisby_00332	IFN-gamma	P01579	late-early	22	7.626497727272727	10.208083636363636	-2.5815859090909083	-4.87316115268548	21	0.00008091134371457365	0.0012140896483310436	
CVD2	OID_gisby_00129	SERPINA12	Q8IW75	late-early	22	4.023525454545454	3.3636504545454544	0.6598750000000002	4.899573577856025	21	0.00007600399099594313	0.0012140896483310436	
IR	OID_gisby_00426	CLEC6A	Q6EIG7	late-early	22	3.2681572727272723	3.845505909090909	-0.5773486363636363	-4.8461519943111115	21	0.0000862612516503436	0.0012140896483310436	
IR	OID_gisby_00364	PRDX1	Q06830	late-early	22	2.205772727272727	2.7732095454545456	-0.5674368181818181	-4.9220045167193796	21	0.0000720733483523528	0.0012140896483310436	
IR	OID_gisby_00377	LILRB4	Q8NHJ6	late-early	22	6.578685454545453	7.102732727272727	-0.5240472727272728	-4.8458507874951	21	0.00008632288784005127	0.0012140896483310436	
IR	OID_gisby_00350	GLB1	P16278	late-early	22	0.6597745454545456	1.1754254545454548	-0.5156509090909092	-4.853865811905855	21	0.00008469783251063845	0.0012140896483310436	
IR	OID_gisby_00390	PTH1R	Q03431	late-early	22	5.672113181818182	5.291205000000001	0.3809081818181817	4.887576267665791	21	0.00007819461154601193	0.0012140896483310436	
CVD3	OID_gisby_00185	ALCAM	Q13740	late-early	22	7.350111818181819	7.0864045454545455	0.26370727272727257	4.970908338711594	21	0.00006420158991904401	0.0012140896483310436	
CM	OID_gisby_00060	NRP1	O14786	late-early	22	1.44902	1.2402395454545454	0.20878045454545457	4.914881347808307	21	0.00007329876168271632	0.0012140896483310436	
CVD2	OID_gisby_00103	TNFRSF11A	Q9Y6Q6	late-early	22	10.366776818181817	10.097499545454546	0.26927727272727275	4.655366606784198	21	0.0001357484400732467	0.0018495724959979865	
CVD2	OID_gisby_00175	PARP-1	P09874	late-early	22	4.83229	5.677217727272728	-0.8449277272727271	-4.63414246246249	21	0.0001427872772579164	0.00188652281468035	
CVD3	OID_gisby_00199	FABP4	P15090	late-early	22	9.50887681818182	8.944678181818183	0.5641986363636362	4.612791197460605	21	0.00015023949388082158	0.001926600568589359	
IR	OID_gisby_00402	TREM1	Q9NP99	late-early	22	5.10526318181818	4.910069545454544	0.19519363636363637	4.58330719185202	21	0.00016117876188759261	0.0020078268623711535	
CVD2	OID_gisby_00090	BMP-6	P22004	late-early	22	5.194476818181818	5.522411363636364	-0.32793454545454537	-4.527389129595141	21	0.00018417748603782869	0.0022305939975692584	
