comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	19	23	0.000016055487617183672	0.8332204545454545
late-early	CVD2	87	0	19	24	0.000026413160255549834	0.8449277272727271
late-early	CVD3	87	0	24	31	0.000016055487617183672	1.5941977272727277
late-early	IR	87	0	26	31	0.000016055487617183672	1.607763636363636
late-early	In	85	0	18	27	0.000016055487617183672	2.5815859090909083
