panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
CVD2	OID_gisby_00129	SERPINA12	Q8IW75	late-early	22	4.237345454545455	3.540480454545455	0.6968650000000001	5.062438195875775	21	0.000051728612925128203	0.0011276837617677949	
CM	OID_gisby_00027	VCAM1	P19320	late-early	22	5.9233	6.324212272727274	-0.40091227272727264	-5.007509913953914	21	0.00005888424228484013	0.0012225490302947759	
CM	OID_gisby_00046	ST6GAL1	P15907	late-early	22	3.7998018181818183	4.2870513636363645	-0.48724954545454546	-4.953301157727969	21	0.0000669301786944132	0.0013264344504892798	
CM	OID_gisby_00083	GAS6	Q14393	late-early	22	5.529740909090909	5.766945454545455	-0.23720454545454556	-4.92082619611015	21	0.0000722746173074107	0.0013700753541752637	
IR	OID_gisby_00426	CLEC6A	Q6EIG7	late-early	22	3.2503259090909093	3.8369740909090906	-0.5866481818181819	-4.887602942251828	21	0.0000781896708024199	0.0014204456862439614	
IR	OID_gisby_00377	LILRB4	Q8NHJ6	late-early	22	6.552213636363637	7.069729545454547	-0.5175159090909092	-4.842043288011423	21	0.0000871058678071357	0.0015191263345564465	
In	OID_gisby_00332	IFN-gamma	P01579	late-early	22	7.6335099999999985	9.973566363636364	-2.340056363636363	-4.795755751944575	21	0.00009721868463596905	0.0015699017222697226	
CM	OID_gisby_00060	NRP1	O14786	late-early	22	1.443796363636364	1.2432854545454548	0.2005109090909091	4.807174615987605	21	0.000094618678242675	0.0015699017222697226	
CVD3	OID_gisby_00230	U-PAR	Q03405	late-early	22	8.110131818181818	7.613758636363634	0.49637318181818185	4.723834251717394	21	0.00011533784821615711	0.0017340448904222241	
IR	OID_gisby_00390	PTH1R	Q03431	late-early	22	5.694591363636363	5.318489090909091	0.3761022727272725	4.724694715324489	21	0.00011510207749787504	0.0017340448904222241	
In	OID_gisby_00338	CASP-8	Q14790	late-early	22	3.1917472727272727	3.834223181818182	-0.6424759090909089	-4.648610171280135	21	0.00013795038138741944	0.0020048788761638293	
CVD2	OID_gisby_00175	PARP-1	P09874	late-early	22	4.802607272727273	5.633101818181818	-0.8304945454545454	-4.592906761100995	21	0.0001575317515307706	0.002215607860239225	
IR	OID_gisby_00435	BTN3A2	P78410	late-early	22	4.775750454545455	5.233303636363636	-0.4575531818181818	-4.557034833560385	21	0.0001716006041669882	0.002338058231775214	
IR	OID_gisby_00350	GLB1	P16278	late-early	22	0.6774877272727274	1.1343072727272725	-0.45681954545454545	-4.539830548927404	21	0.00017879016525768066	0.0023621973349196596	
CVD2	OID_gisby_00090	BMP-6	P22004	late-early	22	5.1765609090909095	5.5031572727272735	-0.3265963636363635	-4.506554662549635	21	0.00019356731531150473	0.0024112956993090303	
CVD3	OID_gisby_00177	TNFRSF14	Q92956	late-early	22	8.255007272727275	8.001751363636362	0.2532559090909092	4.506683654301176	21	0.00019350772395698712	0.0024112956993090303	
CVD3	OID_gisby_00243	ST2	Q01638	late-early	22	6.84583409090909	7.575289545454546	-0.7294554545454546	-4.454016529605368	21	0.0002194393039318676	0.00265765379206373	
CVD3	OID_gisby_00205	GDF-15	Q99988	late-early	22	7.606053181818182	8.073764545454546	-0.4677113636363636	-4.359653426066548	21	0.0002749436578626252	0.0032398766169757995	
IR	OID_gisby_00413	DFFA	O00273	late-early	22	5.495492727272727	6.00824909090909	-0.5127563636363636	-4.193039273367521	21	0.00040952928533699584	0.004463869210173254	
CVD3	OID_gisby_00199	FABP4	P15090	late-early	22	9.411122272727274	8.917494090909091	0.49362818181818163	4.212078389192115	21	0.00039129863100484386	0.004463869210173254	
In	OID_gisby_00277	MCP-1	P13500	late-early	22	12.303437727272728	12.669989090909091	-0.3665513636363638	-4.200216833476604	21	0.00040255885401840885	0.004463869210173254	
IR	OID_gisby_00379	KRT19	P08727	late-early	22	3.973860454545454	4.955124090909091	-0.9812636363636364	-4.17212557195527	21	0.0004305349711166695	0.004546676755422837	
IR	OID_gisby_00402	TREM1	Q9NP99	late-early	22	5.0770409090909085	4.892207727272726	0.18483318181818184	4.164954612999521	21	0.0004379826232288053	0.004546676755422837	
IR	OID_gisby_00381	HNMT	P50135	late-early	22	10.62989409090909	11.231909545454544	-0.6020154545454545	-4.129794787823653	21	0.00047640378296143204	0.004720728394799645	
CVD3	OID_gisby_00198	TLT-2	Q5T2D2	late-early	22	5.602679999999999	5.351228636363636	0.2514513636363637	4.1319423900228225	21	0.0004739633309702729	0.004720728394799645	
CM	OID_gisby_00019	PROC	P04070	late-early	22	4.217560909090909	3.9250318181818185	0.2925290909090909	3.9537514059920214	21	0.0007256000143225361	0.007030257916547238	
IR	OID_gisby_00396	CKAP4	Q07065	late-early	22	7.766115909090908	8.316998636363637	-0.5508827272727271	-3.8861757476649035	21	0.0008525887767341089	0.00808105884034938	
CVD2	OID_gisby_00103	TNFRSF11A	Q9Y6Q6	late-early	22	10.346235454545454	10.109301818181818	0.23693363636363632	3.8345773005875676	21	0.0009642012490267415	0.008944505203737432	
CVD2	OID_gisby_00158	THPO	P40225	late-early	22	3.7066281818181817	4.0523	-0.3456718181818181	-3.7565155365979312	21	0.001161150344429096	0.010331868370838488	
In	OID_gisby_00306	IL-18R1	Q13478	late-early	22	9.071126363636363	9.356436363636364	-0.28530999999999995	-3.7638378291627754	21	0.0011410981118662455	0.010331868370838488	
CM	OID_gisby_00010	SERPINA5	P05154	late-early	22	7.858009090909092	7.243643181818182	0.614365909090909	3.740354170419744	21	0.0012066507605872356	0.010521994632320696	
IR	OID_gisby_00425	CLEC7A	Q9BXN2	late-early	22	7.042691363636364	6.7845709090909105	0.25812045454545446	3.7020259339114783	21	0.001321728630898411	0.011299483981798182	
IR	OID_gisby_00389	CD28	P10747	late-early	22	2.2988154545454553	1.982632727272727	0.31618272727272734	3.6855467362459913	21	0.0013744795779864205	0.011524482615424603	
In	OID_gisby_00331	IL33	O95760	late-early	22	0.45787090909090916	0.7936095454545455	-0.3357386363636363	-3.668250713024299	21	0.0014320816623885069	0.011780898203799793	
CVD3	OID_gisby_00249	IL-18BP	O95998	late-early	22	7.446867272727272	7.648378636363635	-0.20151136363636366	-3.6532214785785584	21	0.001484064811383412	0.011982449217836437	
In	OID_gisby_00320	CD5	P06127	late-early	22	7.267739090909089	7.080428636363638	0.18731045454545459	3.6014215099034326	21	0.0016778988094938718	0.013301161471624148	
CVD3	OID_gisby_00214	IGFBP-1	P08833	late-early	22	7.109475000000001	7.941943181818181	-0.8324681818181816	-3.5778221450178664	21	0.0017742819150912137	0.013685492974533543	
CM	OID_gisby_00022	PCOLCE	Q15113	late-early	22	7.133179545454545	6.770566818181817	0.3626127272727274	3.5742924987678815	21	0.0017891584852027798	0.013685492974533543	
CVD3	OID_gisby_00218	PSP-D	P35247	late-early	22	3.1259663636363637	2.422351818181818	0.7036145454545452	3.5501548244154364	21	0.0018942344796579746	0.013998071747980964	
CM	OID_gisby_00009	CR2	P20023	late-early	22	7.005777727272727	6.692521363636365	0.31325636363636367	3.556289460114626	21	0.0018669675563063315	0.013998071747980964	
CM	OID_gisby_00043	PLXNB2	O15031	late-early	22	1.9436322727272726	2.166418636363636	-0.22278636363636364	-3.531973826092261	21	0.0019773653700512206	0.014368855022372203	
IR	OID_gisby_00351	PSIP1	O75475	late-early	22	3.89284	4.415857727272726	-0.5230177272727271	-3.511380855157601	21	0.0020758607052864253	0.014837299467293138	
CVD2	OID_gisby_00154	AGRP	O00253	late-early	22	7.6085186363636375	7.992343636363636	-0.3838250000000001	-3.5012849635801455	21	0.0021258940406747584	0.01494983551184185	
CVD2	OID_gisby_00147	MMP7	P09237	late-early	22	10.339540909090909	9.821460454545452	0.5180804545454545	3.446633790787854	21	0.0024179851914711836	0.016040303005431838	
IR	OID_gisby_00398	HEXIM1	O94992	late-early	22	5.982499090909091	6.492726363636364	-0.5102272727272728	-3.456890440294012	21	0.002360319696657287	0.016040303005431838	
IR	OID_gisby_00428	IL12RB1	P42701	late-early	22	3.7986050000000007	4.121415454545455	-0.3228104545454546	-3.4602219029767736	21	0.002341881121004974	0.016040303005431838	
IR	OID_gisby_00433	CD83	Q01151	late-early	22	5.67059909090909	5.4138872727272735	0.25671181818181815	3.444856103793974	21	0.0024281192622901404	0.016040303005431838	
IR	OID_gisby_00373	GALNT3	Q14435	late-early	22	2.9605713636363635	3.3266822727272727	-0.3661109090909091	-3.4288352027197186	21	0.002521347712761024	0.016407576160653827	
CVD3	OID_gisby_00244	t-PA	P00750	late-early	22	5.128906818181818	5.729510909090909	-0.6006040909090911	-3.3577147795365776	21	0.0029793018484196576	0.019102582439867215	
In	OID_gisby_00318	TNF	P01375	late-early	22	4.201432272727273	4.51982	-0.3183877272727274	-3.3292617592887273	21	0.003184465658038649	0.020122130824707984	
CVD2	OID_gisby_00111	IL-27	Q8NEV9,Q14213	late-early	22	6.787851818181817	7.071818636363637	-0.28396681818181807	-3.31919145050633	21	0.003260333151587025	0.020307217915599182	
CVD2	OID_gisby_00125	FS	P19883	late-early	22	11.340756363636366	12.044566363636365	-0.7038099999999998	-3.3063479134673712	21	0.0033596563569127103	0.02063112917766115	
CVD3	OID_gisby_00184	IL2-RA	P01589	late-early	22	6.018258181818183	5.727928636363637	0.2903295454545456	3.295320023048654	21	0.00344728844410791	0.020875246689320122	
CVD3	OID_gisby_00197	CDH5	P33151	late-early	22	3.240506818181819	3.075879545454546	0.16462727272727282	3.260790284283332	21	0.003736328532868649	0.022315606031927823	
In	OID_gisby_00321	Flt3L	P49771	late-early	22	9.292963181818182	8.955187727272728	0.33777545454545427	3.2352150439474063	21	0.003965489827756574	0.023364237363538733	
CM	OID_gisby_00077	CCL18	P55774	late-early	22	7.921126818181818	7.446746818181818	0.47437999999999986	3.2184328668451396	21	0.004123231334596689	0.02365432713005469	
In	OID_gisby_00303	IL-15RA	Q13261	late-early	22	3.271634545454546	3.0923045454545455	0.17933000000000002	3.2237719869471517	21	0.0040723967896365565	0.02365432713005469	
IR	OID_gisby_00356	CNTNAP2	Q9UHC6	late-early	22	2.641979090909091	2.411300454545454	0.23067863636363634	3.2015267496647972	21	0.004288297997704138	0.024281791259727327	
IR	OID_gisby_00382	CCL11	P51671	late-early	22	8.026403636363638	7.805677272727272	0.22072636363636364	3.1825532197830926	21	0.004481196753014727	0.025048740824543857	
In	OID_gisby_00295	MCP-4	Q99616	late-early	22	14.824981363636367	14.190560909090909	0.6344204545454548	3.169728441744583	21	0.004616325424297685	0.025477441582199882	
IR	OID_gisby_00434	ITGB6	P18564	late-early	22	4.225038636363636	3.9746172727272735	0.25042136363636364	3.1619954164737254	21	0.004699706208948662	0.02561339883877021	
CVD3	OID_gisby_00187	CSTB	P04080	late-early	22	8.85146	8.588613181818182	0.26284681818181815	3.1561232056218413	21	0.004763996626173217	0.025643241098907685	
In	OID_gisby_00296	TNFSF14	O43557	late-early	22	4.5412668181818185	4.958767727272726	-0.417500909090909	-3.145363548116613	21	0.004884015178500789	0.025968666071052977	
In	OID_gisby_00291	CD6	P30203	late-early	22	6.036105	5.827472727272727	0.20863227272727275	3.1272826001942438	21	0.005092327051178458	0.026750055353178405	
CVD3	OID_gisby_00195	TIMP4	Q99727	late-early	22	5.356218181818182	4.938772272727274	0.417445909090909	3.1080195050645516	21	0.005323718713222458	0.02763263522577371	
CVD3	OID_gisby_00210	MPO	P05164	late-early	22	2.9937536363636355	3.3105309090909087	-0.3167772727272727	-3.0987604976096703	21	0.005438528332814885	0.02789645121302694	
In	OID_gisby_00267	MCP-3	P80098	late-early	22	3.058472272727272	3.9148499999999995	-0.8563777272727274	-3.072213521299928	21	0.005781132727328053	0.029308998478081758	
CVD2	OID_gisby_00153	PRSS8	Q16651	late-early	22	9.816795	9.712004999999998	0.10478999999999973	3.0562530616656525	21	0.005997050179102681	0.030054182506767457	
CM	OID_gisby_00065	THBS4	P35443	late-early	22	5.227053181818182	5.748062272727273	-0.5210090909090912	-2.9837694264236316	21	0.007079431406397774	0.03334372137792762	
CM	OID_gisby_00050	FCN2	Q15485	late-early	22	5.096457272727271	4.601164090909091	0.4952931818181817	2.990051641218424	21	0.0069786311497697096	0.03334372137792762	
In	OID_gisby_00310	TRANCE	O14788	late-early	22	4.235814545454546	3.745371818181818	0.49044272727272725	2.9995749333224357	21	0.00682845576643909	0.03334372137792762	
CM	OID_gisby_00025	LTBP2	Q14767	late-early	22	2.775305	3.067348636363637	-0.2920436363636364	-2.9929577989587313	21	0.006932469391514484	0.03334372137792762	
IR	OID_gisby_00431	KPNA1	P52294	late-early	22	-0.8311281818181818	-0.5589354545454547	-0.2721927272727273	-2.9831058131153605	21	0.0070901607296993685	0.03334372137792762	
CM	OID_gisby_00000	PRCP	P42785	late-early	22	1.5615963636363643	1.3194922727272729	0.2421040909090909	2.9817390724019144	21	0.007112307541622176	0.03334372137792762	
IR	OID_gisby_00361	CLEC4C	Q8WTT0	late-early	22	3.317210909090909	3.698318636363636	-0.3811077272727271	-2.9500201890537756	21	0.007645366538644893	0.03525247542909738	
CVD2	OID_gisby_00142	CEACAM8	P31997	late-early	22	7.369570454545453	7.086489090909091	0.2830813636363636	2.9479672740166336	21	0.00768115863707397	0.03525247542909738	
In	OID_gisby_00292	IL18	Q14116	late-early	22	9.899998636363636	10.313401363636363	-0.4134027272727272	-2.9429410897911246	21	0.007769469428112963	0.035286340319346375	
CVD3	OID_gisby_00228	PRTN3	P24158	late-early	22	4.631005000000001	5.104637272727273	-0.47363227272727265	-2.915717167270643	21	0.008264985633152477	0.03682409817663959	
CVD3	OID_gisby_00225	FAS	P25445	late-early	22	6.788621818181818	6.622721363636362	0.1659004545454546	2.915077986620982	21	0.008276976195666697	0.03682409817663959	
CVD2	OID_gisby_00145	CCL17	Q92583	late-early	22	8.986598181818179	8.303116818181818	0.6834813636363638	2.855920014996499	21	0.00946185888040696	0.04125370471857434	
CVD2	OID_gisby_00164	PD-L2	Q9BQ51	late-early	22	4.344416818181817	4.502157727272728	-0.1577409090909091	-2.8590638668651525	21	0.009395005631404274	0.04125370471857434	
IR	OID_gisby_00407	PIK3AP1	Q6ZUJ8	late-early	22	3.2842563636363638	3.6647709090909086	-0.3805145454545455	-2.8439971764051166	21	0.009719549333540467	0.041546308915918075	
In	OID_gisby_00348	CSF-1	P09603	late-early	22	10.701025454545455	10.79115409090909	-0.09012863636363627	-2.8442736189092415	21	0.009713499342082876	0.041546308915918075	
CVD3	OID_gisby_00252	CTSZ	Q9UBR2	late-early	22	4.968301818181818	5.15865090909091	-0.1903490909090909	-2.8331554325835113	21	0.009959680803194315	0.04215942553585166	
IR	OID_gisby_00355	HCLS1	P14317	late-early	22	5.994365909090908	6.3833968181818195	-0.38903090909090904	-2.7714657279718895	21	0.011437412635482369	0.04794915297182993	
CVD2	OID_gisby_00162	MMP12	P39900	late-early	22	8.102212727272727	7.821535454545455	0.2806772727272726	2.759333244024626	21	0.011751609472781865	0.04879715933459899	
CVD3	OID_gisby_00222	AXL	P30530	late-early	22	9.164255909090908	8.875631363636362	0.2886245454545453	2.746157265904757	21	0.012102115552935055	0.049778513029053624	
CVD3	OID_gisby_00224	MMP-2	P08253	late-early	22	3.035788181818182	2.7476472727272725	0.2881409090909091	2.7417497918704066	21	0.012221562815286191	0.04980001296696055	
CM	OID_gisby_00073	APOM	O95445	late-early	22	5.38481090909091	5.159642272727272	0.22516863636363632	2.7274558416313153	21	0.012616691291017945	0.05093405002670207	
CVD2	OID_gisby_00167	TNFRSF13B	O14836	late-early	22	11.372409999999999	11.080018181818179	0.2923918181818181	2.7176812074124883	21	0.012893836888412835	0.05157534755365134	
CM	OID_gisby_00061	EFEMP1	Q12805	late-early	22	6.707090454545454	6.87365090909091	-0.16656045454545437	-2.6794836299443303	21	0.01403318476599047	0.05562244143610768	
CVD2	OID_gisby_00099	IL-1ra	P18510	late-early	22	6.580586363636365	7.034424545454545	-0.453838181818182	-2.662677294357579	21	0.014564090255121842	0.057045672844109656	
CM	OID_gisby_00081	C1QTNF1	Q9BXJ1	late-early	22	4.980401818181817	5.413247727272727	-0.4328459090909091	-2.6498426599975513	21	0.014982251949135827	0.057045672844109656	
CVD2	OID_gisby_00139	HO-1	P09601	late-early	22	12.071746363636361	12.329095454545456	-0.2573490909090911	-2.6479022333944235	21	0.015046450406129841	0.057045672844109656	
In	OID_gisby_00307	PD-L1	Q9NZQ7	late-early	22	8.102089545454545	8.336747727272726	-0.2346581818181818	-2.648313381199268	21	0.015032826056713189	0.057045672844109656	
CM	OID_gisby_00007	SERPINA7	P05543	late-early	22	4.63451090909091	4.805388636363637	-0.17087772727272732	-2.6508689564748935	21	0.014948401858162486	0.057045672844109656	
In	OID_gisby_00317	IL10	P22301	late-early	22	4.280171818181819	5.088275454545455	-0.8081036363636364	-2.6401927322053913	21	0.01530409096216423	0.05752227292675521	
In	OID_gisby_00279	CXCL11	O14625	late-early	22	9.381860909090909	10.077200909090909	-0.6953400000000001	-2.619642989494881	21	0.016011311864055244	0.05966608523699219	
IR	OID_gisby_00406	BACH1	O14867	late-early	22	2.4784831818181816	2.908082272727273	-0.42959909090909093	-2.5738864692949273	21	0.017698107264737972	0.06514764668959465	
In	OID_gisby_00324	4E-BP1	Q13541	late-early	22	10.472202272727271	10.586462272727273	-0.11426000000000013	-2.5717419403310005	21	0.017781123752435235	0.06514764668959465	
CVD2	OID_gisby_00160	GT	P51161	late-early	22	4.06387409090909	4.529611818181819	-0.46573772727272716	-2.528131349450213	21	0.019550690445809815	0.07044711598655437	
CM	OID_gisby_00023	LILRB1	Q8NHL6	late-early	22	2.7049654545454547	2.9037731818181816	-0.1988077272727273	-2.5315068235106564	21	0.01940804230706683	0.07044711598655437	
CVD2	OID_gisby_00105	TRAIL-R2	O14763	late-early	22	9.952829090909091	9.475797272727272	0.4770318181818185	2.5174832048754947	21	0.020007140238529342	0.07150092740982618	
IR	OID_gisby_00367	PRDX5	P30044	late-early	22	5.485980909090909	5.8589068181818185	-0.3729259090909091	-2.5042664310555365	21	0.020587565001923602	0.07297705968161536	
CVD2	OID_gisby_00132	MERTK	Q12866	late-early	22	7.1458509090909095	7.3535577272727295	-0.20770681818181796	-2.478187601329549	21	0.021779267485277254	0.07657871470629743	
CVD2	OID_gisby_00097	IL-4RA	P24394	late-early	22	3.9956009090909093	4.2682781818181805	-0.27267727272727277	-2.468772325653244	21	0.02222509870519218	0.07674766393639235	
CVD3	OID_gisby_00215	CHIT1	Q13231	late-early	22	4.504625909090909	4.255262727272726	0.2493631818181819	2.4624046966445077	21	0.022531424274904177	0.07674766393639235	
IR	OID_gisby_00414	DCBLD2	Q96PD2	late-early	22	8.511132727272729	8.368909090909089	0.14222363636363616	2.4729047534326245	21	0.022028382863654494	0.07674766393639235	
CVD3	OID_gisby_00221	AP-N	P15144	late-early	22	5.47989590909091	5.340932727272726	0.1389631818181819	2.4624882314592806	21	0.022527380352151294	0.07674766393639235	
CM	OID_gisby_00031	PTPRS	Q13332	late-early	22	1.5943672727272726	1.49976	0.09460727272727269	2.4369412560847965	21	0.023796109248158226	0.08042715993951152	
CVD3	OID_gisby_00237	IL-1RT2	P27930	late-early	22	4.917360454545455	4.731646363636364	0.18571409090909094	2.426135681253971	21	0.024352482553591237	0.08105101063638	
CVD3	OID_gisby_00238	SHPS-1	P78324	late-early	22	4.454683181818182	4.320217727272728	0.13446545454545458	2.426851294178277	21	0.02431526551813734	0.08105101063638	
CVD2	OID_gisby_00140	IL16	Q14005	late-early	22	7.741467272727274	7.94466590909091	-0.20319863636363647	-2.401133539605783	21	0.02568646701202626	0.08484317891851098	
CVD2	OID_gisby_00134	THBS2	P35442	late-early	22	5.6964772727272734	5.8004122727272724	-0.10393499999999993	-2.3802671148123022	21	0.026851322001194555	0.08802388265053251	
In	OID_gisby_00312	IL-12B	P29460	late-early	22	8.020244545454547	8.375929545454545	-0.35568500000000014	-2.3574018346710486	21	0.028183774033753828	0.09170242894564679	
CVD2	OID_gisby_00115	Gal-9	O00182	late-early	22	9.350689545454545	9.435980909090908	-0.08529136363636339	-2.348009189873733	21	0.028748616162539875	0.09284738256938804	
In	OID_gisby_00305	IL-22 RA1	Q8N6P7	late-early	22	2.0840895454545456	2.3602245454545456	-0.276135	-2.3304056611447734	21	0.02983546107877566	0.0956489781643102	
CVD2	OID_gisby_00155	HB-EGF	Q99075	late-early	22	5.626952727272729	5.891255454545456	-0.26430272727272713	-2.3173513790906366	21	0.030665750456464913	0.09759319123371316	
IR	OID_gisby_00404	SRPK2	P78362	late-early	22	2.3603454545454543	2.9031527272727273	-0.5428072727272727	-2.291749380908456	21	0.03235616725942103	0.1022267313413592	
In	OID_gisby_00264	IL8	P10145	late-early	22	6.35138409090909	6.746692272727272	-0.395308181818182	-2.2828282257659502	21	0.03296503189296485	0.10340110723260915	
In	OID_gisby_00340	CX3CL1	P78423	late-early	22	6.38217818181818	6.60120409090909	-0.2190259090909091	-2.268210305473528	21	0.03398546126750035	0.10581648006494994	
CVD3	OID_gisby_00213	RETN	Q9HD89	late-early	22	8.634483636363637	8.846072272727275	-0.21158863636363637	-2.2627930942383236	21	0.034370914183234014	0.10581648006494994	
CM	OID_gisby_00018	PAM	P19021	late-early	22	2.2942095454545455	2.430331818181818	-0.13612227272727273	-2.2615048362102845	21	0.03446316552574058	0.10581648006494994	
CVD2	OID_gisby_00113	CXCL1	P09341	late-early	22	10.062877727272724	10.545434545454544	-0.4825568181818182	-2.2392064165435834	21	0.036096277021702594	0.10997619565639605	
CVD3	OID_gisby_00229	PCSK9	Q8NBP7	late-early	22	2.549798181818182	2.7506454545454546	-0.20084727272727274	-2.2361917936537985	21	0.03632241324431429	0.10997619565639605	
CM	OID_gisby_00017	NOTCH1	P46531	late-early	22	3.439373181818182	3.56983409090909	-0.13046090909090902	-2.223862214254414	21	0.03726082553810528	0.11203944782492346	
In	OID_gisby_00311	HGF	P14210	late-early	22	10.467133636363638	11.202599999999999	-0.7354663636363639	-2.2148867778828913	21	0.03795780954369632	0.1133534586373397	
CVD2	OID_gisby_00112	IL-17D	Q8TAD2	late-early	22	3.132516363636363	3.2453240909090906	-0.11280772727272727	-2.1963776463596623	21	0.03943278840133324	0.11695711389783192	
CM	OID_gisby_00058	CNDP1	Q96KN2	late-early	22	2.715946818181818	2.8950768181818183	-0.17913000000000007	-2.173422822927984	21	0.04133441442743235	0.12176895061054395	
IR	OID_gisby_00369	TRIM5	Q9C035	late-early	22	2.85018	3.2201745454545456	-0.36999454545454535	-2.150409560931147	21	0.04332409358470479	0.12427174212454795	
CM	OID_gisby_00015	CCL14	Q16627	late-early	22	8.034309545454546	7.803089999999998	0.2312195454545454	2.1535226756957275	21	0.043049957344540424	0.12427174212454795	
CVD2	OID_gisby_00151	Dkk-1	O94907	late-early	22	9.999308636363637	10.132334545454546	-0.13302590909090917	-2.1563046218351474	21	0.042806314072494356	0.12427174212454795	
CVD3	OID_gisby_00183	EPHB4	P54760	late-early	22	6.940911818181818	7.055580909090909	-0.11466909090909078	-2.158873143869949	21	0.04258247279804617	0.12427174212454795	
CVD3	OID_gisby_00186	SELP	P16109	late-early	22	9.575601363636364	9.035215454545455	0.5403859090909089	2.1367537628927566	21	0.04454537303819195	0.12645627131901177	
CVD3	OID_gisby_00226	MB	P02144	late-early	22	8.55786272727273	8.998338181818182	-0.44047545454545445	-2.1322407068223233	21	0.04495578452854776	0.12645627131901177	
CM	OID_gisby_00068	LYVE1	Q9Y5Y7	late-early	22	7.182437272727273	7.032908636363638	0.14952863636363628	2.1331013829113807	21	0.0448772529306809	0.12645627131901177	
IR	OID_gisby_00397	JUN	P05412	late-early	22	0.4035459090909091	0.6081704545454545	-0.20462454545454545	-2.1189879519918384	21	0.046180801060280885	0.12839316216127802	
In	OID_gisby_00293	SLAMF1	Q13291	late-early	22	3.948721818181818	3.7707949999999992	0.17792681818181813	2.114354344546073	21	0.04661616765252252	0.12839316216127802	
CM	OID_gisby_00024	MET	P08581	late-early	22	2.405394545454546	2.54517	-0.1397754545454546	-2.1145029507506794	21	0.04660214755659675	0.12839316216127802	
In	OID_gisby_00304	IL-10RB	Q08334	late-early	22	7.507182272727275	7.452190454545453	0.05499181818181813	2.112174326185795	21	0.046822277026704606	0.12839316216127802	
