comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	21	25	0.00001615158646006698	0.8435500000000001
late-early	CVD2	87	0	17	25	0.00003299609719468558	0.8702177272727272
late-early	CVD3	87	0	26	35	0.00001615158646006698	1.6218118181818182
late-early	IR	87	0	27	34	0.00001615158646006698	1.6608436363636365
late-early	In	85	0	18	30	0.00001615158646006698	2.455460909090909
