panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
In	OID_gisby_00323	CXCL10	P02778	late-early	22	10.970348181818181	12.82927090909091	-1.8589227272727271	-8.10194605760521	21	0.00000006718204925704185	0.00001615158646006698	
CM	OID_gisby_00054	TCN2	P20062	late-early	22	5.032256818181818	5.875806818181818	-0.8435500000000001	-7.841588806271478	21	0.00000011331204485820479	0.00001615158646006698	
IR	OID_gisby_00432	LAG3	P18627	late-early	22	3.6784000000000003	4.399649545454545	-0.7212495454545454	-7.709692441014926	21	0.00000014817969229419248	0.00001615158646006698	
CVD3	OID_gisby_00204	TNFRSF10C	O14798	late-early	22	5.0157431818181815	4.460999999999999	0.5547431818181817	7.719073649384653	21	0.00000014536778603080336	0.00001615158646006698	
CVD3	OID_gisby_00190	GRN	P28799	late-early	22	5.788011818181818	6.395941818181819	-0.6079300000000003	-7.202403121956733	21	0.00000042497638319538567	0.00003299609719468558	
CVD2	OID_gisby_00096	BOC	Q9BWV1	late-early	22	4.347018181818184	3.94187	0.40514818181818185	7.171060777126178	21	0.0000004540747320369576	0.00003299609719468558	
CVD3	OID_gisby_00202	CCL24	O00175	late-early	22	5.710935909090909	4.089124090909091	1.6218118181818182	6.929905204395464	21	0.0000007591627473324536	0.00004728499397670711	
In	OID_gisby_00337	MCP-2	P80075	late-early	22	9.522459545454545	10.992540454545455	-1.470080909090909	-6.8272846816816655	21	0.0000009469625297242601	0.000051609457869972175	
IR	OID_gisby_00427	DDX58	O95786	late-early	22	3.332814545454546	4.993658181818182	-1.6608436363636365	-6.367828398351771	21	0.0000025907414407111418	0.00012550702979445086	
CVD2	OID_gisby_00143	PTX3	P26022	late-early	22	3.557091818181819	4.228409545454546	-0.6713177272727272	-6.27057046596426	21	0.0000032169185417707524	0.00013531549237490802	
CM	OID_gisby_00040	NID1	P14543	late-early	22	4.481020909090909	5.102573636363636	-0.6215527272727269	-6.243958194890495	21	0.0000034139229727614406	0.00013531549237490802	
IR	OID_gisby_00376	TRIM21	P19474	late-early	22	3.213387727272728	4.176845454545454	-0.9634577272727273	-5.907510640079547	21	0.0000072910588715391356	0.0002649084723325886	
CVD3	OID_gisby_00263	CCL16	O15467	late-early	22	7.373954090909092	6.132594545454546	1.2413595454545456	5.662933860582074	21	0.000012760822954316353	0.0004016039132556897	
IR	OID_gisby_00358	IRF9	Q00978	late-early	22	1.6295068181818182	2.4202304545454543	-0.7907236363636365	-5.658372024799757	21	0.000012895538499035908	0.0004016039132556897	
CVD3	OID_gisby_00227	TNFSF13B	Q9Y275	late-early	22	6.93673590909091	7.866368636363637	-0.9296327272727275	-5.6219183473679575	21	0.000014025517599547399	0.0004076750448935111	
CM	OID_gisby_00089	LILRB5	O75023	late-early	22	4.890560909090909	4.524550454545454	0.36601045454545456	5.302150247278031	21	0.000029469880123977887	0.0008030542333783974	
CVD2	OID_gisby_00129	SERPINA12	Q8IW75	late-early	22	3.994105454545455	3.2862904545454543	0.707815	5.18807645656285	21	0.00003849498460284373	0.0009324340714911036	
In	OID_gisby_00341	TNFRSF9	Q07011	late-early	22	10.475790454545455	9.905640909090907	0.5701495454545454	5.2124118215102815	21	0.00003635900129994596	0.0009324340714911036	
CVD3	OID_gisby_00185	ALCAM	Q13740	late-early	22	7.362194090909093	7.078968181818181	0.28322590909090894	5.137593054226948	21	0.000043341367540472575	0.000994570328823476	
IR	OID_gisby_00364	PRDX1	Q06830	late-early	22	2.1964959090909093	2.747650454545455	-0.5511545454545455	-5.076796906347371	21	0.0000500078116065783	0.001069343847248026	
CM	OID_gisby_00027	VCAM1	P19320	late-early	22	5.928049545454544	6.338799090909092	-0.4107495454545454	-5.064275695104202	21	0.00005150509356011135	0.001069343847248026	
IR	OID_gisby_00426	CLEC6A	Q6EIG7	late-early	22	3.275853181818182	3.876047727272727	-0.6001945454545455	-5.0053448711279	21	0.00005918598739707015	0.0011219604567444601	
CM	OID_gisby_00046	ST6GAL1	P15907	late-early	22	3.7980277272727268	4.299575909090909	-0.501548181818182	-5.0205406845427145	21	0.00005710074760201245	0.0011219604567444601	
