panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
Inflammation	OID20684	TIMP3	P35625	PT2-PR2	9	1.1320222222222223	0.2738333333333334	0.8581888888888889	1.6176595858233263	8	0.14439733865251525	0.39318263509921003	
Cardiometabolic_II	OID30418	NPC2	P61916	PT2-PR2	9	0.10451111111111112	-0.08582222222222222	0.19033333333333335	1.6170341753440123	8	0.1445327589881371	0.39318263509921003	
Inflammation	OID20688	SCGB1A1	P11684	PT2-PR2	9	0.36872222222222223	0.21380000000000002	0.1549222222222222	1.6171135918124653	8	0.1445155564767775	0.39318263509921003	
Cardiometabolic	OID20106	DCN	P07585	PT2-PR2	8	-0.17037499999999997	-0.2819999999999999	0.111625	1.6439525552917225	7	0.14418551257542833	0.39318263509921003	
Cardiometabolic	OID20374	APOM	O95445	PT2-PR2	9	-0.1275888888888889	-0.26593333333333335	0.13834444444444444	1.6163229597651114	8	0.14468689990222816	0.3932378463577672	
Neurology_II	OID31068	LDLRAP1	Q5SW96	PT2-PR2	8	0.8606	0.04807500000000002	0.8125249999999999	1.6341331036062337	7	0.1462475779339023	0.3936983185025648	
Cardiometabolic	OID20150	LACTB2	Q53H82	PT2-PR2	8	0.7660625000000001	0.29772499999999996	0.4683375	1.6375450685836832	7	0.14552796303274262	0.3936983185025648	
Cardiometabolic_II	OID30152	ENOX2	Q16206	PT2-PR2	7	0.5156571428571428	0.11294285714285716	0.4027142857142857	1.669291272063414	6	0.1461000099213996	0.3936983185025648	
Neurology_II	OID30996	MYCBP2	O75592	PT2-PR2	8	0.697325	0.3129	0.3844249999999999	1.6362200472361952	7	0.14580702791872402	0.3936983185025648	
Cardiometabolic	OID20111	BMP6	P22004	PT2-PR2	8	0.220775	0.011762500000000002	0.2090125	1.6335235221710056	7	0.14637649421956556	0.3936983185025648	
Inflammation_II	OID30594	GLA	P06280	PT2-PR2	9	0.21427777777777776	0.41798888888888885	-0.2037111111111111	-1.6076560796850006	8	0.14657737540533944	0.3936983185025648	
Inflammation_II	OID30597	GNPDA2	Q8TDQ7	PT2-PR2	9	0.0073444444444444555	-0.1714111111111111	0.17875555555555556	1.607821309540429	8	0.14654112438778588	0.3936983185025648	
