Assay,PT2-PT1,PR2-PR1,PT2-PR2,PT1-PR1
ACAN,-0.22661128260094585,0.06362847196563762,-0.014711849468244451,0.275527905098339
ACE2,0.13973574961902935,0.12495777308487972,0.08736003183681858,0.07258205530266897
ACOX1,0.07671070780777461,-0.30118718175162296,0.2512586179090348,-0.12663927165036273
ACP5,-0.0907486588059419,-0.11447040535278834,0.05659514022559253,0.03287339367874608
ACTA2,0.28564187591966694,0.022740350651278572,0.19238442009706874,-0.0705171051713197
ACY1,-0.23408534978803355,-0.10267943148924877,0.08992918307368089,0.22133510137246554
ADA2,-0.09277809923041945,-0.10744236938227582,0.1268716248475231,0.11220735469566699
ADAM15,0.07520108497759308,-0.022898354766708415,0.2070074624621963,0.10890802271789474
ADAMTS13,-0.05868581158034405,-0.06540510594791657,0.08628276118660956,0.0795634668190373
ADAMTS16,0.32909181166155177,-0.01174564431177606,0.21827935696917006,-0.12255809900415769
ADGRE5,-0.039838044974893905,-0.07570713386918577,-0.0009894199742624661,-0.03685850886855428
ADGRG2,-0.16687190325621842,-0.06265386019122283,0.06801448905805042,0.17223253212304585
ADH4,0.11337252468651457,0.024099452732738672,0.10291800467239501,0.013644932718619262
AGXT,0.03839206471043491,0.11652422157957587,0.046229499174742575,0.12436165604388366
AHCY,0.2955969719002023,0.234834341878753,0.3083889888791715,0.24762635885772225
AK1,-0.06154360692298772,-0.37649222908836716,0.022258669452634716,-0.29268995271274456
AKR1C4,-0.09464771036258936,-0.1472719834066881,0.11065058458162882,0.05802631153753018
ALCAM,-0.05586709011763315,-0.007188761576786084,0.04823886456442325,0.09691719310527036
AMY2A,-0.04581794337925097,-0.08618057413619493,0.07868108873791863,0.03831845798097468
AMY2B,-0.07031008435526302,-0.08344541054694286,0.05483202377097071,0.04169669757929102
ANG,0.04698949540511419,-0.044499734404260534,0.19370840093841846,0.10221917112904362
ANGPTL1,-0.023567397599907006,-0.042024371967791484,0.07857376801741182,0.06011679364952734
ANGPTL3,0.11500194707853151,0.0620151060135624,0.10822181237328746,0.055234971308318455
ANPEP,-0.042197808007815966,-0.09141609131884514,0.05242848396682117,0.003210200655792128
ANXA4,0.010869151985661442,-0.06163677699436095,0.45843534939508657,0.38592942041506423
AOC3,-0.0595289834538868,-0.06494007100000285,0.07311090270583451,0.06769981515971843
APLP1,-0.4985267537728363,-0.01638480450498442,-0.3728463123591692,0.10929563690868285
APOM,-0.0856741112913966,-0.0859311409544815,0.13481410984164854,0.13455708017856374
ART3,0.0814229295127476,0.07398443596611258,0.05373816539716429,0.046299671850528995
AXL,0.07864792599535693,0.0268637333342567,0.0720303287645141,0.020246136103414046
AZU1,-0.08048162372879351,1.7259871272136313,-1.7017451108951887,0.10472364004723628
BAG6,0.07719852020065585,0.0506406939886664,0.3552408840242418,0.32868305781225227
BLMH,0.07341121363202335,-0.042559332978241,0.17226070993759454,0.05629016332733019
BMP6,0.16820324396214398,0.06344290045113372,0.26927931891072066,0.16451897539971044
BOC,0.0025222952105010466,-0.08886641519615347,-0.021337496192308784,-0.11272620659896321
BPIFB1,-0.10026249521252244,-0.14225306141409597,0.08040013393199431,0.038409567730420834
C1QTNF1,0.07694327272720883,-0.16279004591359006,0.32185482550571176,0.08212150686491271
C2,-0.010800615568903812,-0.06806248259081996,0.1353965343417932,0.07813466731987687
CA1,0.0021835055061394013,-1.1213951448040569,-0.46774377737879175,-1.591322427688988
CA13,0.1443635322531197,-0.08052611121225707,1.1476510172032883,0.9227613737379116
CA3,-1.2844307475044816,-1.537801423506025,-0.398439016444128,-0.6518096924456713
CA4,-0.031174941250151116,-0.013856440312681724,0.0823146269446653,0.09963312788213462
CA5A,0.16471094458527372,-0.2923634879523618,0.38557400113923324,-0.07150043139840237
CANT1,-0.06019704034548201,0.17173309369148693,-0.04577301531094766,0.18615711872602128
CASP3,0.23713157267623652,-0.30973781320763044,1.1469327354228258,0.6000633495389586
CBLIF,0.03000463236096563,0.1269493216273236,-0.04705278245954745,0.049891906806810604
CCDC80,0.11653505495794819,0.04324377028198786,-0.002623616330932802,-0.07591490100689306
CCL14,0.12053566876795722,0.11324091072946009,0.0894031289834755,0.08210837094497855
CCL15,0.128538412990046,-0.16960611300748102,0.08178576247252087,-0.2163587635250062
CCL16,0.06777217867914233,0.024855310459617235,0.025926409046490396,-0.016990459173034524
CCL18,0.035087952724675145,0.02029825836878976,0.026638077519144404,0.011848383163258985
CCL27,0.15920300736031412,0.17033385764592915,0.31916685355402036,0.33029770383963525
CCL5,0.07813509030073057,0.31280975157903623,0.3124802959458273,0.5471549572241331
CCN3,0.08296107196766392,0.05513344011500917,-0.07825764575935881,-0.10608527761201361
CD14,-0.025637646488300244,-0.006525448541329549,0.09070039972774495,0.10981259767471592
CD163,-0.0962663209338542,-0.11524332898260897,0.026903921479172893,0.007926913430418151
CD209,-0.08441161542063677,-0.059940240028867026,0.011054679638794302,0.03552605503056403
CD2AP,0.21239370396872298,-0.3773280672309188,0.5518550690682783,-0.03786670213136328
CD46,0.03529695036730872,0.04527922706400726,0.11908389209775064,0.1290661687944494
CD55,0.07161813802969631,0.06819956135219532,0.0021696287928862686,-0.001248947884614945
CD59,0.0003698077000526211,0.025775473665722925,0.04670085745646955,0.07210652342214009
CD69,0.19143880028843402,0.011222863064220275,1.0177801672078333,0.8375642299836196
CD93,-0.044646144525660424,-0.07754485346168452,0.10098374098570366,0.06808503204967951
CDH1,0.04509210842715883,0.03524826187253426,0.07129741193879478,0.0614535653841702
CDH17,-0.12441400016582882,-0.7494244191460107,-0.28468318958657585,-0.9096936085667578
CDH2,-0.37265070848164855,0.01888210495341637,-0.07350829208625284,0.31802452134881204
CDH5,-0.04247000432282023,-0.053725959501697756,0.08657744321138602,0.07532148803250865
CDH6,-0.14925058114946735,0.09018146893852998,-0.07612284415472634,0.16330920593327097
CDHR5,-0.17460178192305095,0.1951222093322474,-0.09171576262184383,0.2780082286334547
CEACAM8,0.03049849846122452,-0.19793244832380028,0.41433034105833244,0.18589939427330776
CEBPB,-0.050223294467004326,0.03751094644089081,-0.07662131729453991,0.011112923613355166
CELA3A,0.08950112085420349,-0.004853627349602977,-0.07009000077511428,-0.16444474897892072
CEP43,0.3037348182205141,-0.25824148416033926,0.4018953809288038,-0.1600809214520498
CES1,-0.04581096272326315,-0.0411033663044538,0.10507114006585568,0.10977873648466502
CGREF1,-0.09177933013380758,-0.08328836102749422,-0.009636768405482141,-0.001145799299168762
CHEK2,0.12083976065450851,-0.013793111799711603,-0.01705444010485912,-0.1516873125590793
CHI3L1,0.09447326459939906,-0.005459143903000992,0.15883592551701015,0.058903517014609996
CHIT1,-0.02605340247389311,0.07287120195360784,-0.08361384749921105,0.015310756928289882
CHL1,-0.03589632375320107,-0.04847795193939367,0.12582557886887083,0.11324395068267812
