Assay,PT2-PT1,PR2-PR1,PT2-PR2,PT1-PR1
ACTN4,0.14642851667197998,0.03963920352812529,-0.025189103573707742,-0.13197841671756216
ADA,-0.003993845857888548,-0.10034117060902634,0.10167741100989966,0.005330086258761775
ADAM23,-0.0029741273683954747,-0.08275998942392757,0.0667890774444457,-0.012996784611086288
ADGRE2,-0.05292672088660307,-0.08051225560671582,0.015959620149783565,-0.011625914570329332
AGER,0.08590086088236758,0.03990711007054585,0.2807712230883309,0.23477747227650914
AGRN,0.021944646874164503,0.07575174137475171,0.289205610430957,0.3430127049315443
AGRP,-0.10220792318764643,0.16697601844956866,-0.08439034365561199,0.18479359798160308
ALDH3A1,,,,
AMBN,-0.05655052568085143,-0.16455177281688316,0.02661913136982611,-0.08138211576620588
AMN,-0.35824078537324144,-0.14861209006123682,0.0496152538921029,0.2592439492041078
ANGPT1,0.0537224944740488,1.0851287038834114,-0.7039747806197197,0.3274314287896426
ANGPTL2,-0.0013084455920783992,-0.16957823743244996,0.25725973719413964,0.08898994535376799
ANGPTL4,-0.04194564638184317,0.009579416305310735,0.574218884839212,0.625743947526366
ANXA11,0.07629021032975734,-0.3941143470013509,0.7544371294814866,0.2840325721503785
AOC1,0.08455056838802766,0.18209633481764945,-0.24616820304443252,-0.14862243661481056
ARHGEF12,0.2684053624778061,-0.05812274991421064,1.2709171158364703,0.9443890034444533
ARNT,0.039761091783217094,0.19292883609963773,-0.10707867005686726,0.04608907425955339
ARTN,0.230713694793932,-0.09838667520491372,0.19427001585331258,-0.13483035414553307
ATP5IF1,0.25614419364395236,-0.35305561065303115,1.5358567715793934,0.9266569672824096
AXIN1,0.085090120665031,-0.02669029991120767,0.7082409898260811,0.5964605692498425
B4GALT1,-0.02860898362045964,-0.017498015871378916,0.10731662165649755,0.11842758940557824
BACH1,0.20347896191689926,-0.1480066090226396,0.356865527019307,0.005379956079768475
BANK1,0.2752931924412698,-0.14222376707528336,1.223176082466238,0.8056591229496849
BCL2L11,-0.07178226328953313,-0.09478522625560978,0.17156200758382448,0.14855904461774758
BCR,0.36817123082965936,-0.12280482079654012,0.6296707377432634,0.13869468611706406
BID,-0.2926259440721129,-0.0490239153743418,0.5032490714432722,0.7468511001410432
BSG,0.041552376753247765,-0.03405769921707495,0.015114414457487825,-0.06049566151283474
BTN2A1,0.03819028827528568,0.040199143849399606,0.05786714578619022,0.05987600136030432
BTN3A2,-0.03348686614273948,-0.10819687225044852,0.11077336814515172,0.036063362037442606
C1QA,-0.0504844667370132,-0.11639756069328414,0.09978856828523731,0.03387547432896648
CASP2,-0.01657841262801892,-0.04976632979457617,0.5298014015456906,0.49661348437913333
CCL11,0.007496507901569548,-0.10074481433294996,0.012462121942466093,-0.09577920029205363
CCL13,-0.10237937878271276,0.14857055950912487,0.25591187800598036,0.5068618162978179
CCL17,0.12145488628913752,0.7323201371564587,-0.1588169789961589,0.4520482718711623
CCL20,-0.11875150561955655,-0.2296283236189776,0.14859235138285884,0.03771553338343781
CCL21,-0.04852113300362151,-0.10486568258424173,0.0029773365157866683,-0.05336721306483349
CCL22,-0.11098537898501572,-0.15975900933104464,0.2081162193878656,0.15934258904183665
CCL23,0.18052329462558575,0.13569609794080761,0.18283525617398885,0.13800805948921072
CCL24,-0.05755315204584315,-0.1392131385740099,0.28021480191308057,0.198554815384914
CCL25,-0.07581528484625959,-0.14815253794347494,0.016268747574844235,-0.05606850552237103
CCL26,0.21434916625114472,0.04787983252567791,0.21589830550738423,0.04942897178191755
CCL28,0.27011694167095335,0.19549020821598115,0.09387955516228237,0.019252821707310033
CCL3,-0.03907000892104318,0.008308512799731077,0.01738752464538199,0.06476604636615596
CCL4,-0.009939774620244243,0.027518110862497384,0.11418092176986396,0.15163880725260534
CCL7,-0.2431905338993212,0.2258286388492152,-0.21565587891857638,0.2533632938299598
CCN2,0.040227967534903396,0.3592667292831142,-0.08051642376846017,0.2385223379797507
CD160,-0.015706670070433915,-0.09174667593857098,0.06939799735319196,-0.006642008514944977
CD200,0.030034161605404553,-0.19605473196914272,0.08473464681401584,-0.1413542467605313
CD200R1,-0.03431592416454147,-0.15564238578951706,0.01656930495372654,-0.10475715667124896
CD22,-0.015391609561659554,-0.014443469889076565,0.022613635113585887,0.02356177478616893
CD244,-0.0638649625094761,-0.10994782061365296,0.173164871107442,0.12708201300326524
CD276,0.0980652209563687,0.14226367971664142,-0.009816884872529056,0.034381573887743586
CD4,-0.04440018191416415,0.017289832740505124,0.22438207835099716,0.28607209300566655
CD40,0.20642420868193623,-0.07870293142708316,0.7704966158370371,0.4853694757280177
CD40LG,0.16806261909002082,1.357869820562796,-0.6347015565473996,0.5551056449253756
CD48,-0.04310012650612736,0.04584262864686701,0.01590085198967322,0.10484360714266763
CD58,-0.010001339957120733,-0.003972669249212781,0.05508224150407534,0.06111091221198349
CD6,-0.025270586418553533,-0.15203623701529445,0.08938043634936986,-0.03738521424737107
CD70,-0.17499057970343024,-0.20648404430960102,0.0005715218644216237,-0.030921942741749125
CD79B,-0.05948120140858862,0.055368694961687816,0.023689297106514618,0.13853919347679094
