panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
In	OID_gisby_00323	CXCL10	P02778	late-early	22	10.996005454545452	12.815594545454546	-1.8195890909090904	-8.211866719175882	21	0.00000005402359715134253	0.000011027932841282487	
CM	OID_gisby_00054	TCN2	P20062	late-early	22	5.044361818181819	5.835806363636364	-0.7914445454545455	-8.04090218150269	21	0.00000007588027184368684	0.000011027932841282487	
CVD3	OID_gisby_00204	TNFRSF10C	O14798	late-early	22	5.030241363636364	4.44786181818182	0.5823795454545454	8.08617425960038	21	0.00000006932565610462404	0.000011027932841282487	
IR	OID_gisby_00432	LAG3	P18627	late-early	22	3.713293181818182	4.42181409090909	-0.7085209090909091	-7.662201603692948	21	0.00000016330093499661302	0.00001779980191463082	
CVD3	OID_gisby_00190	GRN	P28799	late-early	22	5.788193636363636	6.364879545454546	-0.5766859090909092	-7.455871568720818	21	0.0000002499537703481991	0.00002179596877436296	
CVD2	OID_gisby_00096	BOC	Q9BWV1	late-early	22	4.370919090909092	3.9624063636363642	0.40851272727272736	7.235870187238161	21	0.0000003960184491447194	0.00002877734063784961	
In	OID_gisby_00337	MCP-2	P80075	late-early	22	9.542360454545452	10.992898181818184	-1.4505377272727271	-6.890626889198278	21	0.0000008260515944602531	0.00005145121359781005	
CVD3	OID_gisby_00202	CCL24	O00175	late-early	22	5.780479090909091	4.177970454545454	1.6025086363636367	6.805500690523385	21	0.0000009926322184217184	0.000054098455903983655	
IR	OID_gisby_00427	DDX58	O95786	late-early	22	3.323360454545455	4.95937590909091	-1.6360154545454548	-6.434529244735817	21	0.000002234822255475777	0.00010387099767852347	
CVD2	OID_gisby_00143	PTX3	P26022	late-early	22	3.6047195454545458	4.292932272727273	-0.6882127272727271	-6.405643395310502	21	0.0000023823623320762266	0.00010387099767852347	
CM	OID_gisby_00040	NID1	P14543	late-early	22	4.483326818181819	5.075069090909092	-0.5917422727272726	-6.3049129615362105	21	0.0000029797796350372607	0.00011810762917056779	
CVD3	OID_gisby_00263	CCL16	O15467	late-early	22	7.218822727272729	5.915441818181819	1.303380909090909	6.035054821227831	21	0.000005459872687962886	0.00019837537432931818	
IR	OID_gisby_00376	TRIM21	P19474	late-early	22	3.174241818181818	4.194853181818181	-1.0206113636363636	-5.751982090309476	21	0.000010400240307406605	0.0003488080595407138	
IR	OID_gisby_00358	IRF9	Q00978	late-early	22	1.607579090909091	2.4384368181818186	-0.8308577272727274	-5.530549229605505	21	0.000017322627375415678	0.0005394761096915168	
CM	OID_gisby_00089	LILRB5	O75023	late-early	22	4.921893181818181	4.538573181818182	0.38331999999999994	5.4192737795465495	21	0.000022427130104141213	0.000651881915027038	
In	OID_gisby_00341	TNFRSF9	Q07011	late-early	22	10.455452727272727	9.87448227272727	0.5809704545454545	5.274656539036866	21	0.000031426635279219184	0.0008060007636317391	
IR	OID_gisby_00426	CLEC6A	Q6EIG7	late-early	22	3.3074349999999995	3.8365263636363633	-0.5290913636363638	-5.279369665728329	21	0.00003108205405299991	0.0008060007636317391	
CVD3	OID_gisby_00198	TLT-2	Q5T2D2	late-early	22	5.595163181818182	5.317089545454545	0.27807363636363647	5.215144379899262	21	0.000036126794837665344	0.0008750712527345605	
CM	OID_gisby_00027	VCAM1	P19320	late-early	22	5.987308181818182	6.370859545454545	-0.3835513636363636	-5.127457993946326	21	0.000044386631331549964	0.001018556382134515	
