comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	23	26	0.000012580532453343451	0.8446877272727275
late-early	CVD2	87	0	22	28	0.00003333242790907557	0.8727236363636363
late-early	CVD3	87	0	25	34	0.000012580532453343451	1.5981536363636366
late-early	IR	87	0	28	32	0.000012580532453343451	1.7359177272727278
late-early	In	85	0	22	27	0.000012580532453343451	2.492930454545454
