panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
Inflammation	OID20612	TLR3	O15455	PR2-PR1	9	-0.5237555555555555	-0.3670777777777778	-0.15667777777777778	-3.5384021361257254	8	0.007637660653448064	0.5926681193119113	
Cardiometabolic	OID20360	CD163	Q86VB7	PR2-PR1	9	-0.09662222222222222	0.051022222222222226	-0.14764444444444444	-3.327239849778634	8	0.010427127800172187	0.5926681193119113	
Neurology	OID21122	CD99L2	Q8TCZ2	PR2-PR1	9	-0.0509	0.08562222222222222	-0.13652222222222224	-3.507827054734989	8	0.007986962458869984	0.5926681193119113	
Cardiometabolic	OID20389	AOC3	Q16853	PR2-PR1	9	-0.11006666666666669	0.01817777777777775	-0.12824444444444447	-3.4379046654757923	8	0.008851094679076521	0.5926681193119113	
Neurology	OID21110	CD99	P14209	PR2-PR1	9	0.09024444444444445	0.1872222222222222	-0.09697777777777777	-3.456270403059254	8	0.008614926746265628	0.5926681193119113	
Inflammation	OID20481	IL17D	Q8TAD2	PR2-PR1	9	0.2542333333333333	0.4833666666666667	-0.2291333333333333	-3.261350838347184	8	0.011504021751030491	0.6153279158814202	
Neurology	OID21153	PAMR1	Q6UXH9	PR2-PR1	9	-0.3156777777777778	-0.11727777777777776	-0.19840000000000002	-3.246464615899953	8	0.01176317976037744	0.6153279158814202	
Cardiometabolic	OID20243	CDH5	P33151	PR2-PR1	9	0.2863777777777778	0.4184555555555555	-0.13207777777777777	-3.2366194074786265	8	0.011937947993615028	0.6153279158814202	
Neurology	OID21108	CD109	Q6YHK3	PR2-PR1	9	-0.03462222222222222	0.06685555555555554	-0.10147777777777779	-3.2485385187577807	8	0.011726709203620844	0.6153279158814202	
Oncology	OID21178	ATP6AP2	O75787	PR2-PR1	8	-1.2149	-1.6162375	0.4013374999999999	3.331134762565427	7	0.012571495905467245	0.6244427306806463	
Neurology	OID20934	DKK4	Q9UBT3	PR2-PR1	8	-0.5546625000000001	-0.38128749999999995	-0.173375	-3.308686272445075	7	0.012964944374240783	0.6244427306806463	
Cardiometabolic	OID20390	NRP1	O14786	PR2-PR1	9	0.05162222222222221	0.21023333333333333	-0.15861111111111115	-3.1870276984268044	8	0.012860759605464622	0.6244427306806463	
Neurology	OID21090	CLEC14A	Q86T13	PR2-PR1	9	0.15988888888888889	0.31820000000000004	-0.15831111111111115	-3.182638270462423	8	0.01294597312760537	0.6244427306806463	
Cardiometabolic	OID20385	IL6R	P08887	PR2-PR1	9	-0.2513222222222222	-0.11284444444444446	-0.13847777777777778	-3.166320681716895	8	0.013267985903921309	0.6287313320277549	
Cardiometabolic_II	OID30362	CEACAM6	P40199	PR2-PR1	9	0.2864555555555555	-0.1066222222222222	0.3930777777777778	3.1532810300803797	8	0.013531349918995739	0.6310334295557061	
Inflammation	OID20735	TNFRSF11B	O00300	PR2-PR1	9	-0.16048888888888888	-0.03093333333333335	-0.12955555555555553	-3.1354097054494288	8	0.013901238411027306	0.6381537258062222	
Oncology_II	OID31160	MORF4L2	Q15014	PR2-PR1	9	-0.4966111111111111	-0.18694444444444444	-0.30966666666666665	-3.0886375508194313	8	0.014920317631044844	0.6641802000001478	
Cardiometabolic	OID20319	EGFR	P00533	PR2-PR1	9	0.12056666666666666	0.2183111111111111	-0.09774444444444447	-3.0954065463445284	8	0.014768120228621395	0.6641802000001478	
Inflammation	OID20665	FASLG	P48023	PR2-PR1	9	-0.07602222222222221	0.08447777777777778	-0.1605	-3.0763405572507114	8	0.015201021606926712	0.6665761415097116	
Inflammation_II	OID30569	AFAP1	Q8N556	PR2-PR1	9	0.44436666666666663	1.0134222222222222	-0.5690555555555555	-3.036286453219485	8	0.016154234108832988	0.6710609046829263	
Oncology_II	OID31509	SPINT3	P49223	PR2-PR1	9	-1.1241666666666665	-1.4033333333333335	0.2791666666666668	3.033739302247081	8	0.016216924517524767	0.6710609046829263	
Oncology_II	OID31515	PALM	O75781	PR2-PR1	9	-0.3087333333333333	-0.5652222222222222	0.2564888888888889	3.0434919884644542	8	0.01597825789942764	0.6710609046829263	
Cardiometabolic	OID20417	TGFBI	Q15582	PR2-PR1	9	0.10304444444444442	0.22141111111111111	-0.11836666666666666	-3.0574410944999104	8	0.015643252288962683	0.6710609046829263	
Neurology_II	OID30929	CLNS1A	P54105	PR2-PR1	7	0.1830285714285714	-0.20475714285714283	0.38778571428571423	3.244450740573621	6	0.017588355327320615	0.6724137482197823	
Oncology_II	OID31352	S100A3	P33764	PR2-PR1	9	0.2649222222222222	-0.005311111111111106	0.2702333333333333	2.979166093251796	8	0.017622824578939156	0.6724137482197823	
Cardiometabolic	OID20359	TNC	P24821	PR2-PR1	9	-0.07281111111111109	0.0937	-0.16651111111111114	-3.0230121661987273	8	0.016483739485959603	0.6724137482197823	
Neurology	OID21152	LILRA2	Q8N149	PR2-PR1	9	0.05914444444444446	0.22176666666666672	-0.1626222222222222	-3.002807871972174	8	0.016998786330929327	0.6724137482197823	
Inflammation	OID20639	FCRL2	Q96LA5	PR2-PR1	9	-0.04978888888888888	0.09563333333333333	-0.1454222222222222	-3.002291765234777	8	0.017012160557643652	0.6724137482197823	
Cardiometabolic	OID20398	IGFBP3	P17936	PR2-PR1	9	0.3456555555555555	0.49025555555555556	-0.14460000000000003	-2.979197108981889	8	0.017621990451454517	0.6724137482197823	
Inflammation	OID20671	CCL20	P78556	PR2-PR1	9	-0.5049666666666667	-0.11403333333333333	-0.3909333333333333	-2.9650685645462036	8	0.01800624692994135	0.6782353010277908	
Neurology	OID21105	PLA2G7	Q13093	PR2-PR1	9	0.10296666666666662	0.24042222222222223	-0.13745555555555555	-2.956643313444194	8	0.018239530261957793	0.6783258216409113	
Oncology	OID21466	CCL8	P80075	PR2-PR1	9	-0.6174555555555555	-0.3642777777777778	-0.2531777777777778	-2.9418456178510626	8	0.018656896314708238	0.68517451715766	
Oncology	OID21392	CPE	P16870	PR2-PR1	9	-0.16294444444444445	0.16991111111111115	-0.33285555555555557	-2.9240150388928594	8	0.01917302359455819	0.6869554063513655	
Cardiometabolic	OID20361	SPARCL1	Q14515	PR2-PR1	9	0.23910000000000003	0.40237777777777783	-0.16327777777777777	-2.9316240051347213	8	0.018950982080792267	0.6869554063513655	
Inflammation	OID20447	RABGAP1L	Q5R372	PR2-PR1	9	0.20714444444444444	0.6451444444444445	-0.43799999999999994	-2.8968019377379335	8	0.01998949745166234	0.6886625968371581	
Inflammation_II	OID30434	ESR1	P03372	PR2-PR1	8	0.11302500000000001	-0.28054999999999997	0.393575	2.98548559299246	7	0.02035605887441916	0.6886625968371581	
Oncology_II	OID31273	VPS28	Q9UK41	PR2-PR1	8	-0.0693125	-0.40407499999999996	0.3347625	3.0163712873663346	7	0.019485925585570385	0.6886625968371581	
Neurology	OID21136	IL7R	P16871	PR2-PR1	9	0.4870777777777778	0.7178444444444444	-0.23076666666666668	-2.8940309209896804	8	0.020074635762147297	0.6886625968371581	
Neurology	OID21109	SPINT1	O43278	PR2-PR1	9	0.2901555555555556	0.17337777777777774	0.11677777777777777	2.8765865039835585	8	0.020619311895920367	0.6886625968371581	
Oncology	OID21419	CLMP	Q9H6B4	PR2-PR1	9	-0.19207777777777776	-0.2569333333333333	0.06485555555555557	2.876341746258999	8	0.020627062124462192	0.6886625968371581	
Inflammation	OID20655	CCL13	Q99616	PR2-PR1	9	0.6748666666666667	0.9642555555555555	-0.2893888888888889	-2.865130558767826	8	0.020985317555190397	0.6927512694061728	
Neurology_II	OID30897	SLC44A4	Q53GD3	PR2-PR1	7	0.09872857142857142	-0.21547142857142854	0.3142	3.0912929586917373	6	0.0213525469944702	0.6970420341083716	
Cardiometabolic_II	OID30189	VSIG10L	Q86VR7	PR2-PR1	8	1.1348	0.24453750000000002	0.8902625	2.914239187872364	7	0.022524079173409373	0.7054391669212151	
Oncology_II	OID31291	RNF43	Q68DV7	PR2-PR1	8	-0.3407875	-0.6477625	0.306975	2.903640236376378	7	0.0228669148512739	0.7054391669212151	
Inflammation	OID20562	IL15	P40933	PR2-PR1	7	-0.11247142857142857	0.15001428571428568	-0.26248571428571427	-3.0438526689223853	6	0.022690300184375456	0.7054391669212151	
Inflammation	OID20668	CCL11	P51671	PR2-PR1	9	-0.19933333333333333	0.045900000000000024	-0.2452333333333333	-2.8041357318790543	8	0.02305042887148967	0.7054391669212151	
Neurology	OID21030	CCL19	Q99731	PR2-PR1	9	-0.17751111111111112	0.06597777777777776	-0.24348888888888887	-2.832415043876101	8	0.022068029810262013	0.7054391669212151	
Oncology	OID21490	NECTIN4	Q96NY8	PR2-PR1	8	0.08766249999999998	-0.0470125	0.13467500000000002	2.912644115618818	7	0.022575324751010317	0.7054391669212151	
Oncology_II	OID31213	RASGRF1	Q13972	PR2-PR1	9	0.21446666666666664	-0.7271222222222222	0.9415888888888888	2.7725664456032932	8	0.024200615398807024	0.7090826282235924	
Inflammation_II	OID30437	PTPN9	P43378	PR2-PR1	8	-0.5124624999999999	-0.22172499999999998	-0.2907375	-2.8783442957221337	7	0.023707594885240768	0.7090826282235924	
Cardiometabolic	OID20190	SIGLEC7	Q9Y286	PR2-PR1	8	-0.36775	-0.22176249999999997	-0.1459875	-2.85889167657065	7	0.024376223774875028	0.7090826282235924	
Cardiometabolic	OID20393	CR2	P20023	PR2-PR1	9	0.5101444444444445	0.6442777777777777	-0.13413333333333333	-2.769972315996577	8	0.02429772249165718	0.7090826282235924	
Cardiometabolic	OID20396	VCAM1	P19320	PR2-PR1	9	-0.0063444444444444425	0.12445555555555554	-0.1308	-2.786472237938932	8	0.023686850796241776	0.7090826282235924	
Inflammation_II	OID30472	IL36A	Q9UHA7	PR2-PR1	8	-0.39137500000000003	-0.91585	0.524475	2.8368891637241247	7	0.02515650787404411	0.7106713474417461	
Oncology	OID21260	ENTPD2	Q9Y5L3	PR2-PR1	8	-0.0538875	-0.4033125	0.349425	2.842688768292909	7	0.024948315164091683	0.7106713474417461	
Neurology	OID20996	ASAH2	Q9NR71	PR2-PR1	8	-0.19795000000000001	0.03376249999999999	-0.23171250000000004	-2.8461664219326193	7	0.024824345717149754	0.7106713474417461	
Inflammation	OID20754	CDON	Q4KMG0	PR2-PR1	9	-0.1346111111111111	0.05127777777777778	-0.1858888888888889	-2.72279891957592	8	0.026135299371916165	0.7176215846232682	
Neurology	OID21089	IL17RA	Q96F46	PR2-PR1	9	-0.26314444444444446	-0.08615555555555554	-0.1769888888888889	-2.727761231435928	8	0.025935447908894682	0.7176215846232682	
Neurology	OID21146	IGF2R	P11717	PR2-PR1	9	-0.12304444444444446	-0.013622222222222221	-0.10942222222222224	-2.73205337788494	8	0.02576385378488477	0.7176215846232682	
Cardiometabolic	OID20095	GPR37	O15354	PR2-PR1	9	0.9391777777777778	0.4417333333333333	0.49744444444444436	2.7064086626677213	8	0.02680671479476393	0.7292419265464484	
Cardiometabolic_II	OID30130	ABRAXAS2	Q15018	PR2-PR1	8	0.177925	-0.2890375	0.46696250000000006	2.7635870734091728	7	0.027951125353807837	0.742602037175024	
Neurology_II	OID31034	RBM17	Q96I25	PR2-PR1	9	0.08432222222222223	-0.2549111111111111	0.33923333333333333	2.6762027476567964	8	0.028090841803369626	0.742602037175024	
Inflammation	OID20649	CD6	P30203	PR2-PR1	9	-0.5864777777777778	-0.39316666666666666	-0.19331111111111113	-2.6712153540896004	8	0.028308859143499898	0.742602037175024	
Cardiometabolic	OID20261	FUCA1	P04066	PR2-PR1	9	-0.661111111111111	-0.46994444444444444	-0.19116666666666665	-2.6840284829515753	8	0.027752212744323268	0.742602037175024	
Oncology_II	OID31186	CPLX2	Q6PUV4	PR2-PR1	9	-0.6478555555555556	-1.1409111111111112	0.4930555555555556	2.63510846920854	8	0.029939793338396248	0.7557629665709117	
Oncology	OID21462	WFDC12	Q8WWY7	PR2-PR1	9	0.0036444444444444068	-0.3660444444444444	0.3696888888888889	2.631740256764544	8	0.030096755305921263	0.7557629665709117	
Cardiometabolic	OID20351	SSC5D	A1L4H1	PR2-PR1	9	-0.22131111111111113	-0.03948888888888888	-0.18182222222222222	-2.644772530373277	8	0.029494068331056056	0.7557629665709117	
Oncology	OID21479	CPXM1	Q96SM3	PR2-PR1	8	0.2252625	0.39123749999999996	-0.165975	-2.735649067918025	7	0.0291003581348086	0.7557629665709117	
Cardiometabolic	OID20372	F7	P08709	PR2-PR1	9	0.1423777777777778	0.29646666666666666	-0.1540888888888889	-2.642639514570103	8	0.029591859953112643	0.7557629665709117	
Inflammation	OID20483	PRDX3	P30048	PR2-PR1	9	0.5233222222222224	1.2465	-0.7231777777777778	-2.599053699969005	8	0.03166434595866341	0.766465153648142	
Neurology_II	OID30830	DCUN1D1	Q96GG9	PR2-PR1	7	-0.7694428571428571	-1.3670714285714285	0.5976285714285714	2.7447648060107372	6	0.0335233717674388	0.766465153648142	
Neurology	OID20879	DCTN6	O00399	PR2-PR1	8	-1.652275	-1.0594625	-0.5928125	-2.619361586387847	7	0.03444115212770038	0.766465153648142	
Oncology	OID21242	GSTA3	Q16772	PR2-PR1	8	-0.8982249999999999	-0.3998125	-0.4984125	-2.6511188208602925	7	0.03288823982513489	0.766465153648142	
Inflammation_II	OID30435	TNFSF9	P41273	PR2-PR1	8	-0.1671875	-0.6251625000000001	0.457975	2.61801330236954	7	0.03450874675128701	0.766465153648142	
Inflammation	OID20434	LTO1	Q8WV07	PR2-PR1	9	0.1346888888888889	0.5239555555555556	-0.38926666666666665	-2.563600190394371	8	0.033459026472090425	0.766465153648142	
Cardiometabolic_II	OID30118	ATP1B2	P14415	PR2-PR1	8	0.1058375	-0.2554875	0.361325	2.677438096696679	7	0.0316565564949145	0.766465153648142	
Neurology_II	OID30810	TSPAN7	P41732	PR2-PR1	7	-0.11798571428571428	-0.44977142857142854	0.33178571428571424	2.72972959349021	6	0.03419828365927957	0.766465153648142	
Oncology	OID21514	FURIN	P09958	PR2-PR1	8	-0.6828375	-0.39571249999999997	-0.28712499999999996	-2.612071996457405	7	0.03480825380797281	0.766465153648142	
Inflammation_II	OID30748	ADIPOQ	Q15848	PR2-PR1	9	0.2238444444444444	-0.01934444444444446	0.24318888888888887	2.578355994549587	8	0.03269981256211785	0.766465153648142	
Cardiometabolic_II	OID30320	LECT2	O14960	PR2-PR1	9	-3.9806444444444447	-4.212055555555556	0.231411111111111	2.5306679661859426	8	0.035218786842239336	0.766465153648142	
Neurology	OID20980	OBP2B	Q9NPH6	PR2-PR1	8	0.532575	0.3342125	0.1983625	2.611675321699909	7	0.03482834653277456	0.766465153648142	
Cardiometabolic	OID20308	BPIFB1	Q8TDL5	PR2-PR1	9	-1.4293333333333333	-1.2519555555555555	-0.17737777777777775	-2.580705034467853	8	0.03258057892647481	0.766465153648142	
Neurology	OID20998	BCAN	Q96GW7	PR2-PR1	8	0.2605875	0.431375	-0.17078749999999998	-2.6057560678994864	7	0.03512960965574985	0.766465153648142	
Neurology	OID21116	IL1R1	P14778	PR2-PR1	9	0.011733333333333337	0.14469999999999997	-0.13296666666666665	-2.544631084278393	8	0.03446144497833936	0.766465153648142	
Neurology	OID21129	PILRA	Q9UKJ1	PR2-PR1	9	-0.1802	-0.059788888888888926	-0.1204111111111111	-2.5875847822098517	8	0.03223391581712587	0.766465153648142	
Neurology	OID21079	DSC2	Q02487	PR2-PR1	9	0.0624	0.16903333333333334	-0.10663333333333336	-2.5978344351710714	8	0.031724406433200514	0.766465153648142	
Inflammation_II	OID30750	SERPINA1	P01009	PR2-PR1	9	-0.0371	-0.09846666666666667	0.06136666666666667	2.5566479368364985	8	0.033822927680639436	0.766465153648142	
Oncology_II	OID31205	MAPK13	O15264	PR2-PR1	9	1.1513111111111112	0.5321888888888888	0.6191222222222224	2.5125054619373715	8	0.036229251359988446	0.7713155108380149	
Cardiometabolic_II	OID30065	ATP1B3	P54709	PR2-PR1	8	-0.3910125	-0.8613875000000001	0.4703749999999999	2.5864820263880075	7	0.036129460828418614	0.7713155108380149	
Neurology	OID21049	TNFRSF8	P28908	PR2-PR1	9	0.24747777777777774	0.32182222222222223	-0.07434444444444446	-2.512705496424179	8	0.03621796381666442	0.7713155108380149	
Oncology	OID21284	SERPINA9	Q86WD7	PR2-PR1	9	-0.16865555555555556	0.044788888888888864	-0.21344444444444444	-2.504567671695563	8	0.036680056146564555	0.7752949997022062	
Inflammation	OID20626	BSG	P35613	PR2-PR1	9	0.03226666666666667	0.08723333333333333	-0.05496666666666666	-2.495366157503826	8	0.037209752287314046	0.7808732301437762	
Neurology	OID20913	NMNAT1	Q9HAN9	PR2-PR1	8	-0.5388000000000001	-0.06018749999999998	-0.4786125	-2.5543009628827416	7	0.03786517317662841	0.7834357661474244	
Cardiometabolic	OID20214	SFTPD	P35247	PR2-PR1	8	-0.27140000000000003	0.02394999999999999	-0.29535	-2.5587088310011983	7	0.03762241295282953	0.7834357661474244	
Neurology	OID20791	FOSB	P53539	PR2-PR1	8	-0.25889999999999996	0.0562375	-0.3151375	-2.5494585813240973	7	0.038133734237007166	0.7834749034148745	
Oncology_II	OID31230	ATP1B4	Q9UN42	PR2-PR1	9	-0.5458555555555555	-1.0987888888888888	0.5529333333333333	2.463146346247149	8	0.039126329958590444	0.7927803959885429	
Inflammation_II	OID30534	DEFB103A_DEFB103B	P81534	PR2-PR1	8	-1.7148375	-1.1632	-0.5516374999999999	-2.5351174588500114	7	0.03894072384068803	0.7927803959885429	
Oncology	OID21316	CD38	P28907	PR2-PR1	9	0.4447222222222222	0.5725222222222222	-0.12780000000000002	-2.458085758149823	8	0.03943630201468906	0.7935880501312087	
Inflammation	OID20587	PIK3AP1	Q6ZUJ8	PR2-PR1	7	-0.8489714285714287	0.08678571428571426	-0.9357571428571428	-2.5990667117563215	6	0.04071324204671933	0.7959192864860044	
Cardiometabolic_II	OID30171	UHRF2	Q96PU4	PR2-PR1	8	-0.2854	-0.71175	0.42635000000000006	2.488424489494376	7	0.041692623467380674	0.7959192864860044	
Inflammation_II	OID30498	BCL2L15	Q5TBC7	PR2-PR1	8	-2.082125	-2.4342749999999995	0.35214999999999996	2.519514350981662	7	0.0398388119877926	0.7959192864860044	
Neurology	OID21042	CXCL11	O14625	PR2-PR1	9	-0.39386666666666664	-0.1320222222222222	-0.2618444444444445	-2.426631539377306	8	0.04141933141913112	0.7959192864860044	
Cardiometabolic	OID20088	PON2	Q15165	PR2-PR1	9	-0.8396111111111112	-1.0782111111111112	0.23859999999999998	2.4445122470932	8	0.04028001483454613	0.7959192864860044	
Inflammation	OID20772	CCL24	O00175	PR2-PR1	9	0.007555555555555538	0.14697777777777776	-0.1394222222222222	-2.431552432422003	8	0.04110258057446936	0.7959192864860044	
Neurology	OID21054	CPM	P14384	PR2-PR1	9	-0.2793777777777778	-0.14316666666666666	-0.13621111111111114	-2.422004818764477	8	0.04171939078245224	0.7959192864860044	
Neurology	OID20941	IFNGR2	P38484	PR2-PR1	8	-0.5207	-0.4126625	-0.10803749999999998	-2.5066775367289984	7	0.04059370874424717	0.7959192864860044	
