panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
CM	OID_gisby_00054	TCN2	P20062	late-early	22	5.052128636363636	5.928762727272727	-0.876634090909091	-8.90929833372789	21	0.000000014059450048620192	0.000006129920221198404	
In	OID_gisby_00323	CXCL10	P02778	late-early	22	10.893712727272728	12.810631363636363	-1.9169186363636361	-8.431510453793335	21	0.000000035115055085910285	0.0000073827522775182786	
CVD3	OID_gisby_00202	CCL24	O00175	late-early	22	5.762591818181819	4.070634999999999	1.6919568181818183	7.937346944979039	21	0.00000009339442907929651	0.0000073827522775182786	
IR	OID_gisby_00432	LAG3	P18627	late-early	22	3.6329481818181817	4.370888181818181	-0.73794	-8.014564045571486	21	0.00000007998514006679613	0.0000073827522775182786	
CVD3	OID_gisby_00190	GRN	P28799	late-early	22	5.7560840909090905	6.391238181818181	-0.6351540909090911	-7.9542461194667	21	0.00000009027345537759857	0.0000073827522775182786	
CVD3	OID_gisby_00204	TNFRSF10C	O14798	late-early	22	5.001307727272727	4.425060909090909	0.5762468181818182	7.895569943648758	21	0.00000010159750840621484	0.0000073827522775182786	
In	OID_gisby_00337	MCP-2	P80075	late-early	22	9.494528636363636	11.070151818181818	-1.5756231818181818	-7.600112252527558	21	0.00000018550653591020705	0.000011554407093835753	
CVD2	OID_gisby_00096	BOC	Q9BWV1	late-early	22	4.338295454545453	3.931873181818182	0.4064222727272728	7.192303862941377	21	0.0000004341367505489302	0.000023660452904916696	
CVD2	OID_gisby_00143	PTX3	P26022	late-early	22	3.520643181818183	4.237006363636365	-0.7163631818181817	-7.061953630960319	21	0.0000005723979144001135	0.000027729498964272164	
CM	OID_gisby_00040	NID1	P14543	late-early	22	4.473953636363638	5.1229631818181804	-0.6490095454545451	-6.766149581158594	21	0.000001080956565147062	0.000047129706240411905	
IR	OID_gisby_00427	DDX58	O95786	late-early	22	3.247895909090909	4.915971363636363	-1.6680754545454548	-6.361486508532278	21	0.000002627477436956127	0.00010414365113753377	
CVD3	OID_gisby_00227	TNFSF13B	Q9Y275	late-early	22	6.944843181818182	7.90109	-0.9562468181818182	-6.177366501972414	21	0.000003962888069697357	0.00014398493319900396	
CVD3	OID_gisby_00263	CCL16	O15467	late-early	22	7.331370000000001	6.033779545454545	1.2975904545454546	5.9770422735454805	21	0.0000062260561244364965	0.00020881234386571634	
IR	OID_gisby_00358	IRF9	Q00978	late-early	22	1.586254090909091	2.4608581818181823	-0.8746040909090909	-5.914778107745237	21	0.000007171526275273621	0.00022334181828709276	
IR	OID_gisby_00376	TRIM21	P19474	late-early	22	3.166137272727273	4.189851363636364	-1.023714090909091	-5.763938272083595	21	0.000010119150091192353	0.0002941299626506577	
In	OID_gisby_00341	TNFRSF9	Q07011	late-early	22	10.409552727272727	9.804676363636363	0.6048763636363635	5.6182359270542745	21	0.000014145140380561472	0.0003854550753703001	
