comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	20	26	0.000006129920221198404	0.876634090909091
late-early	CVD2	87	0	21	30	0.000023660452904916696	0.8661509090909092
late-early	CVD3	87	0	26	34	0.0000073827522775182786	1.6919568181818183
late-early	IR	87	0	29	38	0.0000073827522775182786	1.6680754545454548
late-early	In	85	0	23	29	0.0000073827522775182786	2.708290454545454
