comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	21	27	0.000011184483083681585	0.8336200000000001
late-early	CVD2	87	0	21	28	0.000011184483083681585	0.9275359090909092
late-early	CVD3	87	0	28	36	0.0000002815113289145188	1.6849522727272728
late-early	IR	87	0	30	34	0.0000038016102275051367	1.755548181818182
late-early	In	85	0	22	29	0.0000032171873991515554	2.656540909090908
