OlinkID,Assay,001B,007,008,009,011,014,015,016,018,019,Panel
OID20159,ACAN,-0.1069,-0.0831,-0.2391999999999999,0.0507,0.0693,,0.0252,0.1026999999999999,-0.1607,0.153,Cardiometabolic
OID20105,ACE2,0.0831,-0.0142,0.4282999999999999,-0.4922,0.3807,-0.0636,0.0337999999999999,-0.0686,,0.2344999999999999,Cardiometabolic
OID20124,ACOX1,0.3083,0.2453,-0.0762,0.4102,0.4224,,0.7317,0.8183,-0.0437999999999999,-0.8514999999999999,Cardiometabolic
OID20314,ACP5,0.0754,0.0821,0.0509,-0.0378,0.0701,0.2296,0.0547999999999999,0.1782,-0.2427,0.1508,Cardiometabolic
OID20079,ACTA2,0.1892,0.2232999999999999,0.3161999999999999,0.2154999999999999,-0.1687999999999999,0.0103999999999999,0.2589999999999999,0.6057,,-0.1379999999999999,Cardiometabolic
OID20137,ACY1,0.2704999999999999,0.0449999999999999,-0.1167,0.0505999999999999,0.2219999999999999,,0.1709,0.2634,-0.1226999999999999,0.1206999999999999,Cardiometabolic
OID20394,ADA2,0.4438,0.0763,0.4036999999999999,-0.0731,0.0458999999999999,0.2122,-0.0283999999999999,0.3281,-0.3225,0.2103999999999999,Cardiometabolic
OID20109,ADAM15,0.0885999999999999,0.2803,0.322,0.1752,0.619,0.1154999999999999,0.4377,0.0510999999999999,,-0.0532999999999999,Cardiometabolic
OID20249,ADAMTS13,0.1721,0.1057000000000001,0.0531000000000001,0.0685,0.2012,0.1769,0.0840999999999999,0.1376999999999999,-0.1731999999999999,0.0783,Cardiometabolic
OID20089,ADAMTS16,0.7124999999999999,0.1164999999999999,0.6813,0.2408,0.3571,-0.2932,0.2041,-0.1949,,0.1739,Cardiometabolic
OID20260,ADGRE5,0.1856999999999999,0.0104999999999999,0.2395999999999999,-0.0209,0.1261,-0.0636,-0.1312999999999999,0.0205,-0.4763,0.0067,Cardiometabolic
OID20189,ADGRG2,0.377,-0.0076999999999999,-0.1094,-0.0669999999999999,0.1671,,0.1028,0.1176,-0.2835,0.1925,Cardiometabolic
