OlinkID,Assay,001B,007,008,009,011,014,015,016,018,019,Panel
OID20226,CCDC80,0.007,-0.0302,0.2144999999999999,-0.3584,0.0188999999999999,-0.4835,-0.1681,-0.1642,-0.1945,0.2419,Cardiometabolic
OID20401,CCL14,0.1792999999999999,-0.116,0.2984,0.0398999999999999,0.2784,-0.1673,0.0648999999999999,-0.1240999999999999,0.0048999999999999,0.2139999999999999,Cardiometabolic
OID20328,CCL15,-0.0121999999999999,-0.1583999999999999,-0.3782999999999999,-0.4133,0.0122999999999999,-0.2661999999999999,-0.3856999999999999,-0.2302999999999997,-0.282,0.2016,Cardiometabolic
OID20334,CCL16,0.2684,0.0089000000000001,-0.1553,0.0144999999999999,0.0970999999999999,-0.4231999999999999,0.0017,-0.1276999999999999,-0.1185999999999999,0.2301,Cardiometabolic
OID20395,CCL18,0.3587,-0.1530999999999999,0.1240999999999999,0.1888,0.0022999999999999,0.1828,-0.1671,-0.1675999999999999,0.0102999999999999,0.2574999999999998,Cardiometabolic
OID20121,CCL27,-0.1157999999999999,-0.5388,1.5932,1.0337999999999998,0.6421,-0.489,-0.1536,3.9877,0.3856,-0.7745,Cardiometabolic
OID20412,CCL5,0.7348000000000001,0.023,1.121,1.3273,-0.5188999999999999,1.9078,0.7550999999999999,-0.3636999999999999,0.3034,0.9073,Cardiometabolic
OID20299,CCN3,0.1231,-0.1815,-0.0577,-0.2374,-0.0033,-0.0894,-0.1566,-0.1697,-0.2835,0.0569999999999999,Cardiometabolic
OID20378,CD14,0.5015999999999999,-0.0262999999999999,0.267,0.3359,0.1501,0.1304999999999999,-0.1634,-0.1719,-0.0451999999999999,0.2387999999999999,Cardiometabolic
OID20360,CD163,0.2827,-0.2737,0.3609,-0.0912999999999999,0.1580999999999999,0.0097,-0.3005,-0.0365,0.07,0.3276,Cardiometabolic
OID20262,CD209,0.0795,0.1854,0.056,-0.0284999999999999,0.1601,-0.0792,0.0035,0.0946999999999999,-0.0255,0.0405,Cardiometabolic
OID20177,CD2AP,0.4685999999999999,0.3760999999999999,1.1345999999999998,0.1241999999999999,-0.6100000000000001,0.6009,0.3581,-1.6109,-0.241,0.666,Cardiometabolic
OID20380,CD46,0.3262,0.0997,0.2004,0.0497,0.2557999999999999,0.3091,-0.1927,-0.1164,0.0272999999999999,0.2399,Cardiometabolic
OID20377,CD55,0.1937999999999999,-0.1591,0.1712,0.05,0.0745,0.0253,-0.3615,-0.079,-0.2077,0.1923,Cardiometabolic
OID20339,CD59,0.1611,0.0403999999999999,0.2393,0.0298999999999999,0.1848999999999999,-0.0708,-0.1449,-0.0431,-0.0962,0.4209,Cardiometabolic
OID20206,CD69,0.7764000000000002,0.5736000000000003,1.9856,1.6484,0.3896000000000001,1.8628,-0.3007999999999999,0.1375000000000001,0.4786999999999999,1.25,Cardiometabolic
OID20397,CD93,0.2172999999999999,-0.1645999999999999,0.3230999999999999,0.0452999999999999,0.2488,0.1243999999999999,-0.1948999999999999,-0.0241,-0.1766999999999999,0.2463999999999999,Cardiometabolic
OID20353,CDH1,0.302,-0.1377,0.1807999999999999,0.0809,0.0965,0.1469,-0.2023,-0.1154,-0.0673,0.2941999999999999,Cardiometabolic
OID20134,CDH17,-0.0007999999999999,-0.0295999999999999,-0.0609999999999999,-0.0139,0.7059000000000002,0.2307,-2.3421,-0.0151999999999998,-0.5057,1.0860999999999998,Cardiometabolic
OID20170,CDH2,-0.0225999999999999,0.1157,0.5405000000000001,0.421,0.2118999999999999,0.3817,0.2512,0.0961,-0.0595999999999999,1.1289,Cardiometabolic
OID20243,CDH5,0.2621,0.0782,0.136,0.0697,0.2140999999999999,-0.076,-0.0928999999999999,-0.0460999999999999,0.0603999999999999,0.0083999999999999,Cardiometabolic
OID20157,CDH6,0.2104,-0.0225999999999999,0.1088,-0.1785,0.2095999999999999,0.2645999999999999,0.0312,0.2072999999999999,0.0895999999999999,0.5879,Cardiometabolic
OID20193,CDHR5,0.0339,0.1231999999999999,0.4866,0.1777999999999999,0.5236000000000001,0.2854,0.2301,0.3493,-0.1679,0.7889,Cardiometabolic
OID20102,CEACAM8,0.4963999999999999,-0.2885,0.1679999999999999,0.5578,0.3061,0.1686,0.2176,-0.1365,-0.1546,0.9781,Cardiometabolic
OID20052,CEBPB,0.244,0.5614,-0.0029,0.9998,0.4078,0.2848,-0.604,-0.4209,-0.5831,-0.5701,Cardiometabolic
OID20298,CELA3A,0.1845,-0.2175999999999999,-0.1626999999999999,-0.0548,-0.0184,-0.1089999999999999,-0.5537,-0.2502,-0.3385,-0.0321,Cardiometabolic
OID20084,CEP43,-0.423,0.9415,-0.055,-0.2308,-0.2185,-0.2099000000000001,-0.2001,-0.7392,-1.0904,0.8268,Cardiometabolic
OID20244,CES1,0.4127999999999999,0.1039000000000001,-0.0547,-0.0583,0.2914,0.1215,0.0283999999999999,0.0603999999999999,0.0290999999999999,0.3337,Cardiometabolic
OID20152,CGREF1,-0.0048999999999999,-0.1357,0.0232,-0.0659,0.3219,-0.3212,-0.1071999999999999,0.0119999999999999,-0.0266999999999999,0.5397000000000001,Cardiometabolic
OID20054,CHEK2,0.1152,0.1284,0.1895,0.2096,-0.634,0.0239999999999999,-0.3944,-0.5809000000000001,0.1555,-0.7655000000000001,Cardiometabolic
OID20399,CHI3L1,0.2886999999999999,-0.1079,0.1562,0.0142999999999999,0.4519,0.1040999999999999,-0.0753,-0.2193999999999999,-0.034,0.0236,Cardiometabolic
OID20312,CHIT1,0.0829999999999999,-0.0213,-0.017,-0.0463,0.0484,0.1011999999999999,-0.236,-0.0242999999999999,0.0019,0.2215999999999999,Cardiometabolic
OID20366,CHL1,0.3152,-0.0712,0.1735,0.1402,0.2009,0.1123,0.1139,0.0540999999999999,-0.1233,0.2187,Cardiometabolic
OID20223,CHRDL2,-0.1104,-0.1225999999999999,0.0725,-0.1975,0.3518,-0.3549,-0.2571,-0.1375,-0.0881,0.6382,Cardiometabolic
OID20126,CLC,-0.1023,-0.3631999999999999,-0.1360000000000001,-0.3107999999999999,0.1678999999999999,0.4207000000000001,0.6158999999999999,-0.2475,0.2538,0.2201999999999997,Cardiometabolic
OID20099,CLEC1A,0.0763,0.2589999999999999,-0.1185,-0.4547,0.3608,0.0384,0.6476,-0.3432,-0.1779,0.0277999999999999,Cardiometabolic
OID20165,CLEC5A,0.2071,0.1535,0.0818,-0.1356,0.0156,0.0122999999999999,0.1757999999999999,0.4604999999999999,0.1115,0.8147000000000001,Cardiometabolic
OID20118,CLTA,0.1230999999999999,0.4311,0.2133999999999999,-0.2243999999999999,-0.261,0.2885,0.9893,-0.7551,-0.0708,0.0848,Cardiometabolic
OID20198,CLUL1,0.2885,0.0248999999999999,0.3874,0.1183,0.1443,0.1055,0.1238,-0.023,-0.1190999999999999,0.5769,Cardiometabolic
OID20347,CNDP1,0.1928,-0.0605999999999999,0.1585999999999998,0.0503,0.2567000000000004,0.0419999999999998,-0.1460999999999996,-0.1679999999999997,-0.0131000000000001,0.1063,Cardiometabolic
OID20069,CNPY2,-0.4639999999999999,0.3558,0.1457,0.6234,0.7726000000000001,-0.0197,0.627,-1.6565,-0.2617,0.0345,Cardiometabolic
OID20127,CNST,0.6577999999999999,0.718,2.2014,1.4118,-0.2365999999999997,1.285,0.4538,-0.0092999999999998,0.8948999999999998,0.9163,Cardiometabolic
OID20307,CNTN1,0.2966,-0.0907,0.1736,0.0358999999999999,0.2532,-0.0775,-0.3522999999999999,-0.0064,-0.0173999999999999,0.2586,Cardiometabolic
OID20332,COL18A1,0.3218,0.0822,0.0630999999999999,0.1281,0.1406,0.1152,-0.1422,0.1021999999999999,0.0304,0.2935,Cardiometabolic
OID20335,COL1A1,0.2867,0.1256,0.0919999999999999,0.0781,0.1190999999999999,0.1403,0.0351,-0.0214,-0.0274,0.3112999999999999,Cardiometabolic
OID20208,COL4A1,0.2077999999999999,-0.0665999999999999,0.2398,-0.0192999999999999,0.3671,0.1384,-0.0499999999999999,0.0097,0.0858999999999999,0.5626,Cardiometabolic
OID20292,COL6A3,0.2716,0.117,0.275,0.0317,0.2753,-0.1185,-0.1456,-0.03,-0.0707999999999999,0.3864,Cardiometabolic
OID20405,COMP,0.1621,-0.1412999999999999,0.0706,-0.0523,-0.1209,-0.0248999999999999,-0.2833,-0.2712,-0.2909,-0.0338,Cardiometabolic
OID20086,COMT,0.5645,0.4996,1.246,1.5295,-0.2610999999999999,1.723,-0.1993999999999998,-1.258,0.5657000000000001,0.6902999999999999,Cardiometabolic
OID20286,CORO1A,0.8201,0.698,1.3484,2.0,0.1923999999999996,2.6593,-0.8049000000000002,0.6729,0.3470999999999997,0.6018000000000001,Cardiometabolic
OID20280,CPA1,0.3128999999999999,-0.0138,0.0905999999999999,-0.3340000000000001,0.1954,-0.0559,-0.6720999999999999,-0.0935999999999999,-0.2814,0.3313,Cardiometabolic
OID20289,CPB1,0.1059999999999999,-0.0675,0.2482999999999999,-0.2813000000000001,-0.0071999999999998,-0.0371999999999999,-0.7697,-0.274,-0.276,0.4458999999999999,Cardiometabolic
OID20393,CR2,0.185,-0.0761,0.2773000000000001,0.1165,0.1452999999999999,0.1192,-0.1775,-0.0466999999999999,-0.0155,0.2831,Cardiometabolic
