OlinkID,Assay,001B,007,008,009,011,014,015,016,018,019,Panel
OID20159,ACAN,-0.2312999999999999,-0.3898,-0.0359,-0.201,-0.0221,-0.4862999999999999,-0.0923999999999999,-0.062,0.1893,-0.5197,Cardiometabolic
OID20105,ACE2,0.3885,-0.0481,-0.02,-0.1803,0.3953,0.1247999999999999,0.054,-0.114,,-0.0316,Cardiometabolic
OID20124,ACOX1,0.2359,-0.5364,-0.2142,-0.0389,-0.3615,-0.3739,0.2708999999999999,0.9951,0.3591999999999999,0.5105999999999999,Cardiometabolic
OID20314,ACP5,-0.1511,-0.2417,-0.0486999999999999,-0.1616,-0.2503,0.135,0.0519,-0.2052999999999999,-0.0138,0.0849,Cardiometabolic
OID20079,ACTA2,0.8962,-0.0234,0.8697999999999999,0.0251,0.0916,0.4535,-0.1594,0.2244,,-0.0490999999999999,Cardiometabolic
OID20137,ACY1,0.7252000000000001,-0.5416000000000001,-1.1254000000000002,-0.1661,0.4254,-0.0124999999999999,0.0549999999999999,-0.9427,-0.2448999999999999,-0.2450999999999999,Cardiometabolic
OID20394,ADA2,0.0706,-0.0244,-0.4167,0.0147,-0.3255,-0.0133999999999999,-0.2258,-0.1871999999999999,0.2356999999999999,-0.0905,Cardiometabolic
OID20109,ADAM15,-0.028,0.1255,0.1028,0.3769,0.3104,-0.0022,-0.0086,-0.1278,,-0.1475999999999999,Cardiometabolic
OID20249,ADAMTS13,0.0161999999999999,-0.1174999999999999,-0.2711999999999999,0.0534,-0.2696999999999999,-0.1137999999999999,0.0842999999999999,0.1476999999999999,0.0954,-0.0831999999999999,Cardiometabolic
OID20089,ADAMTS16,0.8228,0.2318,0.2389,0.4311,0.2391,-0.0292,0.4317,0.2871999999999999,,0.2471999999999999,Cardiometabolic
OID20260,ADGRE5,0.0025999999999999,-0.1945,-0.0127,0.1787999999999999,-0.1387999999999999,0.0594,-0.2523999999999999,0.0013,-0.0948999999999999,0.0715,Cardiometabolic
OID20189,ADGRG2,0.1263,-0.3678,-0.1341,-0.3472,-0.0747,-0.1256,0.1399,-0.1889,-0.1131999999999999,-0.3895999999999999,Cardiometabolic
OID20117,ADH4,2.0546,-1.267,-1.0469,-0.4802999999999999,1.6635,-0.1931,-0.9255,-0.6956,,0.0198,Cardiometabolic
OID20139,AGXT,0.9535,-0.4503,-0.7525999999999999,-0.0183999999999999,0.9348,-0.0631999999999999,0.0554999999999999,-0.2903,0.3312,0.1534,Cardiometabolic
OID20199,AHCY,0.022,0.1974999999999999,-0.4972,0.8240000000000001,0.3506,-0.2942,-0.0756,0.7474999999999999,0.7908,-0.0975999999999999,Cardiometabolic
OID20122,AK1,0.6385,-0.4828,-0.3696,-0.2387999999999999,0.0082999999999999,0.7781,-0.8188,-1.0213,0.7681,-0.4311,Cardiometabolic
OID20062,AKR1C4,-0.6578999999999999,-0.6857,0.9444,-0.1797999999999999,0.6654,-0.2038,-0.5952999999999999,-0.6875,,0.3316,Cardiometabolic
OID20273,ALCAM,0.1188,-0.1918,-0.1177,0.0244999999999999,-0.3274,-0.0524999999999999,0.1356,0.0721999999999999,-0.0955,-0.1086,Cardiometabolic
OID20333,AMY2A,0.1124999999999999,0.0496999999999999,-0.0319,-0.0474999999999999,-0.2608,-0.0427,-0.4334,0.0943999999999999,0.2065999999999999,-0.0959999999999999,Cardiometabolic
OID20340,AMY2B,-0.1169,0.0996,0.0398,-0.0144999999999999,-0.2476999999999999,-0.1563,-0.4824,0.0226999999999999,0.1797,0.0632,Cardiometabolic
OID20403,ANG,0.1528,-0.1473,0.0798,0.1593,-0.2566,0.017,0.4637,-0.1525,0.0415,0.0649,Cardiometabolic
OID20211,ANGPTL1,0.4359,-0.2165,0.4223,-0.0332,-0.1338,-0.0954999999999999,-0.0168999999999999,-0.2551,-0.0476999999999999,-0.3185,Cardiometabolic
OID20407,ANGPTL3,0.123,-0.0660999999999999,-0.1149,-0.2317999999999999,0.2017,0.246,0.5925,0.2169,0.4507,-0.2648,Cardiometabolic
OID20350,ANPEP,0.1157999999999999,0.1448999999999999,-0.4016999999999999,0.1484,-0.2786999999999999,0.05,0.183,-0.2574999999999999,0.0787,-0.1769,Cardiometabolic
OID20123,ANXA4,-0.133,0.1831,-0.1671,0.0685,-0.2363999999999999,-0.5128,-0.3557,0.2234,0.752,0.0131,Cardiometabolic
OID20389,AOC3,0.0535,-0.0096,-0.1712,-0.0662,-0.2965,0.0003,0.1254,-0.1271999999999999,0.0588999999999999,-0.0909,Cardiometabolic
OID20164,APLP1,-0.4038999999999999,-0.548,-0.155,-1.0132,-0.6427999999999998,-0.4932999999999998,0.5019,-0.2470000000000001,-0.5942000000000001,-1.0932,Cardiometabolic
OID20374,APOM,0.2012,-0.4352,-0.289,-0.0654,-0.3566,0.076,0.0131999999999999,-0.0470999999999999,-0.1126,0.2844,Cardiometabolic
OID20346,ART3,0.2451999999999999,0.1634000000000001,0.0551,0.1931999999999999,-0.0040999999999999,0.2739999999999999,0.1892,-0.3181,-0.1311,-0.0923,Cardiometabolic
OID20363,AXL,0.1887999999999999,0.1224,0.032,0.0107,-0.0728999999999999,0.199,0.3011999999999999,-0.2154,0.2584999999999999,-0.0925,Cardiometabolic
OID20309,AZU1,-0.6674,-0.0689999999999999,0.0855,-0.0811999999999999,-0.2343,0.0940999999999998,-1.3906,1.2507,0.5153,0.0434000000000001,Cardiometabolic
OID20114,BAG6,0.0143999999999999,-0.1076999999999999,0.0475999999999999,0.8202999999999999,-0.1485,-0.1927999999999999,-0.4908,0.6982,,-0.2174999999999999,Cardiometabolic
OID20336,BLMH,0.0477999999999999,0.0316,0.0597,0.2581,-0.1347999999999999,0.1563,0.0491,-0.0352,0.2531,0.1214999999999999,Cardiometabolic
OID20111,BMP6,0.6987000000000001,-0.0971,0.4662,0.6644,0.253,-0.0376999999999999,-0.4842,0.3723,,-0.1368,Cardiometabolic
OID20116,BOC,0.2758,-0.3498,0.1706,0.1299,-0.0687999999999999,0.1168,-0.2924,0.2964,,-0.1401,Cardiometabolic
OID20308,BPIFB1,-0.1991,-0.0068999999999999,-0.1294999999999999,0.1254999999999999,-0.3271,0.016,-0.2108000000000001,0.1312000000000002,-0.1352,0.0844,Cardiometabolic
OID20367,C1QTNF1,0.153,0.1327,0.2789000000000001,-0.0915,-0.2220999999999999,0.1616999999999999,0.0515999999999999,0.127,-0.0128999999999999,-0.0042999999999999,Cardiometabolic
OID20410,C2,-0.0489,0.1047,-0.0933,-0.0258999999999999,-0.2658,0.0987,0.2045,-0.0812,0.1543,-0.0684,Cardiometabolic
OID20409,CA1,0.2476999999999999,-0.2578,-1.1112,0.9361000000000002,1.2315,-0.1848999999999999,-0.2472999999999999,-0.7831999999999999,0.3457,-0.2035999999999999,Cardiometabolic
OID20225,CA13,-0.5670999999999999,-0.0575000000000001,-1.0366999999999995,0.8784000000000001,-0.1477999999999997,-0.7526999999999999,-0.9353,0.5509,1.2033999999999998,0.3799000000000001,Cardiometabolic
OID20271,CA3,-0.0046999999999999,-0.0267999999999999,0.6512,0.3576999999999999,0.5323,0.7807,0.2801,-4.2715000000000005,0.0154999999999999,-0.2469,Cardiometabolic
OID20241,CA4,0.0417,0.0593999999999999,-0.0509,-0.0199,-0.1793999999999999,0.0681,-0.1004,0.2326,-0.1906,-0.1588,Cardiometabolic
OID20075,CA5A,1.188,-0.4797,-0.3987,0.0025,1.3051,-0.0236,-0.4536,-0.4347,,0.2198999999999999,Cardiometabolic
OID20181,CANT1,0.0679,-0.3862,-0.1905,0.0211,-0.1193999999999999,-0.138,0.2145,0.1172,0.0979,-0.289,Cardiometabolic
OID20305,CASP3,-0.5114999999999998,0.2208000000000001,-0.8565000000000003,0.9291,0.0175,-0.5819999999999999,-0.9413,0.9306,1.246,0.5468999999999999,Cardiometabolic
OID20179,CBLIF,-0.0023999999999999,-0.0516999999999999,-0.1982,0.2581000000000001,0.2562,-0.0007,0.1786999999999999,-0.0144999999999999,0.2334999999999999,-0.252,Cardiometabolic
OID20226,CCDC80,0.1849999999999999,-0.0389999999999999,0.0221,0.698,0.2646,0.1870999999999999,-0.0653,0.156,0.2112,-0.279,Cardiometabolic
OID20401,CCL14,0.2640000000000001,0.2243,-0.1110999999999999,0.154,0.0122999999999999,0.2002,0.2710000000000001,0.2623,-0.142,0.0309,Cardiometabolic
