OlinkID,Assay,001B,007,008,009,011,014,015,016,018,019,Panel
OID20159,ACAN,0.3047,-0.1142,0.3646999999999999,-0.2238,0.1563,,0.0225,-0.0380999999999999,0.5209,0.1272999999999999,Cardiometabolic
OID20105,ACE2,0.5712,0.0164,-0.2952,0.3363,0.0986999999999999,0.4298,-0.2351999999999999,0.1205999999999999,,-0.3131999999999999,Cardiometabolic
OID20124,ACOX1,0.379,0.0530999999999999,-0.3007999999999999,-0.295,-0.377,,-0.6101000000000001,-1.0251,-1.118,0.4241,Cardiometabolic
OID20314,ACP5,0.0947,-0.3576,0.0983,-0.144,-0.2076,-0.0464,-0.2988,-0.3511,0.1201999999999999,0.0582,Cardiometabolic
OID20079,ACTA2,0.5972,-0.2055999999999999,0.395,-0.2613999999999999,-0.2202,0.3584,0.0648,-0.5407,,0.2661,Cardiometabolic
OID20137,ACY1,0.6507000000000001,-0.6171,-0.5722,-0.1556999999999999,0.5133000000000001,,-0.0325999999999999,-1.0287,-0.1233,0.4491,Cardiometabolic
OID20394,ADA2,-0.0398,-0.1886,-0.3435999999999999,0.1263,-0.1664999999999999,-0.0363,-0.4264,-0.6928000000000001,0.4371,0.0006,Cardiometabolic
OID20109,ADAM15,0.1717,0.0504999999999999,0.0126,0.1561,-0.2402,0.1622,-0.2317,-0.0294999999999999,,0.0495999999999999,Cardiometabolic
OID20249,ADAMTS13,0.1168,-0.1949,-0.2688000000000001,0.1050999999999999,-0.2176000000000001,-0.2235,-0.2453999999999999,-0.0396999999999999,0.3540999999999998,0.0600999999999998,Cardiometabolic
OID20089,ADAMTS16,0.1786,-0.0799999999999999,-0.5316000000000001,0.0427,-0.2108999999999999,0.4356,0.0625,0.1024,,0.0140999999999999,Cardiometabolic
OID20260,ADGRE5,-0.0655,-0.1722,0.0971,0.1634,-0.1528999999999999,-0.0254999999999999,-0.3296,-0.3548,0.2285,-0.1464,Cardiometabolic
OID20189,ADGRG2,-0.3208,-0.3022,0.2628,-0.0238,0.0316,,0.2228,-0.2487,0.0854999999999999,0.2296,Cardiometabolic
OID20117,ADH4,2.321,-0.8098,-1.3967999999999998,-0.5837000000000001,1.4939,-0.1284,-0.9164,-0.9223,,0.0965999999999999,Cardiometabolic
OID20139,AGXT,0.7769,-0.2257,-0.3582999999999999,-0.5544,0.4653,,0.2047999999999999,0.0871,0.5956999999999999,0.4172,Cardiometabolic
OID20199,AHCY,-0.2284,0.617,0.3868,0.9837,-0.4652999999999999,,0.6655,-0.7994,0.0001999999999999,0.1118,Cardiometabolic
