comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	22	26	0.000017090779243611465	0.8289445454545454
late-early	CVD2	87	0	21	30	0.0000308779826857984	0.838905
late-early	CVD3	87	0	25	31	0.000017090779243611465	1.5771063636363636
late-early	IR	87	0	30	36	0.000005821565304486853	1.8056377272727275
late-early	In	85	0	23	27	0.000013749014220021394	2.5571613636363635
