panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
Oncology	OID21407	KLK14	Q9P0G3	PR2-PR1	9	0.5862888888888889	0.07481111111111112	0.5114777777777778	8.332642630264761	8	0.0000325313739046873	0.03562835316938129	
Oncology	OID21192	FEN1	P39748	PR2-PR1	7	-0.14071428571428582	-0.5074571428571429	0.36674285714285715	11.549557873571407	6	0.00002533525993353436	0.03562835316938129	
Oncology	OID21531	MIA	Q16674	PR2-PR1	8	0.6440624999999999	0.30061250000000006	0.34345	9.222577178371862	7	0.00003638021086049825	0.03562835316938129	
Cardiometabolic	OID20087	MMP7	P09237	PR2-PR1	8	3.7088625000000004	3.1531250000000006	0.5557374999999999	8.584915462735601	7	0.000057931438697700344	0.0425506417234609	
Cardiometabolic_II	OID30189	VSIG10L	Q86VR7	PR2-PR1	8	1.2788625	0.1335625	1.1453	7.382661137767308	7	0.00015164449110605105	0.07884343788192265	
Inflammation	OID20712	DNER	Q8NFT8	PR2-PR1	9	0.19414444444444443	-0.3489666666666667	0.5431111111111111	6.648758793954751	8	0.00016101450894878688	0.07884343788192265	
Neurology	OID21096	CA6	P23280	PR2-PR1	9	1.6238333333333332	1.1366555555555555	0.4871777777777779	6.236057831199314	8	0.00024945275005494594	0.10469888280877589	
Oncology_II	OID31490	NCR3LG1	Q68D85	PR2-PR1	9	0.44710000000000005	0.10949999999999999	0.3376	5.9458596063	8	0.0003435689278163956	0.12617568874057128	
Cardiometabolic	OID20367	C1QTNF1	Q9BXJ1	PR2-PR1	9	0.5022777777777778	0.647511111111111	-0.1452333333333333	-5.704555924845648	8	0.0004520001221790526	0.14755292877356185	
Oncology	OID21530	LYPD3	O95274	PR2-PR1	8	0.798175	0.39012499999999994	0.40805	5.866504284793919	7	0.0006201330099406821	0.1821950783205724	
Oncology_II	OID31177	MAPRE3	Q9UPY8	PR2-PR1	8	-0.22237500000000002	-0.688425	0.46605	5.73357068264796	7	0.0007103176737430772	0.18971939322337825	
Oncology_II	OID31252	EPN1	Q9Y6I3	PR2-PR1	7	-0.16748571428571438	-0.6858857142857143	0.5184	5.781687675243586	6	0.0011705347520647447	0.2456450786833014	
Oncology_II	OID31289	TAP1	Q03518	PR2-PR1	7	0.08859999999999998	-0.19599999999999998	0.2846	5.913524775348105	6	0.0010407349284051737	0.2456450786833014	
Cardiometabolic_II	OID30235	RNF149	Q8NC42	PR2-PR1	8	-0.0016124999999999915	-0.2207	0.2190875	5.267492158498659	7	0.001163797434213354	0.2456450786833014	
Oncology	OID21171	CEACAM5	P06731	PR2-PR1	7	0.6784	-0.16215714285714286	0.8405571428571427	5.463172567434511	6	0.001567905529258562	0.30710042966411033	
Neurology_II	OID30915	CADPS	Q9ULU8	PR2-PR1	6	0.58795	0.08073333333333334	0.5072166666666666	5.970529215321727	5	0.001887248736347935	0.32616098749354316	
Neurology_II	OID31096	PALM2	Q8IXS6	PR2-PR1	9	-0.31233333333333335	-0.7629888888888889	0.4506555555555557	4.550357980738191	8	0.0018734938471725027	0.32616098749354316	
