pathway	collection	hits	set_size_universe	set_size_raw	foreground_size	universe_size	pvalue	fdr	hit_genes
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	go_bp	2	21	72	7	2920	1.012536e-03	1.000000e+00	MMP7,NCR3LG1
GOBP_BASE_EXCISION_REPAIR_GAP_FILLING	go_bp	1	3	14	7	2920	7.177007e-03	1.000000e+00	FEN1
GOBP_INSEMINATION	go_bp	1	3	13	7	2920	7.177007e-03	1.000000e+00	KLK14
GOBP_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS	go_bp	1	3	14	7	2920	7.177007e-03	1.000000e+00	MMP7
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE	go_bp	1	3	19	7	2920	7.177007e-03	1.000000e+00	MAPRE3
GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION	go_bp	1	3	17	7	2920	7.177007e-03	1.000000e+00	FEN1
GOBP_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION	go_bp	1	3	9	7	2920	7.177007e-03	1.000000e+00	FEN1
GOBP_UV_PROTECTION	go_bp	1	4	12	7	2920	9.559509e-03	1.000000e+00	FEN1
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	go_bp	2	71	338	7	2920	1.131297e-02	1.000000e+00	FEN1,MAPRE3
GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	go_bp	1	5	48	7	2920	1.193711e-02	1.000000e+00	CA6
GOBP_MYOTUBE_CELL_DEVELOPMENT	go_bp	1	5	43	7	2920	1.193711e-02	1.000000e+00	DNER
GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	go_bp	1	5	15	7	2920	1.193711e-02	1.000000e+00	MAPRE3
GOBP_SENSORY_PERCEPTION_OF_BITTER_TASTE	go_bp	1	5	46	7	2920	1.193711e-02	1.000000e+00	CA6
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	go_bp	2	75	161	7	2920	1.257512e-02	1.000000e+00	MMP7,NCR3LG1
GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION	go_bp	1	6	10	7	2920	1.430982e-02	1.000000e+00	MMP7
GOBP_COPULATION	go_bp	1	6	19	7	2920	1.430982e-02	1.000000e+00	KLK14
GOBP_SENSORY_PERCEPTION_OF_TASTE	go_bp	1	6	68	7	2920	1.430982e-02	1.000000e+00	CA6
GOBP_SISTER_CHROMATID_COHESION	go_bp	1	6	59	7	2920	1.430982e-02	1.000000e+00	FEN1
GOBP_BASE_EXCISION_REPAIR	go_bp	1	7	44	7	2920	1.667764e-02	1.000000e+00	FEN1
GOBP_CELL_CYCLE_DNA_REPLICATION	go_bp	1	7	46	7	2920	1.667764e-02	1.000000e+00	FEN1
GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	go_bp	1	8	12	7	2920	1.904058e-02	1.000000e+00	MMP7
GOBP_MATING_BEHAVIOR	go_bp	1	8	36	7	2920	1.904058e-02	1.000000e+00	KLK14
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	go_bp	1	9	27	7	2920	2.139866e-02	1.000000e+00	MMP7
GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON	go_bp	1	10	61	7	2920	2.375187e-02	1.000000e+00	MAPRE3
GOBP_REPRODUCTIVE_BEHAVIOR	go_bp	1	10	45	7	2920	2.375187e-02	1.000000e+00	KLK14
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	go_bp	1	10	535	7	2920	2.375187e-02	1.000000e+00	CA6
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	go_bp	2	110	338	7	2920	2.609103e-02	1.000000e+00	MMP7,NCR3LG1
GOBP_EPIDERMIS_MORPHOGENESIS	go_bp	1	13	37	7	2920	3.078244e-02	1.000000e+00	KLK14
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	go_bp	1	13	109	7	2920	3.078244e-02	1.000000e+00	FEN1
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	go_bp	1	13	33	7	2920	3.078244e-02	1.000000e+00	KLK14
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	go_bp	1	15	552	7	2920	3.544534e-02	1.000000e+00	CA6
GOBP_DNA_TEMPLATED_DNA_REPLICATION	go_bp	1	15	164	7	2920	3.544534e-02	1.000000e+00	FEN1
GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	go_bp	1	15	79	7	2920	3.544534e-02	1.000000e+00	MAPRE3
GOBP_ONE_CARBON_METABOLIC_PROCESS	go_bp	1	16	40	7	2920	3.776956e-02	1.000000e+00	CA6
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	go_bp	1	16	61	7	2920	3.776956e-02	1.000000e+00	MAPRE3
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	go_bp	1	16	96	7	2920	3.776956e-02	1.000000e+00	MAPRE3
GOBP_HUMORAL_IMMUNE_RESPONSE	go_bp	2	138	287	7	2920	3.982792e-02	1.000000e+00	MMP7,NCR3LG1
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	go_bp	1	17	66	7	2920	4.008899e-02	1.000000e+00	KLK14
GOBP_RECOMBINATIONAL_REPAIR	go_bp	1	17	192	7	2920	4.008899e-02	1.000000e+00	FEN1
GOBP_BEHAVIOR	go_bp	2	155	657	7	2920	4.930259e-02	1.000000e+00	FEN1,KLK14
GOBP_TELOMERE_MAINTENANCE	go_bp	1	21	159	7	2920	4.931884e-02	1.000000e+00	FEN1
GOBP_COLLAGEN_CATABOLIC_PROCESS	go_bp	1	22	45	7	2920	5.161438e-02	1.000000e+00	MMP7
GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	go_bp	1	22	50	7	2920	5.161438e-02	1.000000e+00	MMP7
GOBP_MICROTUBULE_POLYMERIZATION	go_bp	1	22	96	7	2920	5.161438e-02	1.000000e+00	MAPRE3
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	go_bp	1	22	137	7	2920	5.161438e-02	1.000000e+00	MAPRE3
GOBP_SPINDLE_ASSEMBLY	go_bp	1	22	132	7	2920	5.161438e-02	1.000000e+00	MAPRE3
GOBP_TELOMERE_ORGANIZATION	go_bp	1	22	190	7	2920	5.161438e-02	1.000000e+00	FEN1
GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY	go_bp	1	23	42	7	2920	5.390516e-02	1.000000e+00	NCR3LG1
GOBP_MEMORY	go_bp	1	23	125	7	2920	5.390516e-02	1.000000e+00	FEN1
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	go_bp	1	26	62	7	2920	6.074909e-02	1.000000e+00	MMP7
GOBP_PEPTIDE_METABOLIC_PROCESS	go_bp	1	26	78	7	2920	6.074909e-02	1.000000e+00	MMP7
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	go_bp	1	27	161	7	2920	6.302095e-02	1.000000e+00	MAPRE3
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	go_bp	1	28	99	7	2920	6.528809e-02	1.000000e+00	MMP7
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	go_bp	1	29	186	7	2920	6.755054e-02	1.000000e+00	DNER
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	go_bp	1	30	56	7	2920	6.980828e-02	1.000000e+00	NCR3LG1
GOBP_MYOTUBE_DIFFERENTIATION	go_bp	1	30	135	7	2920	6.980828e-02	1.000000e+00	DNER
GOBP_NERVOUS_SYSTEM_PROCESS	go_bp	2	194	1522	7	2920	7.390253e-02	1.000000e+00	CA6,FEN1
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	go_bp	1	32	248	7	2920	7.430972e-02	1.000000e+00	FEN1
GOBP_REGULATION_OF_CELL_CYCLE	go_bp	2	196	1126	7	2920	7.526236e-02	1.000000e+00	FEN1,MAPRE3
GOBP_CELL_CYCLE_PROCESS	go_bp	2	200	1305	7	2920	7.800875e-02	1.000000e+00	FEN1,MAPRE3
GOBP_SPINDLE_ORGANIZATION	go_bp	1	34	200	7	2920	7.879248e-02	1.000000e+00	MAPRE3
GOBP_DOUBLE_STRAND_BREAK_REPAIR	go_bp	1	35	318	7	2920	8.102687e-02	1.000000e+00	FEN1
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	go_bp	1	35	66	7	2920	8.102687e-02	1.000000e+00	MMP7
GOBP_NEURON_MIGRATION	go_bp	1	36	184	7	2920	8.325661e-02	1.000000e+00	DNER
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	go_bp	1	37	155	7	2920	8.548172e-02	1.000000e+00	KLK14
GOBP_COMPLEMENT_ACTIVATION	go_bp	1	38	68	7	2920	8.770219e-02	1.000000e+00	NCR3LG1
GOBP_DNA_REPLICATION	go_bp	1	38	280	7	2920	8.770219e-02	1.000000e+00	FEN1
GOBP_DNA_RECOMBINATION	go_bp	1	40	345	7	2920	9.212928e-02	1.000000e+00	FEN1
GOBP_COLLAGEN_METABOLIC_PROCESS	go_bp	1	41	107	7	2920	9.433591e-02	1.000000e+00	MMP7
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	go_bp	1	41	259	7	2920	9.433591e-02	1.000000e+00	MAPRE3
GOBP_RESPONSE_TO_UV	go_bp	1	41	156	7	2920	9.433591e-02	1.000000e+00	FEN1
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	go_bp	1	44	122	7	2920	1.009282e-01	1.000000e+00	MMP7
GOBP_RNA_CATABOLIC_PROCESS	go_bp	1	44	405	7	2920	1.009282e-01	1.000000e+00	FEN1
GOBP_NOTCH_SIGNALING_PATHWAY	go_bp	1	45	184	7	2920	1.031165e-01	1.000000e+00	DNER
GOBP_RESPONSE_TO_BACTERIUM	go_bp	2	236	745	7	2920	1.042230e-01	1.000000e+00	MMP7,NCR3LG1
GOBP_MUSCLE_CELL_DEVELOPMENT	go_bp	1	46	204	7	2920	1.053002e-01	1.000000e+00	DNER
GOBP_DETECTION_OF_STIMULUS	go_bp	1	47	676	7	2920	1.074794e-01	1.000000e+00	CA6
GOBP_FERTILIZATION	go_bp	1	49	211	7	2920	1.118241e-01	1.000000e+00	KLK14
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	go_bp	1	50	125	7	2920	1.139896e-01	1.000000e+00	MAPRE3
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	go_bp	2	251	1216	7	2920	1.158683e-01	1.000000e+00	FEN1,MAPRE3
GOBP_CHROMOSOME_SEGREGATION	go_bp	1	51	429	7	2920	1.161506e-01	1.000000e+00	MAPRE3
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	go_bp	1	53	203	7	2920	1.204590e-01	1.000000e+00	MAPRE3
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	go_bp	1	54	269	7	2920	1.226065e-01	1.000000e+00	FEN1
GOBP_CELL_CYCLE	go_bp	2	262	1684	7	2920	1.246489e-01	1.000000e+00	FEN1,MAPRE3
GOBP_RESPONSE_TO_LIGHT_STIMULUS	go_bp	1	59	321	7	2920	1.332766e-01	1.000000e+00	FEN1
GOBP_SYNAPSE_ASSEMBLY	go_bp	1	59	216	7	2920	1.332766e-01	1.000000e+00	DNER
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	go_bp	1	60	110	7	2920	1.353972e-01	1.000000e+00	MMP7
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS	go_bp	1	62	802	7	2920	1.396251e-01	1.000000e+00	FEN1
GOBP_MUSCLE_ORGAN_DEVELOPMENT	go_bp	1	65	361	7	2920	1.459336e-01	1.000000e+00	DNER
GOBP_B_CELL_MEDIATED_IMMUNITY	go_bp	1	66	203	7	2920	1.480277e-01	1.000000e+00	NCR3LG1
GOBP_PEPTIDE_TRANSPORT	go_bp	1	68	261	7	2920	1.522025e-01	1.000000e+00	MMP7
GOBP_DNA_REPAIR	go_bp	1	71	615	7	2920	1.584320e-01	1.000000e+00	FEN1
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	go_bp	1	71	216	7	2920	1.584320e-01	1.000000e+00	KLK14
GOBP_PROTEIN_POLYMERIZATION	go_bp	1	71	288	7	2920	1.584320e-01	1.000000e+00	MAPRE3
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	go_bp	1	71	314	7	2920	1.584320e-01	1.000000e+00	DNER
GOBP_COGNITION	go_bp	1	75	319	7	2920	1.666768e-01	1.000000e+00	FEN1
GOBP_GLIAL_CELL_DIFFERENTIATION	go_bp	1	76	262	7	2920	1.687272e-01	1.000000e+00	DNER
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	go_bp	1	77	264	7	2920	1.707732e-01	1.000000e+00	MAPRE3
GOBP_SENSORY_PERCEPTION	go_bp	1	77	989	7	2920	1.707732e-01	1.000000e+00	CA6
GOBP_CHROMOSOME_ORGANIZATION	go_bp	1	78	640	7	2920	1.728149e-01	1.000000e+00	FEN1
GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY	go_bp	1	78	424	7	2920	1.728149e-01	1.000000e+00	MAPRE3
GOBP_AMIDE_TRANSPORT	go_bp	1	79	320	7	2920	1.748523e-01	1.000000e+00	MMP7
GOBP_EPIDERMIS_DEVELOPMENT	go_bp	1	79	388	7	2920	1.748523e-01	1.000000e+00	KLK14
GOBP_MUSCLE_TISSUE_DEVELOPMENT	go_bp	1	82	444	7	2920	1.809387e-01	1.000000e+00	DNER
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	go_bp	1	86	315	7	2920	1.889941e-01	1.000000e+00	MMP7
GOBP_RESPONSE_TO_RADIATION	go_bp	1	90	433	7	2920	1.969814e-01	1.000000e+00	FEN1
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	go_bp	1	93	656	7	2920	2.029276e-01	1.000000e+00	MAPRE3
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	go_bp	1	95	248	7	2920	2.068707e-01	1.000000e+00	MAPRE3
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	go_bp	1	100	392	7	2920	2.166554e-01	1.000000e+00	MAPRE3
GOBP_MUSCLE_CELL_DIFFERENTIATION	go_bp	1	101	431	7	2920	2.185998e-01	1.000000e+00	DNER
GOBP_GLIOGENESIS	go_bp	1	102	348	7	2920	2.205402e-01	1.000000e+00	DNER
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS	go_bp	1	110	449	7	2920	2.359147e-01	1.000000e+00	MMP7
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	go_bp	1	113	546	7	2920	2.416128e-01	1.000000e+00	MMP7
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	go_bp	2	396	1268	7	2920	2.434204e-01	1.000000e+00	MMP7,NCR3LG1
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	go_bp	1	115	423	7	2920	2.453912e-01	1.000000e+00	MAPRE3
GOBP_PROTEOLYSIS	go_bp	2	408	1631	7	2920	2.547618e-01	1.000000e+00	KLK14,MMP7
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	go_bp	1	122	294	7	2920	2.584890e-01	1.000000e+00	MAPRE3
GOBP_CELL_DIVISION	go_bp	1	123	644	7	2920	2.603441e-01	1.000000e+00	MAPRE3
GOBP_CELL_JUNCTION_ASSEMBLY	go_bp	1	123	462	7	2920	2.603441e-01	1.000000e+00	DNER
GOBP_DNA_DAMAGE_RESPONSE	go_bp	1	125	906	7	2920	2.640423e-01	1.000000e+00	FEN1
GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	go_bp	1	126	730	7	2920	2.658855e-01	1.000000e+00	FEN1
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	go_bp	1	126	526	7	2920	2.658855e-01	1.000000e+00	MAPRE3
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	go_bp	1	127	338	7	2920	2.677248e-01	1.000000e+00	MMP7
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	go_bp	1	128	370	7	2920	2.695600e-01	1.000000e+00	NCR3LG1
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	go_bp	1	128	752	7	2920	2.695600e-01	1.000000e+00	FEN1
GOBP_MICROTUBULE_BASED_PROCESS	go_bp	1	130	948	7	2920	2.732188e-01	1.000000e+00	MAPRE3
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	go_bp	1	132	381	7	2920	2.768618e-01	1.000000e+00	NCR3LG1
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	go_bp	1	132	504	7	2920	2.768618e-01	1.000000e+00	KLK14
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	go_bp	1	132	514	7	2920	2.768618e-01	1.000000e+00	FEN1
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	go_bp	1	134	366	7	2920	2.804891e-01	1.000000e+00	MAPRE3
GOBP_SYNAPSE_ORGANIZATION	go_bp	1	139	499	7	2920	2.894893e-01	1.000000e+00	DNER
GOBP_DNA_METABOLIC_PROCESS	go_bp	1	145	1009	7	2920	3.001620e-01	1.000000e+00	FEN1
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	go_bp	1	149	715	7	2920	3.072006e-01	1.000000e+00	DNER
GOBP_ORGANELLE_ASSEMBLY	go_bp	1	155	1040	7	2920	3.176446e-01	1.000000e+00	MAPRE3
GOBP_TISSUE_MORPHOGENESIS	go_bp	1	157	620	7	2920	3.210958e-01	1.000000e+00	KLK14
GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	go_bp	1	163	980	7	2920	3.313598e-01	1.000000e+00	KLK14
GOBP_SEXUAL_REPRODUCTION	go_bp	1	163	1099	7	2920	3.313598e-01	1.000000e+00	KLK14
GOBP_REGULATION_OF_KINASE_ACTIVITY	go_bp	1	165	519	7	2920	3.347515e-01	1.000000e+00	MAPRE3
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	go_bp	1	171	469	7	2920	3.448381e-01	1.000000e+00	NCR3LG1
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	go_bp	1	173	971	7	2920	3.481710e-01	1.000000e+00	MAPRE3
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	go_bp	1	175	583	7	2920	3.514894e-01	1.000000e+00	NCR3LG1
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	go_bp	1	175	1321	7	2920	3.514894e-01	1.000000e+00	KLK14
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	go_bp	1	176	628	7	2920	3.531432e-01	1.000000e+00	MAPRE3
GOBP_CELL_MOTILITY	go_bp	2	519	1863	7	2920	3.613592e-01	1.000000e+00	DNER,MMP7
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	go_bp	1	195	859	7	2920	3.838851e-01	1.000000e+00	MAPRE3
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	go_bp	2	553	1780	7	2920	3.939501e-01	1.000000e+00	MMP7,NCR3LG1
GOBP_ADAPTIVE_IMMUNE_RESPONSE	go_bp	1	202	756	7	2920	3.948908e-01	1.000000e+00	NCR3LG1
GOBP_CELL_JUNCTION_ORGANIZATION	go_bp	1	213	773	7	2920	4.118451e-01	1.000000e+00	DNER
GOBP_DEFENSE_RESPONSE	go_bp	2	593	1902	7	2920	4.318529e-01	1.000000e+00	MMP7,NCR3LG1
GOBP_ENDOCYTOSIS	go_bp	1	231	703	7	2920	4.387105e-01	1.000000e+00	DNER
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	go_bp	1	232	1037	7	2920	4.401716e-01	1.000000e+00	DNER
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	go_bp	1	237	637	7	2920	4.474286e-01	1.000000e+00	MMP7
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	go_bp	1	243	615	7	2920	4.560303e-01	1.000000e+00	MAPRE3
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	go_bp	1	245	783	7	2920	4.588720e-01	1.000000e+00	NCR3LG1
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	go_bp	1	252	753	7	2920	4.687177e-01	1.000000e+00	MAPRE3
GOBP_IMPORT_INTO_CELL	go_bp	1	253	926	7	2920	4.701116e-01	1.000000e+00	DNER
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	go_bp	1	254	1026	7	2920	4.715024e-01	1.000000e+00	MAPRE3
GOBP_IMMUNE_EFFECTOR_PROCESS	go_bp	1	256	718	7	2920	4.742746e-01	1.000000e+00	NCR3LG1
GOBP_SECRETION	go_bp	1	259	984	7	2920	4.784095e-01	1.000000e+00	MMP7
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	go_bp	1	263	693	7	2920	4.838793e-01	1.000000e+00	MAPRE3
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	go_bp	1	264	1486	7	2920	4.852390e-01	1.000000e+00	FEN1
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	go_bp	1	272	846	7	2920	4.960069e-01	1.000000e+00	MAPRE3
GOBP_EPITHELIUM_DEVELOPMENT	go_bp	1	277	1236	7	2920	5.026383e-01	1.000000e+00	KLK14
GOBP_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	go_bp	1	280	1669	7	2920	5.065811e-01	1.000000e+00	MAPRE3
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	go_bp	1	282	1925	7	2920	5.091948e-01	1.000000e+00	MAPRE3
GOBP_REPRODUCTIVE_PROCESS	go_bp	1	283	1549	7	2920	5.104971e-01	1.000000e+00	KLK14
GOBP_CYTOSKELETON_ORGANIZATION	go_bp	1	293	1525	7	2920	5.233587e-01	1.000000e+00	MAPRE3
GOBP_RESPONSE_TO_ABIOTIC_STIMULUS	go_bp	1	300	1149	7	2920	5.321885e-01	1.000000e+00	FEN1
GOBP_REGULATION_OF_IMMUNE_RESPONSE	go_bp	1	320	981	7	2920	5.566482e-01	1.000000e+00	NCR3LG1
GOBP_REGULATION_OF_PHOSPHORYLATION	go_bp	1	322	987	7	2920	5.590327e-01	1.000000e+00	MAPRE3
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	go_bp	1	331	1132	7	2920	5.696276e-01	1.000000e+00	FEN1
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	go_bp	1	346	1165	7	2920	5.868009e-01	1.000000e+00	MAPRE3
GOBP_NITROGEN_COMPOUND_TRANSPORT	go_bp	1	347	1903	7	2920	5.879246e-01	1.000000e+00	MMP7
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	go_bp	1	347	1231	7	2920	5.879246e-01	1.000000e+00	MAPRE3
GOBP_GENERATION_OF_NEURONS	go_bp	1	350	1510	7	2920	5.912800e-01	1.000000e+00	DNER
GOBP_NEGATIVE_REGULATION_OF_SIGNALING	go_bp	1	353	1520	7	2920	5.946120e-01	1.000000e+00	KLK14
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	go_bp	1	357	1149	7	2920	5.990183e-01	1.000000e+00	MAPRE3
GOBP_CELLULAR_RESPONSE_TO_STRESS	go_bp	1	362	1867	7	2920	6.044685e-01	1.000000e+00	FEN1
GOBP_REGULATION_OF_LOCOMOTION	go_bp	1	370	1170	7	2920	6.130566e-01	1.000000e+00	MMP7
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	go_bp	1	371	1237	7	2920	6.141188e-01	1.000000e+00	MAPRE3
GOBP_PHOSPHORYLATION	go_bp	1	376	1394	7	2920	6.193924e-01	1.000000e+00	MAPRE3
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	go_bp	1	376	1120	7	2920	6.193924e-01	1.000000e+00	NCR3LG1
GOBP_VESICLE_MEDIATED_TRANSPORT	go_bp	1	379	1561	7	2920	6.225268e-01	1.000000e+00	DNER
GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	go_bp	1	396	1836	7	2920	6.398738e-01	1.000000e+00	CA6
GOBP_NEUROGENESIS	go_bp	1	404	1745	7	2920	6.477977e-01	1.000000e+00	DNER
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY	go_bp	1	410	1373	7	2920	6.536421e-01	1.000000e+00	MAPRE3
GOBP_LOCOMOTION	go_bp	1	424	1355	7	2920	6.669567e-01	1.000000e+00	MMP7
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	go_bp	1	456	1789	7	2920	6.957532e-01	1.000000e+00	KLK14
GOBP_POSITIVE_REGULATION_OF_SIGNALING	go_bp	1	516	1828	7	2920	7.440296e-01	1.000000e+00	KLK14
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	go_bp	1	533	1626	7	2920	7.564499e-01	1.000000e+00	NCR3LG1
GOBP_REGULATION_OF_MOLECULAR_FUNCTION	go_bp	1	537	1984	7	2920	7.592960e-01	1.000000e+00	MAPRE3
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION	go_bp	1	542	1799	7	2920	7.628135e-01	1.000000e+00	MMP7
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	go_bp	0	52	344	7	2920	1.000000e+00	1.000000e+00	
GOBP_MACROPHAGE_ACTIVATION	go_bp	0	52	112	7	2920	1.000000e+00	1.000000e+00	
GOBP_ORGAN_GROWTH	go_bp	0	52	180	7	2920	1.000000e+00	1.000000e+00	
GOBP_PROTEIN_AUTOPHOSPHORYLATION	go_bp	0	52	190	7	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_LIPID_TRANSPORT	go_bp	0	52	153	7	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS	go_bp	0	52	175	7	2920	1.000000e+00	1.000000e+00	
GOBP_VASCULATURE_DEVELOPMENT	go_bp	0	273	848	7	2920	1.000000e+00	1.000000e+00	
GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT	go_bp	0	122	861	7	2920	1.000000e+00	1.000000e+00	
GOBP_ORGANELLE_LOCALIZATION	go_bp	0	122	605	7	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	go_bp	0	122	482	7	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	go_bp	0	122	444	7	2920	1.000000e+00	1.000000e+00	
