pathway	collection	hits	set_size_universe	set_size_raw	foreground_size	universe_size	pvalue	fdr	hit_genes
KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	kegg	0	5	12	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_AREG_EGFR_RAS_ERK_SIGNALING_PATHWAY	kegg	0	5	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	kegg	0	5	25	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_BCR_BCAP_CD19_PI3K_SIGNALING_PATHWAY	kegg	0	5	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	kegg	0	5	18	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_BMP9_10_SIGNALING_PATHWAY	kegg	0	5	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY	kegg	0	5	31	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY	kegg	0	5	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION	kegg	0	5	23	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY	kegg	0	5	19	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY	kegg	0	5	31	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY	kegg	0	5	21	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	kegg	0	5	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY	kegg	0	5	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY	kegg	0	5	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY	kegg	0	5	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY	kegg	0	5	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY	kegg	0	5	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY	kegg	0	5	32	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY	kegg	0	5	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	kegg	0	5	31	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY	kegg	0	5	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY	kegg	0	5	14	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION	kegg	0	5	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY	kegg	0	5	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_FIBRINOGEN_TO_FIBRIN	kegg	0	5	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION	kegg	0	5	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_LIGHT_HVEM_NFKB_SIGNALING_PATHWAY	kegg	0	5	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_NOTCH_SIGNALING_PATHWAY	kegg	0	5	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	kegg	0	5	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY	kegg	0	5	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_MAC_INHIBITION	kegg	0	5	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_C1INH	kegg	0	5	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_PAI	kegg	0	5	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	kegg	0	5	21	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY	kegg	0	5	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TSH_DUOX2_TG_SIGNALING_PATHWAY	kegg	0	5	12	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	kegg	0	5	23	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO	kegg	0	5	19	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR	kegg	0	5	28	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_BCL2_OVEREXPRESSION_TO_INTRINSIC_APOPTOTIC_PATHWAY	kegg	0	5	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	kegg	0	5	31	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY	kegg	0	5	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_ERBB2_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	kegg	0	5	12	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	kegg	0	5	26	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY	kegg	0	5	24	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	kegg	0	5	18	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	kegg	0	5	36	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	kegg	0	5	51	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY	kegg	0	5	21	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	kegg	0	5	36	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	kegg	0	5	41	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_INTRINSIC_APOPTOTIC_PATHWAY	kegg	0	5	8	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY	kegg	0	5	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_TMPRSS2_ERG_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	kegg	0	5	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY	kegg	0	7	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNA12_13_RHO_SIGNALING_PATHWAY	kegg	0	7	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY	kegg	0	7	31	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY	kegg	0	7	27	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	kegg	0	7	30	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_EXTRINSIC_APOPTOTIC_PATHWAY	kegg	0	7	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY	kegg	0	7	28	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY	kegg	0	7	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY	kegg	0	7	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY	kegg	0	7	24	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY	kegg	0	7	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY	kegg	0	7	17	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY	kegg	0	7	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY	kegg	0	7	29	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY	kegg	0	15	31	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_CHRNA7_E2F_SIGNALING_PATHWAY	kegg	0	3	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339	kegg	0	3	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_ENV_FACTOR_PARAQUAT_TO_FAS_JNK_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_NFKB_SIGNALING_PATHWAY	kegg	0	3	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPJ_TO_IGG_FCGR_RAC_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_ERK_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HCMV_GH_TO_ITGA_B_RHOA_SIGNALING_PATHWAY	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY	kegg	0	3	26	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_ERK_SIGNALING_PATHWAY	kegg	0	3	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN	kegg	0	3	17	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TAT_TO_TNF_JNK_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00380	kegg	0	3	12	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381	kegg	0	3	12	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00497	kegg	0	3	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_KSHV_K15_TO_TNF_NFKB_SIGNALING_PATHWAY	kegg	0	3	8	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_KSHV_MIR2_TO_CELL_SURFACE_MOLECULE_ENDOCYTOSIS	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_TNF_NFKB_SIGNALING_PATHWAY	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	kegg	0	3	24	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY	kegg	0	3	20	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_N_TO_LECTIN_PATHWAY_OF_COAGULATION_CASCADE	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	kegg	0	3	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY	kegg	0	3	35	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT	kegg	0	3	35	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ATR_P21_CELL_CYCLE_G2_M	kegg	0	3	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TRANS_SNARE	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_BCR_PLCG_ITPR_SIGNALING_PATHWAY	kegg	0	3	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_BETA_OXIDATION_PEROXISOME_VLCFA	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_BLOOD_GROUP_H_O_ANTIGEN_TYPE_2_BIOSYNTHESIS	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY	kegg	0	3	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY_BMP_ANTAGONIST	kegg	0	3	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CA2_CAM_CN_SIGNALING_PATHWAY	kegg	0	3	12	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CASR_PTH_SIGNALING_PATHWAY	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_SECOND_CARBON_OXIDATION_2	kegg	0	3	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION	kegg	0	3	29	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CXCR4_GNA12_13_RHO_SIGNALING_PATHWAY	kegg	0	3	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY	kegg	0	3	12	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY	kegg	0	3	26	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119	kegg	0	3	26	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING	kegg	0	3	18	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_EGF_JAK_STAT_SIGNALING_PATHWAY	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	kegg	0	3	44	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_FASLG_RIPK1_3_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_FE_TF_TRANSPORT	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_FSHR_GNAS_PKA_SIGNALING_PATHWAY	kegg	0	3	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER	kegg	0	3	18	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_BIOSYNTHESIS	kegg	0	3	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ICOSLG_ICOS_PI3K_SIGNALING_PATHWAY	kegg	0	3	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_IGF2_IGF1R_PI3K_SIGNALING_PATHWAY	kegg	0	3	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY	kegg	0	3	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY	kegg	0	3	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	kegg	0	3	23	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_LEUCINE_DEGRADATION	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY	kegg	0	3	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_MAGI_PTEN_SIGNALING_PATHWAY	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00066	kegg	0	3	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00536	kegg	0	3	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY	kegg	0	3	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_NALP12_INFLAMMASOME_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_NLRC4_INFLAMMASOME_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_NLRP1_INFLAMMASOME_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_NON_HOMOLOGOUS_END_JOINING	kegg	0	3	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_NOTCH_PROTEOLYTIC_ACTIVATION	kegg	0	3	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_NRG_ERBB4_PI3K_SIGNALING_PATHWAY	kegg	0	3	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_NUCLEAR_INITIATED_PROGESTERONE_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	kegg	0	3	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	kegg	0	3	30	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_P15_CELL_CYCLE_G1_S	kegg	0	3	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	kegg	0	3	19	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH	kegg	0	3	22	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_PTH_PTH1R_PKA_SIGNALING_PATHWAY	kegg	0	3	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_PURINE_SALVAGE_PATHWAY_HYPOXANTHINE_GUANINE_TO_IMP_GMP	kegg	0	3	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_PYRIN_INFLAMMASOME_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_EXTRINSIC_APOPTOTIC_PATHWAY_XIAP	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP	kegg	0	3	20	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_TNF_NFKB_SIGNALING_PATHWAY_LUBAC_MEDIATED_LINEAR_UBIQUITINATION	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	kegg	0	3	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY	kegg	0	3	22	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TLR3_IRF3_SIGNALING_PATHWAY	kegg	0	3	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY	kegg	0	3	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TNFSF10_RIPK1_3_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TNF_RIPK1_3_SIGNALING_PATHWAY	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER	kegg	0	3	31	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TRH_TRHR_PLCB_PKC_SIGNALING_PATHWAY	kegg	0	3	12	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	kegg	0	3	21	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY	kegg	0	3	23	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	kegg	0	3	24	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_UREA_CYCLE	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY	kegg	0	3	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_SOST_LRP4	kegg	0	3	14	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PI3K_SIGNALING_PATHWAY	kegg	0	3	8	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_PI3K_SIGNALING_PATHWAY	kegg	0	3	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_AMPLIFIED_MDM2_TO_P21_CELL_CYCLE_G1_S	kegg	0	3	12	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_AMPLIFIED_MET_TO_PI3K_SIGNALING_PATHWAY	kegg	0	3	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_REPRESSION	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PI3K_SIGNALING_PATHWAY	kegg	0	3	8	7	2920	1.000000e+00	1.000000e+00	
