panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
In	OID_gisby_00323	CXCL10	P02778	late-early	22	10.937452727272726	12.915831363636364	-1.978378636363636	-9.581201815084919	21	0.0000000040761447550607954	0.0000017771991132065068	
CM	OID_gisby_00054	TCN2	P20062	late-early	22	5.026533636363637	5.895533636363637	-0.8689999999999999	-8.549790467323001	21	0.000000027917995915061056	0.0000054797282131128595	
CVD2	OID_gisby_00096	BOC	Q9BWV1	late-early	22	4.364731818181819	3.935530909090909	0.4292009090909092	8.395008875505274	21	0.00000003770455192508848	0.0000054797282131128595	
IR	OID_gisby_00432	LAG3	P18627	late-early	22	3.6941095454545447	4.431944545454545	-0.737835	-8.01170810296361	21	0.00000008044382915350923	0.000006160640445932823	
CVD3	OID_gisby_00190	GRN	P28799	late-early	22	5.7817195454545445	6.420565909090908	-0.6388463636363638	-8.146494241146593	21	0.00000006148963627161663	0.000006160640445932823	
CVD3	OID_gisby_00204	TNFRSF10C	O14798	late-early	22	4.995697727272727	4.416279545454547	0.5794181818181818	7.985515848103585	21	0.00000008477945567797462	0.000006160640445932823	
In	OID_gisby_00337	MCP-2	P80075	late-early	22	9.458310454545456	11.046815454545458	-1.588505	-7.855045020975825	21	0.00000011026717983142476	0.000006868070058071599	
CVD3	OID_gisby_00202	CCL24	O00175	late-early	22	5.7499731818181825	4.077049090909091	1.6729240909090906	7.554701089877165	21	0.0000002037036341828724	0.000010682388000541701	
CVD2	OID_gisby_00143	PTX3	P26022	late-early	22	3.564168636363637	4.291244545454545	-0.7270759090909089	-7.516338284837689	21	0.00000022050800918549385	0.000010682388000541701	
IR	OID_gisby_00427	DDX58	O95786	late-early	22	3.3124259090909094	5.077048636363637	-1.7646227272727273	-6.790210157361341	21	0.0000010260360079339392	0.00004473516994591975	
CM	OID_gisby_00040	NID1	P14543	late-early	22	4.502656363636363	5.1491822727272725	-0.6465259090909089	-6.6924140142210105	21	0.0000012688550210526728	0.000050292799016269576	
IR	OID_gisby_00376	TRIM21	P19474	late-early	22	3.180653636363637	4.253519999999999	-1.0728663636363631	-6.226597606465178	21	0.0000035490625347467386	0.00012894927209579818	
CVD3	OID_gisby_00263	CCL16	O15467	late-early	22	7.32007181818182	6.009371818181819	1.3106999999999998	6.116482782458219	21	0.000004543841610304966	0.00015239345708407425	
IR	OID_gisby_00358	IRF9	Q00978	late-early	22	1.6123995454545452	2.4938313636363634	-0.8814318181818183	-6.028627106255953	21	0.000005539786204877828	0.00017252477038048091	
CM	OID_gisby_00089	LILRB5	O75023	late-early	22	4.958954545454546	4.5565204545454545	0.4024340909090908	5.996929132073084	21	0.000005951735376541478	0.00017299710827813896	
IR	OID_gisby_00426	CLEC6A	Q6EIG7	late-early	22	3.274748636363636	3.911800454545454	-0.6370518181818182	-5.75170846686566	21	0.000010406765673875995	0.00028358436461312087	
CVD3	OID_gisby_00227	TNFSF13B	Q9Y275	late-early	22	6.987980454545454	7.913969545454545	-0.925989090909091	-5.56517619923681	21	0.000015988949810363806	0.0003480531694785117	
In	OID_gisby_00338	CASP-8	Q14790	late-early	22	3.1779459090909086	3.902687727272727	-0.7247418181818183	-5.626170135458136	21	0.000013888681108964462	0.0003480531694785117	
IR	OID_gisby_00364	PRDX1	Q06830	late-early	22	2.205572727272727	2.8415990909090905	-0.6360263636363636	-5.5246150482520315	21	0.000017562315891117564	0.0003480531694785117	
In	OID_gisby_00341	TNFRSF9	Q07011	late-early	22	10.414917727272726	9.814458636363636	0.6004590909090909	5.531084195893044	21	0.00001730118386555901	0.0003480531694785117	
CM	OID_gisby_00046	ST6GAL1	P15907	late-early	22	3.816767272727272	4.347613636363636	-0.5308463636363636	-5.5336410080981855	21	0.000017199069815676538	0.0003480531694785117	
CM	OID_gisby_00060	NRP1	O14786	late-early	22	1.455395909090909	1.233360909090909	0.22203499999999998	5.558307571656996	21	0.000016244916727137237	0.0003480531694785117	
CVD2	OID_gisby_00129	SERPINA12	Q8IW75	late-early	22	3.9563240909090904	3.233130909090909	0.7231931818181819	5.435964430503103	21	0.000021573329876733993	0.00040895529679374005	
CM	OID_gisby_00027	VCAM1	P19320	late-early	22	5.940887272727272	6.365927272727274	-0.4250399999999999	-5.2942416086838895	21	0.000030019712045303848	0.0005453581021563533	
