comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	19	28	0.0000054797282131128595	0.8689999999999999
late-early	CVD2	87	0	22	28	0.0000054797282131128595	0.9113122727272728
late-early	CVD3	87	0	27	34	0.000006160640445932823	1.6729240909090906
late-early	IR	87	0	32	37	0.000006160640445932823	1.7646227272727273
late-early	In	85	0	23	30	0.0000017771991132065068	2.6692722727272726
