comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	18	24	0.00001469978981560871	0.8467363636363636
late-early	CVD2	87	0	17	26	0.000036042765363101616	0.8604418181818183
late-early	CVD3	87	0	28	31	0.00001469978981560871	1.5946045454545457
late-early	IR	87	0	28	33	0.000017598538829100008	1.7179304545454548
late-early	In	85	0	21	25	0.00001469978981560871	2.6003281818181816
