comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	20	26	0.000017863323463318537	0.8219063636363638
late-early	CVD2	87	0	17	26	0.00003250104213030625	0.8710454545454543
late-early	CVD3	87	0	25	31	0.000017863323463318537	1.5814990909090907
late-early	IR	87	0	30	37	0.000017863323463318537	1.6828295454545457
late-early	In	85	0	20	25	0.000017863323463318537	2.5785840909090907
