gene_symbol	n_subjects	point_mean	boot_mean	boot_sd	ci_lo_95	ci_hi_95	p_pos	p_sign_stable	contrast	n_boot
GIPC3	10	1.27444	1.2758532999999999	0.4097676208794824	0.47795350000000003	2.096047	1.0	1.0	PT2-PR2	1000
TNC	10	0.5945400000000001	0.5956401900000009	0.08984881980239807	0.430869	0.7823482500000002	1.0	1.0	PT2-PR2	1000
GIT1	10	1.19515	1.1979036699999999	0.32714994064235037	0.56341975	1.8163397499999998	1.0	1.0	PT2-PR2	1000
CLEC1B	10	1.03413	1.0425636399999996	0.276447633197412	0.49205525	1.5822932499999998	1.0	1.0	PT2-PR2	1000
GLRX5	10	0.69744	0.7013782300000009	0.19227707476151693	0.3228500000000001	1.05459625	1.0	1.0	PT2-PR2	1000
TNFRSF11B	10	0.19058999999999998	0.19057230000000028	0.06121565905733451	0.079467	0.317134	1.0	1.0	PT2-PR2	1000
CLEC11A	10	0.21373000000000003	0.2160887300000002	0.06111701130911469	0.08841250000000002	0.3275355	1.0	1.0	PT2-PR2	1000
SOD2	10	0.24948000000000006	0.2503567	0.04242570344523262	0.16569125	0.33008049999999994	1.0	1.0	PT2-PR2	1000
CIRBP	10	1.34146	1.3371377100000006	0.32104262498851366	0.7205270000000001	1.9786732500000002	1.0	1.0	PT2-PR2	1000
CHMP6	10	0.53389	0.5300907299999994	0.10255154754791153	0.307429	0.7184265	1.0	1.0	PT2-PR2	1000
GP6	10	0.71103	0.7228409100000002	0.22823750642260784	0.26897275	1.1544495000000001	1.0	1.0	PT2-PR2	1000
GZMA	10	0.29444	0.29367739000000026	0.1056078887813821	0.08485425	0.4964557499999999	1.0	1.0	PT2-PR2	1000
HARS1	10	1.2447	1.244075679999999	0.3136804891066447	0.6126675	1.86249675	1.0	1.0	PT2-PR2	1000
CGA	10	0.32011	0.3187603099999994	0.1255999491442131	0.11763475000000001	0.58713475	1.0	1.0	PT2-PR2	1000
SMTN	10	1.4147500000000002	1.4172679099999992	0.3874033498422556	0.65627025	2.1690597500000006	1.0	1.0	PT2-PR2	1000
HCLS1	10	0.88809	0.8977493899999999	0.24911569871502315	0.35385674999999994	1.3584345	1.0	1.0	PT2-PR2	1000
SMPDL3A	10	0.15194999999999997	0.15328461000000015	0.046662470438193604	0.06420175	0.25325099999999995	1.0	1.0	PT2-PR2	1000
CD74	10	0.15011000000000002	0.14881640000000002	0.051399253912316124	0.048005999999999986	0.24652174999999993	1.0	1.0	PT2-PR2	1000
IL7R	10	0.12331999999999996	0.12436937999999988	0.04547383356122893	0.03829074999999996	0.2176557499999999	1.0	1.0	PT2-PR2	1000
ISM2	10	0.29883999999999994	0.2965219000000002	0.09177717617608884	0.12196974999999997	0.49366975	1.0	1.0	PT2-PR2	1000
IST1	10	0.93621	0.932752400000001	0.32581251847071824	0.3500327500000001	1.6699842499999997	1.0	1.0	PT2-PR2	1000
LONP1	10	0.77263	0.7668264799999995	0.16955541678274383	0.41830824999999994	1.0759124999999998	1.0	1.0	PT2-PR2	1000
S100A3	10	-0.32946	-0.3323348299999998	0.09008103450420869	-0.5134815	-0.15618025000000005	0.0	1.0	PT2-PR2	1000
CCL23	10	0.19032000000000002	0.19300985999999995	0.0525591167556546	0.08279350000000003	0.28516125000000003	1.0	1.0	PT2-PR2	1000
LRRC59	10	0.82499	0.8162453299999985	0.2340357862878122	0.4272675000000001	1.326968	1.0	1.0	PT2-PR2	1000
LRRFIP1	10	0.3301299999999999	0.32955631000000013	0.07273505481047074	0.18022175	0.4524632499999999	1.0	1.0	PT2-PR2	1000
CCL20	10	0.28042	0.28438622999999974	0.08297353664434452	0.12904349999999998	0.44752699999999995	1.0	1.0	PT2-PR2	1000
CCL19	10	0.24788000000000004	0.24900233999999974	0.07170060790745568	0.12962700000000008	0.399513	1.0	1.0	PT2-PR2	1000
LUZP2	10	-0.37940999999999997	-0.37735245999999967	0.08005968628164813	-0.5338067499999999	-0.220958	0.0	1.0	PT2-PR2	1000
RWDD1	10	0.9664499999999998	0.9613838700000009	0.2519138681448221	0.4688040000000001	1.47962375	1.0	1.0	PT2-PR2	1000
RSPO3	10	0.20893	0.21102244999999997	0.04649978424070303	0.12339225	0.30874925000000003	1.0	1.0	PT2-PR2	1000
LZTFL1	10	0.38087000000000004	0.37818819999999986	0.08433781071545715	0.22244475000000002	0.558443	1.0	1.0	PT2-PR2	1000
MANF	10	1.7705899999999999	1.777339019999998	0.41427051642932805	0.9237585	2.5464562499999994	1.0	1.0	PT2-PR2	1000
TXNDC9	10	0.47958	0.47493284999999963	0.1293662364773661	0.24009124999999998	0.7437217499999997	1.0	1.0	PT2-PR2	1000
TXNRD1	10	0.39864999999999995	0.4013894500000003	0.06725885493200327	0.26921275000000006	0.52975075	1.0	1.0	PT2-PR2	1000
UBE2B	10	0.33479000000000003	0.3273029200000002	0.10616039348560571	0.12661	0.53776525	1.0	1.0	PT2-PR2	1000
CASP8	10	0.4887499999999999	0.48417371999999953	0.14204250873470667	0.19842775	0.76303025	1.0	1.0	PT2-PR2	1000
CASP3	10	1.20715	1.2039319100000005	0.3491873956793877	0.5278160000000001	1.8997590000000002	1.0	1.0	PT2-PR2	1000
SCARF1	10	0.33613	0.34086680999999963	0.10323683835490799	0.12888975000000003	0.528271	1.0	1.0	PT2-PR2	1000
TSC1	10	0.38964000000000004	0.38444640999999974	0.09748532106545646	0.2056785	0.581903	1.0	1.0	PT2-PR2	1000
SCG2	10	-0.19807000000000002	-0.19794071000000008	0.04335651955108347	-0.28934025	-0.11940425000000002	0.0	1.0	PT2-PR2	1000
SELENOP	10	0.2909	0.2925321499999998	0.10262869259042678	0.09041574999999999	0.49165175000000005	1.0	1.0	PT2-PR2	1000
ITGA5	10	0.21501	0.2110714899999998	0.06457827595875958	0.09273600000000001	0.34116150000000006	1.0	1.0	PT2-PR2	1000
SERPINB6	10	0.58694	0.5866149700000007	0.12997017797772945	0.32093875	0.8210734999999999	1.0	1.0	PT2-PR2	1000
TPD52L2	10	1.0054900000000002	1.0038460800000004	0.2974623075359938	0.42748450000000016	1.5908344999999995	1.0	1.0	PT2-PR2	1000
CD40	10	0.67114	0.6701770000000018	0.16369942801039633	0.35074450000000007	0.9732482499999998	1.0	1.0	PT2-PR2	1000
SELP	10	0.36921	0.3734632600000004	0.09459966421950376	0.17451250000000001	0.540119	1.0	1.0	PT2-PR2	1000
JPT2	10	0.73313	0.7287036099999994	0.17365104039509285	0.40148924999999996	1.08947675	1.0	1.0	PT2-PR2	1000
KAZN	10	1.14209	1.135051610000002	0.33986153798202484	0.5165455	1.8610312499999995	1.0	1.0	PT2-PR2	1000
L3HYPDH	10	0.7383199999999999	0.7409766600000013	0.19690446726743985	0.33207000000000003	1.11172225	1.0	1.0	PT2-PR2	1000
SCG3	10	-0.13665	-0.1363623900000001	0.03221410580165931	-0.19600699999999996	-0.07311925	0.0	1.0	PT2-PR2	1000
LAMA4	10	0.27785000000000004	0.28152293999999983	0.08439866824516816	0.11499700000000002	0.45481125	1.0	1.0	PT2-PR2	1000
CD244	10	0.18144999999999997	0.1824092299999999	0.04632028289545104	0.08507025000000001	0.2699295	1.0	1.0	PT2-PR2	1000
TRIAP1	10	0.6616200000000001	0.6613180100000001	0.17985780312926763	0.29576900000000006	0.9958824999999998	1.0	1.0	PT2-PR2	1000
LDLR	10	0.19987000000000002	0.20011657000000016	0.051161591096628746	0.09650100000000003	0.29652525	1.0	1.0	PT2-PR2	1000
SCGB3A2	10	0.15852	0.15730415	0.04303532965455217	0.08020324999999993	0.24502799999999994	1.0	1.0	PT2-PR2	1000
TRIM25	10	1.57744	1.5718318199999999	0.4757930694411339	0.6581765000000002	2.51290175	1.0	1.0	PT2-PR2	1000
LGALS8	10	0.7084300000000001	0.704298589999999	0.14775585683329256	0.42665675000000003	1.0139322499999999	1.0	1.0	PT2-PR2	1000
SPART	10	0.8690599999999999	0.8683588799999984	0.265089460410946	0.3422292499999999	1.3962344999999998	1.0	1.0	PT2-PR2	1000
GDF15	10	0.30771	0.30928492000000013	0.04716232591358467	0.22210375000000002	0.4074317499999999	1.0	1.0	PT2-PR2	1000
UBXN1	10	0.7176400000000001	0.7113277399999995	0.19244540278568817	0.360132	1.1181355000000002	1.0	1.0	PT2-PR2	1000
DBNL	10	1.60371	1.6028416400000003	0.37965845358649697	0.82488675	2.35994575	1.0	1.0	PT2-PR2	1000
TFF1	10	0.24847000000000002	0.25090088999999993	0.057390121906128605	0.12896500000000002	0.35923650000000007	1.0	1.0	PT2-PR2	1000
DAG1	10	0.5295799999999999	0.53442839	0.08508772736214996	0.3709792499999999	0.696547	1.0	1.0	PT2-PR2	1000
DAB2	10	1.2955800000000002	1.291677269999998	0.34247440909932986	0.638307	2.0091752499999993	1.0	1.0	PT2-PR2	1000
DAAM1	10	0.9592099999999999	0.9617760499999995	0.25798727984817565	0.4477549999999998	1.4693662500000002	1.0	1.0	PT2-PR2	1000
EHBP1	10	0.9744400000000001	0.9654933099999993	0.3323065720583586	0.35839400000000005	1.655396	1.0	1.0	PT2-PR2	1000
EHD3	10	1.0949300000000002	1.0835875199999982	0.3516888344669736	0.421192	1.8313214999999996	1.0	1.0	PT2-PR2	1000
CXCL9	10	0.16025999999999999	0.16029233000000007	0.04760679320885553	0.07555475000000003	0.2693515	1.0	1.0	PT2-PR2	1000
EIF2AK2	10	1.40831	1.403832809999999	0.3582967167027962	0.6773784999999999	2.09949775	1.0	1.0	PT2-PR2	1000
EIF2S2	10	0.7988700000000001	0.7991246000000001	0.23459722892066986	0.333044	1.2421482499999998	1.0	1.0	PT2-PR2	1000
CXCL3	10	0.91729	0.9288743999999993	0.28931173967254137	0.35496525	1.488272	1.0	1.0	PT2-PR2	1000
CXCL17	10	0.60269	0.6019704599999995	0.07824250994920566	0.4505642500000001	0.7534189999999998	1.0	1.0	PT2-PR2	1000
CXCL16	10	0.08321000000000002	0.08462829999999999	0.02611349343250055	0.03303700000000001	0.13511	1.0	1.0	PT2-PR2	1000
EIF4G1	10	1.7270699999999999	1.7212544200000024	0.5395890741813063	0.68383875	2.8188907500000004	1.0	1.0	PT2-PR2	1000
ENG	10	0.08032999999999998	0.0818652	0.02169101626818684	0.03407575000000001	0.11723949999999998	1.0	1.0	PT2-PR2	1000
TFPI	10	0.21467999999999998	0.21639766999999988	0.03583876512600368	0.14273275000000002	0.28448225000000005	1.0	1.0	PT2-PR2	1000
ENO2	10	0.75544	0.7515792099999994	0.21420802403186376	0.3446945000000001	1.2086494999999997	1.0	1.0	PT2-PR2	1000
CTSV	10	0.34042	0.34302739000000004	0.04130403702499868	0.26555549999999994	0.42898049999999993	1.0	1.0	PT2-PR2	1000
DBN1	10	0.60413	0.6024214799999994	0.19596609971381962	0.22968200000000005	0.9964635	1.0	1.0	PT2-PR2	1000
DCTN1	10	0.9083799999999999	0.9116440999999997	0.2750937231295824	0.36773824999999993	1.4604665	1.0	1.0	PT2-PR2	1000
CNTN2	10	-0.34053000000000005	-0.33842929000000027	0.06581673218134529	-0.47197399999999995	-0.2161247500000001	0.0	1.0	PT2-PR2	1000
EDN1	10	0.7859200000000001	0.7858849100000006	0.06764777879848141	0.6614065	0.9295114999999999	1.0	1.0	PT2-PR2	1000
DOK1	10	1.9432299999999998	1.9356131399999974	0.5416176406057651	0.8952355000000003	3.0049622499999997	1.0	1.0	PT2-PR2	1000
DNAJB6	10	0.7940000000000002	0.7959501800000004	0.21047290751487557	0.37554899999999997	1.19387725	1.0	1.0	PT2-PR2	1000
DNAJB14	10	0.6294500000000001	0.6231943900000008	0.191653053644337	0.26113025000000006	1.0257665000000002	1.0	1.0	PT2-PR2	1000
DNAJA2	10	1.0905999999999998	1.0930402099999992	0.28795841637538094	0.4984085	1.6309147499999999	1.0	1.0	PT2-PR2	1000
DMD	10	0.8755200000000001	0.8712016999999994	0.26931120855613094	0.37582674999999993	1.4346299999999996	1.0	1.0	PT2-PR2	1000
DPT	10	0.12315999999999998	0.12398137999999996	0.028708792120892855	0.0729995	0.18275349999999999	1.0	1.0	PT2-PR2	1000
TAX1BP1	10	0.83554	0.8322208	0.27496347934358967	0.31214250000000004	1.3943872499999996	1.0	1.0	PT2-PR2	1000
DLG4	10	0.96634	0.9619996699999993	0.26596959737669246	0.46501850000000006	1.5181324999999997	1.0	1.0	PT2-PR2	1000
DTD1	10	1.59406	1.5909738500000001	0.45141477130952823	0.73987825	2.5149239999999997	1.0	1.0	PT2-PR2	1000
SYTL4	10	1.0104999999999997	1.0047133200000002	0.23110549393752108	0.59994175	1.48357725	1.0	1.0	PT2-PR2	1000
DUT	10	1.0873	1.0851766299999994	0.270168854459323	0.5461002499999998	1.6107519999999993	1.0	1.0	PT2-PR2	1000
DENR	10	0.7572899999999999	0.7580564199999992	0.22339838860478545	0.35557999999999995	1.22636975	1.0	1.0	PT2-PR2	1000
DXO	10	0.47142999999999996	0.4681997599999999	0.14472309425296492	0.19187300000000004	0.7485139999999999	1.0	1.0	PT2-PR2	1000
SYT1	10	-0.38856	-0.3849584400000003	0.10320623772559423	-0.5858555	-0.18663125000000003	0.0	1.0	PT2-PR2	1000
TCN2	10	0.18367	0.18364330999999973	0.02601367101782685	0.13591525	0.2344905	1.0	1.0	PT2-PR2	1000
DYNLT3	10	0.22978	0.2314011099999998	0.07599827143118734	0.08774150000000001	0.389672	1.0	1.0	PT2-PR2	1000
SYAP1	10	0.39180000000000004	0.3920991999999997	0.08346718892707107	0.23595850000000002	0.56050225	1.0	1.0	PT2-PR2	1000
CTSS	10	0.22548999999999997	0.22983268999999976	0.06218744864064077	0.09469449999999999	0.33437524999999996	1.0	1.0	PT2-PR2	1000
CTSO	10	0.27364	0.2776973400000001	0.07209156289861915	0.12602674999999997	0.41117124999999993	1.0	1.0	PT2-PR2	1000
SUMF2	10	0.45914	0.46340610999999954	0.08705603535228996	0.292866	0.636435	1.0	1.0	PT2-PR2	1000
CTRC	10	0.17662999999999998	0.1758169099999999	0.039676454662765766	0.10015749999999998	0.24960999999999997	1.0	1.0	PT2-PR2	1000
FCER2	10	0.33213	0.33351064999999996	0.07309125362609488	0.19290725	0.4789715	1.0	1.0	PT2-PR2	1000
TIMM8A	10	0.47799	0.47534390999999937	0.14730135926070725	0.188595	0.7620327499999998	1.0	1.0	PT2-PR2	1000
CPB2	10	0.14533000000000001	0.14530070000000012	0.045830045216588566	0.06492950000000001	0.24044999999999997	1.0	1.0	PT2-PR2	1000
STAM	10	0.94805	0.9405123699999999	0.1640149888231003	0.6303922500000001	1.2657394999999998	1.0	1.0	PT2-PR2	1000
FGFBP3	10	0.44865999999999995	0.44999069000000036	0.07327712292638312	0.30113700000000004	0.5898515	1.0	1.0	PT2-PR2	1000
FIS1	10	0.7533599999999999	0.7492117699999997	0.18470163118643548	0.3844892500000001	1.1093357499999998	1.0	1.0	PT2-PR2	1000
FLT3LG	10	-0.30151000000000006	-0.2993535199999996	0.05614078877406138	-0.4108849999999999	-0.18686025000000006	0.0	1.0	PT2-PR2	1000
CORO1A	10	1.20061	1.2036817199999996	0.30748001053974744	0.5639972500000001	1.7772454999999998	1.0	1.0	PT2-PR2	1000
SSBP1	10	-0.36671	-0.36547110000000044	0.12993639275873842	-0.6319337499999998	-0.13382375000000007	0.0	1.0	PT2-PR2	1000
TIMP4	10	0.45276999999999995	0.4523865800000002	0.05570492727062685	0.3413315	0.557417	1.0	1.0	PT2-PR2	1000
SRPX	10	0.2091	0.20627892999999983	0.06341132444147914	0.08783625000000003	0.33225525	1.0	1.0	PT2-PR2	1000
SPTLC1	10	0.48991999999999997	0.48908572999999966	0.10743189566545576	0.260983	0.69000625	1.0	1.0	PT2-PR2	1000
FXN	10	1.08798	1.079968490000001	0.3214516439874622	0.48121125000000003	1.7803955	1.0	1.0	PT2-PR2	1000
COL18A1	10	0.17850999999999997	0.17986080000000007	0.03316526749067056	0.10806975000000002	0.235609	1.0	1.0	PT2-PR2	1000
SPP1	10	0.24020000000000002	0.24053218999999973	0.02907290469993654	0.18441699999999994	0.2973815000000001	1.0	1.0	PT2-PR2	1000
SPON1	10	0.35155000000000003	0.35447594000000004	0.064134559226704	0.23092225	0.48364249999999986	1.0	1.0	PT2-PR2	1000
GCC1	10	1.3558499999999998	1.353475959999999	0.42587776478047407	0.5395597499999999	2.2231967499999996	1.0	1.0	PT2-PR2	1000
STIP1	10	0.62128	0.6180920399999997	0.16395526599803645	0.3032417500000001	0.9339564999999999	1.0	1.0	PT2-PR2	1000
FAM172A	10	0.74543	0.7439532700000006	0.18437314892318493	0.38685699999999984	1.0998604999999997	1.0	1.0	PT2-PR2	1000
FAM13A	10	0.99664	0.9911421900000001	0.340599868616542	0.35693425	1.6812314999999998	1.0	1.0	PT2-PR2	1000
F11R	10	0.75198	0.7537621899999993	0.1609010259602435	0.4335732499999999	1.0762132500000001	1.0	1.0	PT2-PR2	1000
ERP29	10	1.1600100000000002	1.1557416200000008	0.27026727506071524	0.6351517500000001	1.6994235	1.0	1.0	PT2-PR2	1000
TGFBR1	10	-0.36673	-0.36642704999999964	0.09991690761941004	-0.56783125	-0.17413025000000004	0.0	1.0	PT2-PR2	1000
SULT1A1	10	1.78521	1.7775831499999997	0.5140865874094865	0.792304	2.8345385	1.0	1.0	PT2-PR2	1000
ESM1	10	0.24394	0.24741074999999998	0.08217854835629214	0.07781225000000001	0.39479125	1.0	1.0	PT2-PR2	1000
CST6	10	0.31964000000000004	0.3201086300000006	0.07451607847555093	0.18943675000000001	0.48385925	1.0	1.0	PT2-PR2	1000
ESYT2	10	1.21446	1.209468690000002	0.29336692119705055	0.645384	1.8201382499999996	1.0	1.0	PT2-PR2	1000
F11	10	0.14353	0.14486922000000005	0.04983855060008789	0.04783925	0.24616824999999995	1.0	1.0	PT2-PR2	1000
STX7	10	0.65571	0.6530570300000009	0.1565233668800239	0.3479945	0.9766144999999997	1.0	1.0	PT2-PR2	1000
CRELD2	10	0.34021	0.3398846299999999	0.07119362496388704	0.19706675	0.46653349999999993	1.0	1.0	PT2-PR2	1000
F2R	10	0.7841699999999999	0.77600312	0.3182493737784507	0.25843449999999996	1.4976794999999998	1.0	1.0	PT2-PR2	1000
CRYZL1	10	1.31223	1.3059687500000003	0.40793522158542217	0.548549	2.1410430000000003	1.0	1.0	PT2-PR2	1000
FABP1	10	0.6496999999999999	0.6504024700000008	0.18699733804906543	0.33250374999999993	1.0592632499999994	1.0	1.0	PT2-PR2	1000
STX3	10	0.15025	0.14712222000000014	0.042606563336074314	0.06675325	0.23059575	1.0	1.0	PT2-PR2	1000
CRKL	10	1.7056099999999996	1.7052826400000018	0.4442574851607476	0.8209440000000001	2.565081999999999	1.0	1.0	PT2-PR2	1000
FABP5	10	0.6557000000000001	0.6556120099999985	0.1638782519577404	0.323208	0.9477857499999998	1.0	1.0	PT2-PR2	1000
CRIM1	10	0.30378000000000005	0.3062908200000003	0.08082665678087878	0.14473200000000006	0.46544549999999996	1.0	1.0	PT2-PR2	1000
MAP2	10	0.19951999999999998	0.20111868	0.06452250964049608	0.073696	0.33417725	1.0	1.0	PT2-PR2	1000
DNAJC6	10	1.1871699999999998	1.1826328700000002	0.3278308843168611	0.53287325	1.8471694999999997	1.0	1.0	PT2-PR2	1000
CALCOCO2	10	0.78971	0.7874723499999997	0.20474136647860153	0.37870099999999995	1.19833375	1.0	1.0	PT2-PR2	1000
PECAM1	10	0.33699	0.3374084499999998	0.05603971797831059	0.22552325	0.4452634999999999	1.0	1.0	PT2-PR2	1000
BIN2	10	1.50995	1.5018898100000004	0.38038004711381246	0.7965840000000001	2.317319	1.0	1.0	PT2-PR2	1000
BLMH	10	0.17914	0.17810836000000008	0.03292697639451403	0.11195925000000002	0.24804624999999997	1.0	1.0	PT2-PR2	1000
ATG16L1	10	1.0464299999999997	1.04061272	0.30399436991816736	0.46925000000000006	1.6650574999999996	1.0	1.0	PT2-PR2	1000
PARK7	10	0.76163	0.7587880200000005	0.21391002677676252	0.3392382500000001	1.1945512499999997	1.0	1.0	PT2-PR2	1000
PCDHB15	10	-0.33127999999999996	-0.3277816100000003	0.09461920199671102	-0.537425	-0.17785149999999997	0.0	1.0	PT2-PR2	1000
BLOC1S3	10	0.43131	0.4279287400000001	0.11109014199316	0.20437874999999997	0.65512725	1.0	1.0	PT2-PR2	1000
MYOC	10	-0.65112	-0.6454296000000012	0.11646203008488	-0.8753567500000001	-0.41637125	0.0	1.0	PT2-PR2	1000
PDIA4	10	0.7022	0.7069639900000004	0.18855805097201828	0.33406024999999995	1.0687482499999998	1.0	1.0	PT2-PR2	1000
MYL3	10	-0.18578999999999996	-0.1854758899999998	0.06090644226941694	-0.31219975000000005	-0.07737450000000001	0.0	1.0	PT2-PR2	1000
AK2	10	1.19498	1.1859742599999992	0.36913922161291046	0.4487810000000001	1.9338027499999997	1.0	1.0	PT2-PR2	1000
NRP2	10	0.21098	0.21438282	0.06714181162968806	0.08800824999999998	0.34785249999999995	1.0	1.0	PT2-PR2	1000
MYDGF	10	0.8096800000000002	0.8129199099999996	0.17202602195109956	0.4558500000000001	1.1193325	1.0	1.0	PT2-PR2	1000
REG3A	10	0.12911000000000003	0.12802773000000015	0.04440219938085223	0.04455000000000003	0.21960200000000002	1.0	1.0	PT2-PR2	1000
PDLIM7	10	1.7923900000000004	1.7904172799999982	0.4597542654821487	0.88390925	2.6852422499999995	1.0	1.0	PT2-PR2	1000
PEAR1	10	0.13958999999999996	0.14024294000000023	0.027999511159689593	0.0838235	0.193403	1.0	1.0	PT2-PR2	1000
AHNAK2	10	-0.26117999999999997	-0.26223818999999987	0.07180408310517221	-0.38863174999999994	-0.11213600000000001	0.0	1.0	PT2-PR2	1000
AHNAK	10	-0.22922000000000003	-0.22991611999999995	0.060780464732006115	-0.34423525	-0.11015325	0.0	1.0	PT2-PR2	1000
PEBP1	10	0.5503199999999999	0.5462660100000004	0.1565012271053022	0.22397549999999997	0.8506025000000002	1.0	1.0	PT2-PR2	1000
AGRN	10	0.29219000000000006	0.2947879000000005	0.0893260014807029	0.128796	0.4846957499999998	1.0	1.0	PT2-PR2	1000
MTSS1	10	1.05468	1.049663920000001	0.3186190218673854	0.4375994999999999	1.73667775	1.0	1.0	PT2-PR2	1000
NUDT5	10	0.53945	0.5373578499999992	0.15919727178070592	0.21372799999999992	0.8524772499999999	1.0	1.0	PT2-PR2	1000
PAMR1	10	0.26653	0.2688317	0.04603421980334741	0.18393575000000004	0.35714325	1.0	1.0	PT2-PR2	1000
VCAN	10	0.25296	0.2550690199999999	0.06389707373010813	0.1167025	0.36721725000000005	1.0	1.0	PT2-PR2	1000
AMOTL2	10	0.28203999999999996	0.28204735	0.08129127725799207	0.11012624999999997	0.427913	1.0	1.0	PT2-PR2	1000
ANGPTL2	10	0.26542000000000004	0.26696423999999963	0.06128386957505613	0.14787424999999998	0.389341	1.0	1.0	PT2-PR2	1000
RAB27B	10	1.1521899999999998	1.1573763299999982	0.34939938686146865	0.47626249999999987	1.8315317499999995	1.0	1.0	PT2-PR2	1000
AP1G2	10	0.7723	0.7720694200000013	0.19065777345348867	0.38684999999999997	1.1253320000000002	1.0	1.0	PT2-PR2	1000
AP3B1	10	1.09083	1.0929344699999999	0.27012438545035855	0.53514975	1.59324425	1.0	1.0	PT2-PR2	1000
ANKMY2	10	1.27394	1.2649807699999995	0.2456104168091252	0.785243	1.7766587499999995	1.0	1.0	PT2-PR2	1000
OPLAH	10	0.5185700000000001	0.51334224	0.15342666935722893	0.20268650000000002	0.8192050000000001	1.0	1.0	PT2-PR2	1000
ANGPTL4	10	0.46986000000000006	0.46899645999999984	0.13074079266906777	0.22133275000000002	0.7173954999999999	1.0	1.0	PT2-PR2	1000
RALB	10	0.8506199999999999	0.8471231200000002	0.2813289652783201	0.30083999999999994	1.4074992499999999	1.0	1.0	PT2-PR2	1000
PXDNL	10	-0.49566999999999994	-0.4961950900000001	0.10919288619130231	-0.6952180000000001	-0.27865399999999996	0.0	1.0	PT2-PR2	1000
NFE2	10	1.31582	1.3098860599999984	0.4032164568625159	0.56177575	2.1325242499999995	1.0	1.0	PT2-PR2	1000
ANGPT2	10	0.26056	0.26125280000000045	0.05535890470095748	0.15076974999999998	0.3664609999999999	1.0	1.0	PT2-PR2	1000
MZB1	10	0.23366000000000006	0.2359815999999999	0.1112708128083148	0.04898175000000002	0.47715699999999983	1.0	1.0	PT2-PR2	1000
RBPMS2	10	1.5325200000000003	1.5280929300000035	0.39779476033661704	0.7407952500000003	2.3473167499999996	1.0	1.0	PT2-PR2	1000
