panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
Inflammation	OID20496	SLAMF1	Q13291	PR2-PR1	8	-1.8289	-0.600175	-1.2287249999999998	-1.9394040559603771	7	0.09361712416906642	0.9935845785681763	
Oncology	OID21378	MUC16	Q8WXI7	PR2-PR1	9	2.9443444444444444	1.7288444444444444	1.2155000000000002	0.8027930597221101	8	0.4452872777766652	0.9935845785681763	
Neurology	OID20871	NEFL	P07196	PR2-PR1	7	1.0682714285714285	-0.08029999999999997	1.1485714285714284	2.3068824764794673	6	0.060526823602484514	0.9935845785681763	
Neurology_II	OID31058	PSMD1	Q99460	PR2-PR1	8	-0.3377625000000001	0.686725	-1.0244874999999998	-1.9685508055603693	7	0.08968253174289909	0.9935845785681763	
Oncology_II	OID31213	RASGRF1	Q13972	PR2-PR1	8	0.169775	-0.7769375	0.9467125000000001	2.458758902578808	7	0.043544467508660034	0.9935845785681763	
Oncology_II	OID31235	DCDC2C	A8MYV0	PR2-PR1	8	-0.47722500000000007	-1.4006999999999998	0.9234749999999999	1.1987247675256532	7	0.26963688843670464	0.9935845785681763	
Neurology	OID20993	TBCB	Q99426	PR2-PR1	8	1.306825	2.2254375	-0.9186125	-1.6010221216700506	7	0.15340563572762922	0.9935845785681763	
Neurology	OID20950	RHOC	P08134	PR2-PR1	8	1.6620625000000002	2.54215	-0.8800874999999997	-1.3914105886660084	7	0.20671808782841317	0.9935845785681763	
Neurology	OID20927	APRT	P07741	PR2-PR1	8	0.945925	1.8169749999999998	-0.8710500000000001	-1.7213605632026312	7	0.12886140123126633	0.9935845785681763	
Cardiometabolic_II	OID30272	CRYZL1	O95825	PR2-PR1	8	1.7035749999999998	2.5704	-0.8668249999999998	-2.035199664489337	7	0.08128668081572554	0.9935845785681763	
Neurology_II	OID31156	MINK1	Q8N4C8	PR2-PR1	9	-0.3723333333333334	0.48838888888888893	-0.860722222222222	-1.1205036030384656	8	0.2950068385546012	0.9935845785681763	
Oncology_II	OID31193	FGF9	P31371	PR2-PR1	8	-0.5358125	-1.3947625	0.85895	1.3178021136202431	7	0.22905785279582358	0.9935845785681763	
Inflammation	OID20563	IL6	P05231	PR2-PR1	7	-1.5686142857142857	-0.7303285714285713	-0.8382857142857142	-1.1258379594792634	6	0.30324126189666556	0.9935845785681763	
Oncology	OID21374	S100A12	P80511	PR2-PR1	9	0.5372333333333335	-0.2957444444444444	0.8329777777777777	1.597287017914635	8	0.14886876179680875	0.9935845785681763	
Inflammation	OID20625	EIF4G1	Q04637	PR2-PR1	9	1.6664555555555556	2.497611111111111	-0.8311555555555555	-1.3028200055338945	8	0.228884527686946	0.9935845785681763	
Oncology	OID21263	GCG	P01275	PR2-PR1	7	-0.6069285714285714	-1.4268857142857143	0.8199571428571428	1.645776275379169	6	0.1509110054698497	0.9935845785681763	
Inflammation	OID20426	IL4	P05112	PR2-PR1	8	0.25035	-0.5662874999999999	0.8166375	1.0470199789973824	7	0.3298910188970783	0.9935845785681763	
Inflammation	OID20495	IFNG	P01579	PR2-PR1	8	-0.93945	-0.13152499999999998	-0.8079250000000001	-2.505058502019816	7	0.04068996279772308	0.9935845785681763	
Cardiometabolic_II	OID30285	CNP	P09543	PR2-PR1	8	0.7919500000000002	1.5861750000000001	-0.794225	-2.4705772004692856	7	0.0427967773191138	0.9935845785681763	
Cardiometabolic_II	OID30268	NFE2	Q16621	PR2-PR1	8	1.2670625	2.0612250000000003	-0.7941625000000001	-2.3707817157786675	7	0.04954921959945735	0.9935845785681763	
Inflammation	OID20587	PIK3AP1	Q6ZUJ8	PR2-PR1	7	-0.7588714285714285	0.024957142857142806	-0.7838285714285715	-1.7537766715503558	6	0.13000967439925293	0.9935845785681763	
Neurology_II	OID30995	RLN1	P04808	PR2-PR1	8	-0.6693125000000001	-1.4511124999999998	0.7817999999999998	1.172661766300505	7	0.2792879516604372	0.9935845785681763	
Oncology	OID21355	VPS37A	Q8NEZ2	PR2-PR1	9	-0.03788888888888891	0.7427777777777779	-0.7806666666666667	-1.835601374386416	8	0.10374266906011864	0.9935845785681763	
Neurology	OID20854	CASP1	P29466	PR2-PR1	7	-1.4494428571428573	-0.6716714285714286	-0.7777714285714286	-2.459739789414605	6	0.049136816502201475	0.9935845785681763	
Cardiometabolic_II	OID30257	RBPMS2	Q6ZRY4	PR2-PR1	8	2.5816500000000002	3.3538	-0.77215	-2.110794388033578	7	0.07270309443315504	0.9935845785681763	
Cardiometabolic_II	OID30155	FRMD4B	Q9Y2L6	PR2-PR1	8	1.3165	2.0797375000000002	-0.7632375	-1.2251207154631838	7	0.260149632454731	0.9935845785681763	
Neurology_II	OID30837	BOLA1	Q9Y3E2	PR2-PR1	7	0.2869285714285715	-0.4759428571428571	0.7628714285714285	2.2483495426737425	6	0.06558982461019469	0.9935845785681763	
Neurology_II	OID30930	CHRM1	P11229	PR2-PR1	6	-1.7787333333333333	-1.0162166666666668	-0.7625166666666668	-1.9248982807449286	5	0.11222172299376632	0.9935845785681763	
Cardiometabolic_II	OID30252	NIT1	Q86X76	PR2-PR1	8	1.6431749999999998	2.3952	-0.7520249999999999	-2.3661406874154403	7	0.04988859621168751	0.9935845785681763	
Neurology	OID21149	CA2	P00918	PR2-PR1	9	0.8956777777777778	1.642577777777778	-0.7469000000000001	-1.3554053922340763	8	0.21231213208037736	0.9935845785681763	
Oncology	OID21347	PPME1	Q9Y570	PR2-PR1	9	1.115277777777778	1.8601333333333332	-0.7448555555555555	-1.4606134653016212	8	0.1822516654817874	0.9935845785681763	
Inflammation_II	OID30686	APOA2	P02652	PR2-PR1	8	-3.0054125	-2.264125	-0.7412875000000001	-2.1677653282679903	7	0.06683719481553574	0.9935845785681763	
Cardiometabolic_II	OID30169	KRT6C	P48668	PR2-PR1	8	-0.5252374999999999	-1.2604624999999998	0.735225	2.335643751560985	7	0.05217851569699228	0.9935845785681763	
Cardiometabolic_II	OID30267	BOLA2_BOLA2B	Q9H3K6	PR2-PR1	8	0.9331499999999999	1.6595124999999997	-0.7263625	-1.845360008954882	7	0.10749644050420382	0.9935845785681763	
Neurology	OID21078	AHSP	Q9NZD4	PR2-PR1	9	-0.015299999999999992	0.7102222222222223	-0.7255222222222224	-1.3962796950922913	8	0.20015519897647183	0.9935845785681763	
Inflammation	OID20489	GBP2	P32456	PR2-PR1	8	-1.0293125	-0.3052625	-0.72405	-1.2557261611662647	7	0.24950507099646257	0.9935845785681763	
Inflammation	OID20760	ATP5IF1	Q9UII2	PR2-PR1	9	1.0512555555555556	1.7674333333333334	-0.7161777777777777	-1.3416898473860461	8	0.2165320606680603	0.9935845785681763	
Inflammation_II	OID30537	ITGAL	P20701	PR2-PR1	8	-5.6264875	-6.336987499999999	0.7105000000000002	0.5156901649769523	7	0.6219538678326539	0.9935845785681763	
Neurology	OID20850	PMVK	Q15126	PR2-PR1	7	2.444357142857143	3.154357142857143	-0.7099999999999999	-1.1363003145538217	6	0.29916963203587943	0.9935845785681763	
Neurology	OID20959	MITD1	Q8WV92	PR2-PR1	8	1.6414000000000002	2.3480125000000003	-0.7066124999999999	-1.6531412844731508	7	0.14228059687798078	0.9935845785681763	
Neurology	OID20918	EBAG9	O00559	PR2-PR1	8	0.421175	1.123125	-0.7019500000000001	-1.84614248278092	7	0.10737310882713103	0.9935845785681763	
Neurology	OID20923	CRADD	P78560	PR2-PR1	8	0.8138875	1.5105749999999998	-0.6966875	-1.4351271069057447	7	0.1943841447528487	0.9935845785681763	
Neurology	OID21031	SULT1A1	P50225	PR2-PR1	9	2.0256777777777777	2.718544444444445	-0.6928666666666667	-1.105592370243852	8	0.30103989429420497	0.9935845785681763	
Cardiometabolic_II	OID30173	COPB2	P35606	PR2-PR1	8	-0.586875	-1.2791374999999998	0.6922625	1.2064670630960614	7	0.2668244004285074	0.9935845785681763	
Oncology_II	OID31494	YARS1	P54577	PR2-PR1	9	2.055922222222222	2.7463111111111105	-0.6903888888888889	-0.8427872480360565	8	0.4238267135537348	0.9935845785681763	
Inflammation_II	OID30602	DDI2	Q5TDH0	PR2-PR1	8	1.6932	2.3741499999999998	-0.68095	-1.4766528905936862	7	0.18328419087021008	0.9935845785681763	
Inflammation	OID20488	IL1A	P01583	PR2-PR1	8	-0.06187500000000003	0.6182874999999999	-0.6801625000000001	-0.6329457780399191	7	0.5468816461999495	0.9935845785681763	
Neurology_II	OID30907	LRP2BP	Q9P2M1	PR2-PR1	6	-2.0605166666666666	-2.737816666666667	0.6772999999999999	2.194061408563701	5	0.07968778381480712	0.9935845785681763	
Cardiometabolic_II	OID30247	DNAJC6	O75061	PR2-PR1	8	0.37105	1.0481500000000001	-0.6771	-1.8425075337290133	7	0.1079472018805927	0.9935845785681763	
Oncology	OID21521	SRC	P12931	PR2-PR1	8	2.2625125	2.9356625000000003	-0.6731499999999999	-1.166399249402126	7	0.28164939256971033	0.9935845785681763	
Oncology_II	OID31414	GABARAP	O95166	PR2-PR1	9	0.8100222222222223	0.14049999999999999	0.6695222222222222	1.2998874733856514	8	0.22984036463227153	0.9935845785681763	
Cardiometabolic_II	OID30240	CEP170	Q5SW79	PR2-PR1	8	1.5114	2.1787625	-0.6673625	-2.2194633643161836	7	0.06192627934928274	0.9935845785681763	
Cardiometabolic_II	OID30274	MECR	Q9BV79	PR2-PR1	8	0.40226249999999997	1.067175	-0.6649124999999999	-2.500625611266118	7	0.04095471185177746	0.9935845785681763	
Cardiometabolic	OID20049	NPPB	P16860	PR2-PR1	8	-0.5958125000000001	0.06746249999999994	-0.6632749999999998	-0.4722560407708944	7	0.6511122404879164	0.9935845785681763	
Neurology_II	OID30865	KRT8	P05787	PR2-PR1	7	-0.3466857142857142	0.3152857142857143	-0.6619714285714285	-2.564750916392089	6	0.04263511434224254	0.9935845785681763	
Neurology_II	OID30947	PPT1	P50897	PR2-PR1	6	-0.3305833333333333	-0.9922333333333334	0.66165	1.6955712408543997	5	0.15073494725806036	0.9935845785681763	
Cardiometabolic	OID20409	CA1	P00915	PR2-PR1	9	0.18454444444444437	0.8458555555555556	-0.6613111111111112	-1.222755389988202	8	0.25621902476672487	0.9935845785681763	
Cardiometabolic_II	OID30258	RANBP1	P43487	PR2-PR1	8	0.49379999999999996	1.1463625	-0.6525625	-2.0361695437830694	7	0.08117042231771787	0.9935845785681763	
Oncology_II	OID31464	COL24A1	Q17RW2	PR2-PR1	9	-1.376477777777778	-0.7243333333333334	-0.6521444444444443	-0.7906933483628967	8	0.45192390278415506	0.9935845785681763	
Oncology	OID21477	TJAP1	Q5JTD0	PR2-PR1	8	1.440775	2.0856375	-0.6448625000000001	-1.5116195118522264	7	0.17438629013496376	0.9935845785681763	
Neurology	OID20930	CHMP1A	Q9HD42	PR2-PR1	8	0.8430374999999999	1.4839875	-0.6409500000000001	-1.5623414671088103	7	0.16217959988670394	0.9935845785681763	
Cardiometabolic_II	OID30223	DMD	P11532	PR2-PR1	8	0.34890000000000004	0.9884624999999999	-0.6395624999999999	-1.8249181654173647	7	0.11076736702492496	0.9935845785681763	
Oncology_II	OID31192	CLASP1	Q7Z460	PR2-PR1	8	-0.10434999999999994	-0.7365749999999999	0.632225	1.1161805948347021	7	0.3011891357807288	0.9935845785681763	
Neurology_II	OID30795	VAV3	Q9UKW4	PR2-PR1	7	1.3425428571428573	1.974157142857143	-0.6316142857142857	-0.871409171119994	6	0.41703084339399554	0.9935845785681763	
Inflammation_II	OID30645	SNCA	P37840	PR2-PR1	8	1.6863124999999999	2.317825	-0.6315124999999999	-0.6246028695318291	7	0.5520381278644453	0.9935845785681763	
Neurology	OID21067	BIN2	Q9UBW5	PR2-PR1	9	1.6509444444444443	2.2741222222222226	-0.6231777777777778	-1.3338527258087103	8	0.21897558672020567	0.9935845785681763	
Oncology	OID21436	RILP	Q96NA2	PR2-PR1	9	1.3009111111111114	1.9200666666666666	-0.6191555555555556	-1.326473455970458	8	0.2212979492844369	0.9935845785681763	
Inflammation_II	OID30498	BCL2L15	Q5TBC7	PR2-PR1	8	-1.816775	-2.4345625	0.6177874999999999	2.610047230626462	7	0.03491094038725384	0.9935845785681763	
Inflammation_II	OID30424	TPSG1	Q9NRR2	PR2-PR1	8	0.14946250000000003	-0.466425	0.6158874999999999	2.34836483164392	7	0.05121056860287654	0.9935845785681763	
Neurology	OID20955	STAMBP	O95630	PR2-PR1	8	0.748175	1.3602750000000001	-0.6120999999999999	-1.6307999893207956	7	0.14695377486659233	0.9935845785681763	
Oncology	OID21506	SNAP29	O95721	PR2-PR1	8	1.2901749999999998	1.9022375	-0.6120625	-1.602639322166896	7	0.15304857606510192	0.9935845785681763	
Oncology_II	OID31331	MAGEA3	P43357	PR2-PR1	7	0.5948142857142857	1.206742857142857	-0.6119285714285713	-0.9770238932612166	6	0.366289611221724	0.9935845785681763	
