pathway	collection	hits	set_size_universe	set_size_raw	foreground_size	universe_size	pvalue	fdr	hit_genes
GOBP_NEURONAL_ION_CHANNEL_CLUSTERING	go_bp	3	5	12	34	2920	1.420662e-05	7.576389e-02	CNTN2,CNTNAP2,MYOC
GOBP_PROTEIN_LOCALIZATION_TO_AXON	go_bp	2	3	9	34	2920	3.920220e-04	1.000000e+00	CNTN2,CNTNAP2
GOBP_NEURON_MATURATION	go_bp	3	15	48	34	2920	5.967720e-04	1.000000e+00	CNTN2,CNTNAP2,MYOC
GOBP_STARTLE_RESPONSE	go_bp	2	5	28	34	2920	1.287722e-03	1.000000e+00	CNTNAP2,PENK
GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	go_bp	2	6	30	34	2920	1.917489e-03	1.000000e+00	AHNAK,CACNB1
GOBP_DEVELOPMENTAL_MATURATION	go_bp	5	85	340	34	2920	2.657134e-03	1.000000e+00	CEND1,CNTN2,CNTNAP2,MYOC,PALM
GOBP_LOCOMOTORY_EXPLORATION_BEHAVIOR	go_bp	2	8	16	34	2920	3.527324e-03	1.000000e+00	GAD1,PENK
GOBP_RESPONSE_TO_DIETARY_EXCESS	go_bp	2	8	36	34	2920	3.527324e-03	1.000000e+00	CNTN2,SCT
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	go_bp	2	9	55	34	2920	4.502108e-03	1.000000e+00	CNTNAP2,GAD1
GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	go_bp	2	9	31	34	2920	4.502108e-03	1.000000e+00	PALM,TGFBR1
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY	go_bp	2	10	49	34	2920	5.586685e-03	1.000000e+00	PALM,TGFBR1
GOBP_ANATOMICAL_STRUCTURE_MATURATION	go_bp	4	65	273	34	2920	6.281531e-03	1.000000e+00	CEND1,CNTN2,CNTNAP2,MYOC
GOBP_BEHAVIOR	go_bp	6	155	657	34	2920	7.919267e-03	1.000000e+00	CEND1,CNTN2,CNTNAP2,GAD1,PENK,PPY
GOBP_EXPLORATION_BEHAVIOR	go_bp	2	13	34	34	2920	9.474018e-03	1.000000e+00	GAD1,PENK
GOBP_CELL_JUNCTION_ORGANIZATION	go_bp	7	213	773	34	2920	9.801347e-03	1.000000e+00	CACNB1,CNTN2,CNTNAP2,HMCN2,MYOC,PALM,TGFBR1
GOBP_ERBB_SIGNALING_PATHWAY	go_bp	3	39	133	34	2920	9.904646e-03	1.000000e+00	MYOC,PTPRR,SHC1
GOBP_SYNAPTIC_SIGNALING	go_bp	6	163	794	34	2920	1.006438e-02	1.000000e+00	CACNB1,GAD1,PENK,PTPRN2,SCT,SYT1
GOBP_ERBB2_SIGNALING_PATHWAY	go_bp	2	14	23	34	2920	1.097281e-02	1.000000e+00	MYOC,PTPRR
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	go_bp	2	14	72	34	2920	1.097281e-02	1.000000e+00	AHNAK,CACNB1
GOBP_FILOPODIUM_ASSEMBLY	go_bp	2	15	69	34	2920	1.256913e-02	1.000000e+00	PALM,TGFBR1
GOBP_NEUROGENESIS	go_bp	10	404	1745	34	2920	1.362796e-02	1.000000e+00	CEND1,CNTN2,CNTNAP2,HMCN2,KLK6,MYOC,OMG,PENK,SYT1,TGFBR1
GOBP_GENERATION_OF_NEURONS	go_bp	9	350	1510	34	2920	1.567216e-02	1.000000e+00	CEND1,CNTN2,CNTNAP2,HMCN2,KLK6,MYOC,OMG,SYT1,TGFBR1
GOBP_ENERGY_HOMEOSTASIS	go_bp	2	17	83	34	2920	1.604501e-02	1.000000e+00	CNTN2,SCT
GOBP_CELL_PROJECTION_ORGANIZATION	go_bp	9	354	1644	34	2920	1.681042e-02	1.000000e+00	CNTN2,CNTNAP2,HMCN2,KLK6,MYOC,OMG,PALM,SYT1,TGFBR1
GOBP_CELL_MATURATION	go_bp	3	48	208	34	2920	1.745722e-02	1.000000e+00	CNTN2,CNTNAP2,MYOC
GOBP_LOCOMOTORY_BEHAVIOR	go_bp	3	48	204	34	2920	1.745722e-02	1.000000e+00	CEND1,GAD1,PENK
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	go_bp	2	18	111	34	2920	1.792001e-02	1.000000e+00	PENK,PPY
GOBP_TRANSMISSION_OF_NERVE_IMPULSE	go_bp	2	18	74	34	2920	1.792001e-02	1.000000e+00	CNTNAP2,PENK
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	go_bp	2	19	78	34	2920	1.988342e-02	1.000000e+00	SCG2,TGFBR1
GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY	go_bp	2	19	51	34	2920	1.988342e-02	1.000000e+00	MYOC,TGFBR1
GOBP_NEURON_RECOGNITION	go_bp	2	21	46	34	2920	2.406674e-02	1.000000e+00	CNTN2,CNTNAP2
GOBP_RESPONSE_TO_AMYLOID_BETA	go_bp	2	21	57	34	2920	2.406674e-02	1.000000e+00	CACNB1,MMP3
GOBP_COLLAGEN_CATABOLIC_PROCESS	go_bp	2	22	45	34	2920	2.628239e-02	1.000000e+00	KLK6,MMP3
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	go_bp	2	22	61	34	2920	2.628239e-02	1.000000e+00	MYOC,TGFBR1
GOBP_LIMBIC_SYSTEM_DEVELOPMENT	go_bp	2	24	126	34	2920	3.095128e-02	1.000000e+00	CNTNAP2,SCT
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	go_bp	2	24	113	34	2920	3.095128e-02	1.000000e+00	PALM,TGFBR1
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY	go_bp	2	24	114	34	2920	3.095128e-02	1.000000e+00	AHNAK,CACNB1
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	go_bp	5	156	515	34	2920	3.233791e-02	1.000000e+00	CNTNAP2,MMP3,MYOC,PALM,TGFBR1
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	go_bp	3	61	170	34	2920	3.278905e-02	1.000000e+00	CNTN2,HMCN2,PTPRR
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	go_bp	5	158	654	34	2920	3.392349e-02	1.000000e+00	CACNB1,MMP3,PALM,PENK,SHC1
GOBP_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS	go_bp	1	3	12	34	2920	3.453804e-02	1.000000e+00	PALM
GOBP_CELL_VOLUME_HOMEOSTASIS	go_bp	1	3	35	34	2920	3.453804e-02	1.000000e+00	SCT
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS	go_bp	1	3	19	34	2920	3.453804e-02	1.000000e+00	CEND1
GOBP_CLUSTERING_OF_VOLTAGE_GATED_SODIUM_CHANNELS	go_bp	1	3	6	34	2920	3.453804e-02	1.000000e+00	MYOC
GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	go_bp	1	3	18	34	2920	3.453804e-02	1.000000e+00	GAD1
GOBP_ENDOTHELIAL_CELL_ACTIVATION	go_bp	1	3	11	34	2920	3.453804e-02	1.000000e+00	TGFBR1
GOBP_ENUCLEATE_ERYTHROCYTE_DIFFERENTIATION	go_bp	1	3	14	34	2920	3.453804e-02	1.000000e+00	MB
GOBP_GAMMA_AMINOBUTYRIC_ACID_BIOSYNTHETIC_PROCESS	go_bp	1	3	6	34	2920	3.453804e-02	1.000000e+00	GAD1
GOBP_GLUTAMATE_CATABOLIC_PROCESS	go_bp	1	3	8	34	2920	3.453804e-02	1.000000e+00	GAD1
GOBP_NEGATIVE_REGULATION_OF_CYCLASE_ACTIVITY	go_bp	1	3	15	34	2920	3.453804e-02	1.000000e+00	PALM
GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY	go_bp	1	3	18	34	2920	3.453804e-02	1.000000e+00	PALM
GOBP_PARATHYROID_GLAND_DEVELOPMENT	go_bp	1	3	7	34	2920	3.453804e-02	1.000000e+00	TGFBR1
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_SECRETION	go_bp	1	3	6	34	2920	3.453804e-02	1.000000e+00	SYT1
GOBP_POSITIVE_REGULATION_OF_FEAR_RESPONSE	go_bp	1	3	8	34	2920	3.453804e-02	1.000000e+00	PENK
GOBP_POSITIVE_REGULATION_OF_GAP_JUNCTION_ASSEMBLY	go_bp	1	3	7	34	2920	3.453804e-02	1.000000e+00	CNTNAP2
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	go_bp	1	3	6	34	2920	3.453804e-02	1.000000e+00	SYT1
GOBP_REDUCTION_OF_FOOD_INTAKE_IN_RESPONSE_TO_DIETARY_EXCESS	go_bp	1	3	6	34	2920	3.453804e-02	1.000000e+00	CNTN2
GOBP_REGULATION_OF_DENDRITE_EXTENSION	go_bp	1	3	27	34	2920	3.453804e-02	1.000000e+00	SYT1
GOBP_REGULATION_OF_GASTRIC_ACID_SECRETION	go_bp	1	3	6	34	2920	3.453804e-02	1.000000e+00	SCT
GOBP_SPONTANEOUS_NEUROTRANSMITTER_SECRETION	go_bp	1	3	8	34	2920	3.453804e-02	1.000000e+00	SYT1
GOBP_SUCCINATE_METABOLIC_PROCESS	go_bp	1	3	7	34	2920	3.453804e-02	1.000000e+00	GAD1
GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS	go_bp	1	3	8	34	2920	3.453804e-02	1.000000e+00	TGFBR1
GOBP_VOCALIZATION_BEHAVIOR	go_bp	1	3	19	34	2920	3.453804e-02	1.000000e+00	CNTNAP2
GOBP_FEEDING_BEHAVIOR	go_bp	2	26	109	34	2920	3.592349e-02	1.000000e+00	CNTN2,PPY
GOBP_NEURON_DEVELOPMENT	go_bp	7	285	1159	34	2920	4.211160e-02	1.000000e+00	CNTN2,CNTNAP2,HMCN2,KLK6,MYOC,OMG,SYT1
GOBP_NEUROTRANSMITTER_SECRETION	go_bp	2	29	148	34	2920	4.391643e-02	1.000000e+00	PTPRN2,SYT1
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	go_bp	2	29	105	34	2920	4.391643e-02	1.000000e+00	MYOC,TGFBR1
GOBP_REGULATION_OF_RNA_SPLICING	go_bp	2	29	185	34	2920	4.391643e-02	1.000000e+00	AHNAK,AHNAK2
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	go_bp	3	69	266	34	2920	4.482887e-02	1.000000e+00	MB,PENK,PXDNL
GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN	go_bp	1	4	23	34	2920	4.579128e-02	1.000000e+00	CEND1
GOBP_CELL_PROLIFERATION_IN_HINDBRAIN	go_bp	1	4	14	34	2920	4.579128e-02	1.000000e+00	CEND1
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	go_bp	1	4	28	34	2920	4.579128e-02	1.000000e+00	CEND1
GOBP_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	go_bp	1	4	40	34	2920	4.579128e-02	1.000000e+00	PALM
GOBP_ERBB3_SIGNALING_PATHWAY	go_bp	1	4	10	34	2920	4.579128e-02	1.000000e+00	MYOC
GOBP_GAMMA_AMINOBUTYRIC_ACID_METABOLIC_PROCESS	go_bp	1	4	8	34	2920	4.579128e-02	1.000000e+00	GAD1
GOBP_GASTRIC_ACID_SECRETION	go_bp	1	4	13	34	2920	4.579128e-02	1.000000e+00	SCT
GOBP_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION	go_bp	1	4	9	34	2920	4.579128e-02	1.000000e+00	CEND1
GOBP_MYOFIBROBLAST_DIFFERENTIATION	go_bp	1	4	15	34	2920	4.579128e-02	1.000000e+00	TGFBR1
GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	go_bp	1	4	23	34	2920	4.579128e-02	1.000000e+00	MYOC
GOBP_OXYGEN_TRANSPORT	go_bp	1	4	15	34	2920	4.579128e-02	1.000000e+00	MB
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	go_bp	1	4	13	34	2920	4.579128e-02	1.000000e+00	SYT1
GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	go_bp	1	4	12	34	2920	4.579128e-02	1.000000e+00	SYT1
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	go_bp	1	4	11	34	2920	4.579128e-02	1.000000e+00	MYOC
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	go_bp	1	4	9	34	2920	4.579128e-02	1.000000e+00	MYOC
GOBP_PRESYNAPTIC_MEMBRANE_ORGANIZATION	go_bp	1	4	10	34	2920	4.579128e-02	1.000000e+00	CNTN2
GOBP_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	go_bp	1	4	9	34	2920	4.579128e-02	1.000000e+00	CEND1
GOBP_REGULATION_OF_FEAR_RESPONSE	go_bp	1	4	11	34	2920	4.579128e-02	1.000000e+00	PENK
GOBP_SKELETAL_MUSCLE_ADAPTATION	go_bp	1	4	25	34	2920	4.579128e-02	1.000000e+00	MYOC
GOBP_SYNAPTIC_SIGNALING_VIA_NEUROPEPTIDE	go_bp	1	4	6	34	2920	4.579128e-02	1.000000e+00	PENK
GOBP_WALKING_BEHAVIOR	go_bp	1	4	35	34	2920	4.579128e-02	1.000000e+00	CEND1
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	go_bp	2	30	107	34	2920	4.671577e-02	1.000000e+00	MYOC,TGFBR1
GOBP_MEMBRANE_ORGANIZATION	go_bp	5	175	809	34	2920	4.939494e-02	1.000000e+00	AHNAK,CNTN2,CNTNAP2,MYOC,SYT1
GOBP_CELLULAR_OXIDANT_DETOXIFICATION	go_bp	2	31	98	34	2920	4.957957e-02	1.000000e+00	MB,PXDNL
GOBP_NEUROMUSCULAR_PROCESS	go_bp	2	31	167	34	2920	4.957957e-02	1.000000e+00	CNTNAP2,PENK
GOBP_RESPONSE_TO_CALCIUM_ION	go_bp	2	31	132	34	2920	4.957957e-02	1.000000e+00	PENK,SYT1
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	go_bp	4	123	404	34	2920	5.239905e-02	1.000000e+00	MB,MMP3,PENK,PXDNL
GOBP_STRESS_FIBER_ASSEMBLY	go_bp	2	32	113	34	2920	5.250605e-02	1.000000e+00	MYOC,TGFBR1
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	go_bp	7	300	1195	34	2920	5.332814e-02	1.000000e+00	CACNB1,MB,MMP3,PALM,PENK,PTPRN2,SHC1
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	go_bp	3	74	239	34	2920	5.333464e-02	1.000000e+00	MB,MMP3,PXDNL
GOBP_ANGIOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS	go_bp	1	5	5	34	2920	5.691717e-02	1.000000e+00	TGFBR1
GOBP_CELLULAR_RESPONSE_TO_UV_A	go_bp	1	5	11	34	2920	5.691717e-02	1.000000e+00	MMP3
GOBP_CELL_MIGRATION_IN_HINDBRAIN	go_bp	1	5	17	34	2920	5.691717e-02	1.000000e+00	CEND1
GOBP_CORONARY_ARTERY_MORPHOGENESIS	go_bp	1	5	9	34	2920	5.691717e-02	1.000000e+00	TGFBR1
GOBP_DENDRITE_EXTENSION	go_bp	1	5	37	34	2920	5.691717e-02	1.000000e+00	SYT1
GOBP_GAS_TRANSPORT	go_bp	1	5	22	34	2920	5.691717e-02	1.000000e+00	MB
GOBP_GERM_CELL_MIGRATION	go_bp	1	5	9	34	2920	5.691717e-02	1.000000e+00	TGFBR1
GOBP_MESENCHYMAL_STEM_CELL_PROLIFERATION	go_bp	1	5	11	34	2920	5.691717e-02	1.000000e+00	TGFBR1
GOBP_POSITIVE_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	go_bp	1	5	9	34	2920	5.691717e-02	1.000000e+00	TGFBR1
GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_STEM_CELL_PROLIFERATION	go_bp	1	5	7	34	2920	5.691717e-02	1.000000e+00	TGFBR1
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	go_bp	1	5	6	34	2920	5.691717e-02	1.000000e+00	TGFBR1
GOBP_REGULATION_OF_GAP_JUNCTION_ASSEMBLY	go_bp	1	5	10	34	2920	5.691717e-02	1.000000e+00	CNTNAP2
GOBP_REGULATION_OF_PLASMA_MEMBRANE_REPAIR	go_bp	1	5	7	34	2920	5.691717e-02	1.000000e+00	AHNAK
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	go_bp	1	5	12	34	2920	5.691717e-02	1.000000e+00	SYT1
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	go_bp	2	35	100	34	2920	6.164423e-02	1.000000e+00	SCG2,TGFBR1
GOBP_PALLIUM_DEVELOPMENT	go_bp	2	35	192	34	2920	6.164423e-02	1.000000e+00	CNTNAP2,SCT
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	go_bp	3	79	349	34	2920	6.256981e-02	1.000000e+00	AHNAK,CACNB1,DPP6
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	go_bp	3	80	254	34	2920	6.450213e-02	1.000000e+00	MB,MMP3,PENK
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	go_bp	2	36	134	34	2920	6.480422e-02	1.000000e+00	MB,PXDNL
GOBP_DETOXIFICATION	go_bp	2	36	163	34	2920	6.480422e-02	1.000000e+00	MB,PXDNL
GOBP_NEUROTRANSMITTER_TRANSPORT	go_bp	2	36	210	34	2920	6.480422e-02	1.000000e+00	PTPRN2,SYT1
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	go_bp	1	6	21	34	2920	6.791711e-02	1.000000e+00	SYT1
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	go_bp	1	6	21	34	2920	6.791711e-02	1.000000e+00	CACNB1
GOBP_CEREBELLAR_CORTEX_FORMATION	go_bp	1	6	26	34	2920	6.791711e-02	1.000000e+00	CEND1
GOBP_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT	go_bp	1	6	13	34	2920	6.791711e-02	1.000000e+00	CEND1
GOBP_GAP_JUNCTION_ASSEMBLY	go_bp	1	6	18	34	2920	6.791711e-02	1.000000e+00	CNTNAP2
GOBP_NON_PROTEINOGENIC_AMINO_ACID_BIOSYNTHETIC_PROCESS	go_bp	1	6	17	34	2920	6.791711e-02	1.000000e+00	GAD1
GOBP_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	go_bp	1	6	9	34	2920	6.791711e-02	1.000000e+00	SCT
GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION	go_bp	1	6	10	34	2920	6.791711e-02	1.000000e+00	SYT1
GOBP_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	go_bp	1	6	14	34	2920	6.791711e-02	1.000000e+00	TGFBR1
GOBP_RESPONSE_TO_UV_A	go_bp	1	6	14	34	2920	6.791711e-02	1.000000e+00	MMP3
GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS	go_bp	1	6	14	34	2920	6.791711e-02	1.000000e+00	TGFBR1
GOBP_ADULT_BEHAVIOR	go_bp	2	38	147	34	2920	7.128527e-02	1.000000e+00	CEND1,CNTNAP2
GOBP_SYNAPSE_ORGANIZATION	go_bp	4	139	499	34	2920	7.546599e-02	1.000000e+00	CACNB1,CNTN2,HMCN2,PALM
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	go_bp	2	40	231	34	2920	7.797050e-02	1.000000e+00	PALM,TGFBR1
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES	go_bp	1	7	17	34	2920	7.879248e-02	1.000000e+00	MMP3
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	go_bp	1	7	18	34	2920	7.879248e-02	1.000000e+00	TGFBR1
GOBP_GLUTAMATE_METABOLIC_PROCESS	go_bp	1	7	34	34	2920	7.879248e-02	1.000000e+00	GAD1
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	go_bp	1	7	36	34	2920	7.879248e-02	1.000000e+00	MYOC
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	go_bp	1	7	25	34	2920	7.879248e-02	1.000000e+00	PENK
GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	go_bp	1	7	14	34	2920	7.879248e-02	1.000000e+00	SCT
GOBP_PROTEIN_HETEROOLIGOMERIZATION	go_bp	1	7	30	34	2920	7.879248e-02	1.000000e+00	SYT1
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	go_bp	1	7	43	34	2920	7.879248e-02	1.000000e+00	PALM
GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING	go_bp	1	7	21	34	2920	7.879248e-02	1.000000e+00	SCT
GOBP_REGULATION_OF_DOPAMINE_SECRETION	go_bp	1	7	25	34	2920	7.879248e-02	1.000000e+00	SYT1
GOBP_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	go_bp	1	7	20	34	2920	7.879248e-02	1.000000e+00	MYOC
GOBP_RESPONSE_TO_AUDITORY_STIMULUS	go_bp	1	7	33	34	2920	7.879248e-02	1.000000e+00	CNTNAP2
GOBP_RESPONSE_TO_EPINEPHRINE	go_bp	1	7	14	34	2920	7.879248e-02	1.000000e+00	PENK
GOBP_SPONTANEOUS_SYNAPTIC_TRANSMISSION	go_bp	1	7	14	34	2920	7.879248e-02	1.000000e+00	SYT1
GOBP_COLLAGEN_METABOLIC_PROCESS	go_bp	2	41	107	34	2920	8.138583e-02	1.000000e+00	KLK6,MMP3
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	go_bp	2	41	175	34	2920	8.138583e-02	1.000000e+00	AHNAK,CACNB1
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	go_bp	7	331	1132	34	2920	8.222050e-02	1.000000e+00	AHNAK,CNTNAP2,MMP3,MYOC,PALM,SYT1,TGFBR1
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	go_bp	2	43	170	34	2920	8.835444e-02	1.000000e+00	MYOC,TGFBR1
GOBP_DENDRITE_SELF_AVOIDANCE	go_bp	1	8	14	34	2920	8.954464e-02	1.000000e+00	CNTN2
GOBP_EATING_BEHAVIOR	go_bp	1	8	39	34	2920	8.954464e-02	1.000000e+00	CNTN2
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	go_bp	1	8	24	34	2920	8.954464e-02	1.000000e+00	TGFBR1
GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT	go_bp	1	8	31	34	2920	8.954464e-02	1.000000e+00	TGFBR1
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION	go_bp	1	8	18	34	2920	8.954464e-02	1.000000e+00	SYT1
GOBP_REGULATION_OF_APPETITE	go_bp	1	8	22	34	2920	8.954464e-02	1.000000e+00	SCT
GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION	go_bp	1	8	17	34	2920	8.954464e-02	1.000000e+00	AHNAK
GOBP_PROTEIN_DEPHOSPHORYLATION	go_bp	2	44	208	34	2920	9.190481e-02	1.000000e+00	PTPRN2,PTPRR
GOBP_FAT_CELL_DIFFERENTIATION	go_bp	2	45	251	34	2920	9.549733e-02	1.000000e+00	CNTN2,MB
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	go_bp	2	45	110	34	2920	9.549733e-02	1.000000e+00	CNTNAP2,MYOC
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	go_bp	2	46	162	34	2920	9.913059e-02	1.000000e+00	SYT1,TGFBR1
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	go_bp	1	9	54	34	2920	1.001750e-01	1.000000e+00	MB
GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D	go_bp	1	9	22	34	2920	1.001750e-01	1.000000e+00	PENK
GOBP_CORONARY_VASCULATURE_MORPHOGENESIS	go_bp	1	9	19	34	2920	1.001750e-01	1.000000e+00	TGFBR1
GOBP_DOPAMINE_SECRETION	go_bp	1	9	30	34	2920	1.001750e-01	1.000000e+00	SYT1
GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	go_bp	1	9	45	34	2920	1.001750e-01	1.000000e+00	TGFBR1
GOBP_ENDOCARDIAL_CUSHION_FORMATION	go_bp	1	9	31	34	2920	1.001750e-01	1.000000e+00	TGFBR1
GOBP_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	go_bp	1	9	26	34	2920	1.001750e-01	1.000000e+00	CEND1
GOBP_PLASMA_MEMBRANE_REPAIR	go_bp	1	9	29	34	2920	1.001750e-01	1.000000e+00	AHNAK
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	go_bp	1	9	41	34	2920	1.001750e-01	1.000000e+00	SYT1
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	go_bp	1	9	27	34	2920	1.001750e-01	1.000000e+00	SCT
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	go_bp	1	9	24	34	2920	1.001750e-01	1.000000e+00	SYT1
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	go_bp	1	9	30	34	2920	1.001750e-01	1.000000e+00	SYT1
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	go_bp	1	9	44	34	2920	1.001750e-01	1.000000e+00	SYT1
GOBP_RESPONSE_TO_CATECHOLAMINE	go_bp	1	9	63	34	2920	1.001750e-01	1.000000e+00	PALM
GOBP_RESPONSE_TO_NITRIC_OXIDE	go_bp	1	9	20	34	2920	1.001750e-01	1.000000e+00	MMP3
GOBP_STRIATED_MUSCLE_ADAPTATION	go_bp	1	9	56	34	2920	1.001750e-01	1.000000e+00	MYOC
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	go_bp	3	97	320	34	2920	1.014170e-01	1.000000e+00	MB,MMP3,PENK
GOBP_ENSHEATHMENT_OF_NEURONS	go_bp	2	47	158	34	2920	1.028032e-01	1.000000e+00	KLK6,MYOC
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	go_bp	2	47	174	34	2920	1.028032e-01	1.000000e+00	SCG2,TGFBR1
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	go_bp	2	47	110	34	2920	1.028032e-01	1.000000e+00	SCG2,TGFBR1
