panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
In	OID_gisby_00323	CXCL10	P02778	late-early	22	11.039372272727272	12.873864545454547	-1.8344922727272726	-8.13603873052143	21	0.00000006277926223319241	0.000017912002268083427	
CM	OID_gisby_00054	TCN2	P20062	late-early	22	5.067020454545456	5.8919890909090915	-0.8249686363636364	-7.665438784530502	21	0.0000001622213310348286	0.000017912002268083427	
IR	OID_gisby_00432	LAG3	P18627	late-early	22	3.6781472727272724	4.388785909090909	-0.7106386363636363	-7.659135578163722	21	0.00000016433029603746263	0.000017912002268083427	
CVD3	OID_gisby_00204	TNFRSF10C	O14798	late-early	22	5.034092727272728	4.470041363636365	0.5640513636363637	7.704953303963128	21	0.00000014962147809605142	0.000017912002268083427	
IR	OID_gisby_00427	DDX58	O95786	late-early	22	3.309953181818182	5.101789090909091	-1.7918359090909093	-7.1104772902382996	21	0.0000005162804745939553	0.000032156898131852074	
CVD3	OID_gisby_00190	GRN	P28799	late-early	22	5.7926259090909085	6.383618181818181	-0.590992272727273	-7.18228006497671	21	0.00000044342988547718676	0.000032156898131852074	
CVD2	OID_gisby_00096	BOC	Q9BWV1	late-early	22	4.342818181818182	3.935232727272728	0.4075854545454547	7.215198898565827	21	0.000000413655351305664	0.000032156898131852074	
In	OID_gisby_00337	MCP-2	P80075	late-early	22	9.537399545454544	10.978195909090912	-1.4407963636363637	-6.949803637205759	21	0.0000007274287459058115	0.00003964486665186673	
CM	OID_gisby_00040	NID1	P14543	late-early	22	4.51352	5.166417727272727	-0.6528977272727272	-6.894856348983655	21	0.0000008185667144111619	0.000039655009720362955	
CVD3	OID_gisby_00202	CCL24	O00175	late-early	22	5.759763636363637	4.183985454545454	1.575778181818182	6.716885223679141	21	0.0000012030341376423337	0.00005245228840120575	
IR	OID_gisby_00376	TRIM21	P19474	late-early	22	3.207707727272727	4.295385	-1.0876772727272728	-6.489474847720634	21	0.000001979502785909304	0.00007846029224149605	
CVD2	OID_gisby_00143	PTX3	P26022	late-early	22	3.6309809090909084	4.311064090909091	-0.6800831818181817	-6.319358366531947	21	0.0000028854577154291405	0.00010483829699392544	
IR	OID_gisby_00358	IRF9	Q00978	late-early	22	1.6259418181818182	2.513241363636364	-0.8872995454545454	-6.141163725971377	21	0.000004298488351039964	0.0001441646862348788	
CVD3	OID_gisby_00263	CCL16	O15467	late-early	22	7.363776363636365	6.075000909090909	1.2887754545454546	5.898869527696852	21	0.000007435838335734246	0.00023157325102715224	
CM	OID_gisby_00089	LILRB5	O75023	late-early	22	4.926649090909091	4.531063181818182	0.39558590909090907	5.725090627855596	21	0.000011061947630564006	0.00032153394446172713	
CM	OID_gisby_00027	VCAM1	P19320	late-early	22	5.950996363636364	6.381415454545455	-0.4304190909090908	-5.431612536973496	21	0.000021792708735812738	0.0005938513130508971	
In	OID_gisby_00338	CASP-8	Q14790	late-early	22	3.220739545454546	3.9327781818181817	-0.7120386363636363	-5.314802150479561	21	0.000028611478541940016	0.0007048475655879491	
In	OID_gisby_00341	TNFRSF9	Q07011	late-early	22	10.421029090909093	9.836464545454545	0.5845645454545454	5.30756693378368	21	0.000029099211423355698	0.0007048475655879491	
CVD3	OID_gisby_00227	TNFSF13B	Q9Y275	late-early	22	6.982444999999999	7.884778636363635	-0.9023336363636364	-5.28055705650548	21	0.00003099584975507774	0.0007112731838533629	
CVD2	OID_gisby_00129	SERPINA12	Q8IW75	late-early	22	3.9511299999999996	3.240007272727273	0.7111227272727273	5.233862679231857	21	0.00003457612392487874	0.000719859930930619	
IR	OID_gisby_00364	PRDX1	Q06830	late-early	22	2.2249395454545455	2.844189090909092	-0.6192495454545455	-5.1938803615783975	21	0.00003797426241147761	0.000719859930930619	
CM	OID_gisby_00046	ST6GAL1	P15907	late-early	22	3.83025590909091	4.347827727272727	-0.5175718181818183	-5.231525604325709	21	0.00003476598036900036	0.000719859930930619	
CVD2	OID_gisby_00090	BMP-6	P22004	late-early	22	5.192811363636363	5.5435836363636355	-0.3507722727272726	-5.201277877319663	21	0.00003732091160912887	0.000719859930930619	
IR	OID_gisby_00377	LILRB4	Q8NHJ6	late-early	22	6.571795000000001	7.129045909090908	-0.5572509090909091	-5.166922236051515	21	0.00004045505259964166	0.0007349334555601569	
CVD3	OID_gisby_00185	ALCAM	Q13740	late-early	22	7.382258636363638	7.0990481818181825	0.28321045454545435	5.137184141060101	21	0.000043383052848566805	0.0007566004416790051	
CM	OID_gisby_00060	NRP1	O14786	late-early	22	1.4498554545454547	1.2399218181818183	0.20993363636363638	4.945975148090247	21	0.00006809980040922703	0.001141981268400884	
In	OID_gisby_00332	IFN-gamma	P01579	late-early	22	7.602173636363636	10.182705909090911	-2.580532272727272	-4.870375088917339	21	0.00008144732245840558	0.0012682511639951727	
IR	OID_gisby_00426	CLEC6A	Q6EIG7	late-early	22	3.281764545454546	3.8678086363636366	-0.5860440909090909	-4.8839448299742	21	0.00007887019255226058	0.0012682511639951727	
CVD3	OID_gisby_00230	U-PAR	Q03405	late-early	22	8.198293636363637	7.63636090909091	0.5619327272727274	4.825061254131096	21	0.00009068641515130871	0.001363423345033469	
IR	OID_gisby_00435	BTN3A2	P78410	late-early	22	4.795451363636364	5.305654090909091	-0.5102027272727273	-4.797659093675268	21	0.00009678034612581321	0.0014065410303618186	
IR	OID_gisby_00350	GLB1	P16278	late-early	22	0.7081018181818182	1.2190895454545456	-0.5109877272727273	-4.771096060235706	21	0.00010308243912282578	0.001449804627662969	
CM	OID_gisby_00083	GAS6	Q14393	late-early	22	5.56012409090909	5.790755909090909	-0.23063181818181822	-4.742544626901496	21	0.00011031931445915077	0.0015031006595059293	
IR	OID_gisby_00413	DFFA	O00273	late-early	22	5.585239545454545	6.142018181818181	-0.5567786363636362	-4.729594768235376	21	0.00011376868081369729	0.0015031256010536974	
CVD3	OID_gisby_00177	TNFRSF14	Q92956	late-early	22	8.29494090909091	8.009262727272727	0.2856781818181819	4.712467786174578	21	0.00011849842645328401	0.0015195680568715244	
CVD2	OID_gisby_00175	PARP-1	P09874	late-early	22	4.8716122727272735	5.727756818181818	-0.8561445454545455	-4.687928372956647	21	0.00012562307222130364	0.0015649045568139539	
CVD3	OID_gisby_00205	GDF-15	Q99988	late-early	22	7.722813636363637	8.204491818181816	-0.48167818181818184	-4.493621334072186	21	0.00019963686666080172	0.002417824274003043	
IR	OID_gisby_00390	PTH1R	Q03431	late-early	22	5.660660909090908	5.300293181818183	0.3603677272727272	4.356075524200634	21	0.00027730539185943925	0.003267706779749068	
IR	OID_gisby_00379	KRT19	P08727	late-early	22	4.04395	5.076842272727274	-1.032892272727273	-4.267516420248252	21	0.000342708011798587	0.0037355173286045982	
CVD3	OID_gisby_00199	FABP4	P15090	late-early	22	9.474185454545456	8.937079545454546	0.5371059090909089	4.275737642354478	21	0.00033603562896433736	0.0037355173286045982	
IR	OID_gisby_00402	TREM1	Q9NP99	late-early	22	5.10969	4.92090409090909	0.1887859090909091	4.2886341561372845	21	0.0003258298569124296	0.0037355173286045982	
CVD2	OID_gisby_00158	THPO	P40225	late-early	22	3.744632727272727	4.158208636363636	-0.4135759090909092	-4.251001105308839	21	0.0003565154505573709	0.0037912374742198464	
CVD3	OID_gisby_00198	TLT-2	Q5T2D2	late-early	22	5.5961977272727275	5.340346363636363	0.25585136363636374	4.224311079211515	21	0.00038001591009728664	0.003944927066724214	
CM	OID_gisby_00019	PROC	P04070	late-early	22	4.239482272727273	3.9095736363636364	0.3299086363636364	4.185612791192762	21	0.0004168684829601865	0.0042268525248986355	
CM	OID_gisby_00010	SERPINA5	P05154	late-early	22	7.868343636363637	7.165772727272728	0.702570909090909	4.152472657824053	21	0.000451254502073839	0.004372154731204307	
IR	OID_gisby_00381	HNMT	P50135	late-early	22	10.730303181818183	11.340692727272726	-0.6103895454545454	-4.153462957539022	21	0.0004501870165065647	0.004372154731204307	
