comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	18	25	0.00001789561952025842	0.8229036363636362
late-early	CVD2	87	0	18	28	0.00003148745636138983	0.8749954545454544
late-early	CVD3	87	0	25	30	0.00001789561952025842	1.5565050000000005
late-early	IR	87	0	28	33	0.00001789561952025842	1.7442454545454544
late-early	In	85	0	21	28	0.00001789561952025842	2.466424999999999
