panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
In	OID_gisby_00323	CXCL10	P02778	late-early	22	10.985758181818182	12.840703181818185	-1.8549449999999998	-8.100359784784027	21	0.00000006739451241521976	0.00001697935808516367	
IR	OID_gisby_00432	LAG3	P18627	late-early	22	3.624770454545455	4.354387272727272	-0.7296168181818182	-7.826497329388781	21	0.00000011683044554011701	0.00001697935808516367	
CVD3	OID_gisby_00204	TNFRSF10C	O14798	late-early	22	5.019905909090909	4.442845454545455	0.5770604545454545	7.916954613323868	21	0.00000009730947203578921	0.00001697935808516367	
CM	OID_gisby_00054	TCN2	P20062	late-early	22	5.016498181818182	5.8425459090909095	-0.8260477272727272	-7.668818933671649	21	0.00000016110190537155233	0.000017560107685499204	
CVD3	OID_gisby_00190	GRN	P28799	late-early	22	5.754217727272727	6.366262272727273	-0.6120445454545458	-7.25571025778829	21	0.00000037981882083926166	0.00003312020117718362	
CVD2	OID_gisby_00096	BOC	Q9BWV1	late-early	22	4.324741818181819	3.9263227272727277	0.39841909090909094	7.125005899340594	21	0.0000005006045806776882	0.00003637726619591201	
CVD3	OID_gisby_00202	CCL24	O00175	late-early	22	5.643429545454545	4.111986818181818	1.5314427272727273	6.787635654995262	21	0.0000010317729399744735	0.000056231625228608806	
In	OID_gisby_00337	MCP-2	P80075	late-early	22	9.538886363636363	11.033145454545457	-1.494259090909091	-6.838604404724619	21	0.0000009240895224582601	0.000056231625228608806	
IR	OID_gisby_00427	DDX58	O95786	late-early	22	3.2635577272727274	5.003275909090909	-1.7397181818181815	-6.584683739005999	21	0.0000016056699518873785	0.0000700072099022897	
CVD2	OID_gisby_00143	PTX3	P26022	late-early	22	3.580903636363636	4.216173636363637	-0.6352699999999999	-6.624093347328338	21	0.0000014729161874615926	0.0000700072099022897	
CM	OID_gisby_00040	NID1	P14543	late-early	22	4.5077109090909095	5.091822727272727	-0.5841118181818179	-6.444935587104698	21	0.0000021839952897284576	0.0000865656314837825	
IR	OID_gisby_00376	TRIM21	P19474	late-early	22	3.1773122727272725	4.189116363636364	-1.0118040909090908	-5.7284658324228435	21	0.000010976591153788462	0.00039881614525431414	
CVD3	OID_gisby_00263	CCL16	O15467	late-early	22	7.3466450000000005	6.123377727272728	1.2232672727272726	5.649978952363272	21	0.000013147195782270416	0.0004409367200823001	
IR	OID_gisby_00358	IRF9	Q00978	late-early	22	1.6040986363636363	2.4488754545454543	-0.8447768181818183	-5.594693679904019	21	0.000014934885379735974	0.00046511500182606317	
CM	OID_gisby_00089	LILRB5	O75023	late-early	22	4.958978181818181	4.60586	0.35311818181818183	5.473826901231396	21	0.000019757022405864078	0.0005742707845971159	
CM	OID_gisby_00060	NRP1	O14786	late-early	22	1.4434059090909093	1.2244481818181818	0.21895772727272725	5.3444197641489675	21	0.00002670000383919735	0.0007275751046181278	
In	OID_gisby_00341	TNFRSF9	Q07011	late-early	22	10.43064090909091	9.881386363636363	0.5492545454545454	5.256957088224991	21	0.000032755684570506816	0.0008400869689847631	
