panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
CVD3	OID_gisby_00177	TNFRSF14	Q92956	late-early	22	8.289587272727273	8.020871818181819	0.26871545454545465	4.422618612934796	21	0.00023653180955185427	0.0025781967241152114	
CVD2	OID_gisby_00090	BMP-6	P22004	late-early	22	5.185698181818181	5.499255909090908	-0.3135577272727271	-4.390535636503698	21	0.0002553792203423555	0.002715740001689439	
IR	OID_gisby_00381	HNMT	P50135	late-early	22	10.710245	11.339268636363634	-0.6290236363636365	-4.258526106511835	21	0.000350156521277345	0.0036349581732600575	
IR	OID_gisby_00390	PTH1R	Q03431	late-early	22	5.655150000000001	5.303076818181818	0.35207318181818176	4.2406433425066945	21	0.0003654576313874003	0.0037055704019745704	
IR	OID_gisby_00413	DFFA	O00273	late-early	22	5.53873590909091	6.0296936363636355	-0.4909577272727273	-4.160457686526002	21	0.00044271859311306727	0.004289451257717718	
In	OID_gisby_00277	MCP-1	P13500	late-early	22	12.314929545454548	12.76864	-0.4537104545454547	-4.162574544084587	21	0.0004404828699131613	0.004289451257717718	
CVD3	OID_gisby_00243	ST2	Q01638	late-early	22	6.943283181818182	7.650743181818182	-0.70746	-4.072110737752591	21	0.0005468597862521296	0.00496730972512351	
CM	OID_gisby_00019	PROC	P04070	late-early	22	4.197909999999999	3.9143581818181827	0.2835518181818182	4.075322669554397	21	0.000542676677625753	0.00496730972512351	
CVD3	OID_gisby_00198	TLT-2	Q5T2D2	late-early	22	5.571383181818181	5.3236313636363635	0.24775181818181827	4.072968519261231	21	0.0005457395048209523	0.00496730972512351	
IR	OID_gisby_00402	TREM1	Q9NP99	late-early	22	5.119787727272726	4.950524090909091	0.1692636363636364	4.033257216236113	21	0.0006000808688442216	0.005339495077879197	
CVD2	OID_gisby_00154	AGRP	O00253	late-early	22	7.655685454545455	8.067786363636362	-0.41210090909090913	-4.012321317206218	21	0.0006308668302521525	0.00550115875979877	
CVD2	OID_gisby_00103	TNFRSF11A	Q9Y6Q6	late-early	22	10.371037272727271	10.125073636363634	0.2459636363636364	3.9302099013156075	21	0.0007675491490004571	0.006561792724788222	
CVD3	OID_gisby_00244	t-PA	P00750	late-early	22	5.250767727272727	5.926972272727275	-0.6762045454545454	-3.8680806385046336	21	0.0008901889219699033	0.007463891730363035	
In	OID_gisby_00331	IL33	O95760	late-early	22	0.45481318181818187	0.809674090909091	-0.3548609090909091	-3.8535610514177616	21	0.0009215456188111926	0.007581016788710942	
In	OID_gisby_00318	TNF	P01375	late-early	22	4.2015863636363635	4.582823181818182	-0.3812368181818183	-3.840362834264547	21	0.0009509980586313027	0.007678428769689777	
CM	OID_gisby_00010	SERPINA5	P05154	late-early	22	7.8651904545454565	7.20955590909091	0.6556345454545454	3.7934506456428556	21	0.001063440168861396	0.008430180247701247	
CVD2	OID_gisby_00158	THPO	P40225	late-early	22	3.699354090909091	4.082828636363636	-0.3834745454545455	-3.784146736313576	21	0.0010872578469094396	0.008465078950937779	
IR	OID_gisby_00389	CD28	P10747	late-early	22	2.3251236363636365	2.005499545454545	0.31962409090909094	3.7457239082516294	21	0.0011913405839776292	0.008955594734728385	
CVD2	OID_gisby_00111	IL-27	Q8NEV9,Q14213	late-early	22	6.76106409090909	7.060577727272727	-0.29951363636363626	-3.748931364986355	21	0.0011822873271092327	0.008955594734728385	
CVD3	OID_gisby_00214	IGFBP-1	P08833	late-early	22	7.15457409090909	8.047715454545456	-0.8931413636363633	-3.729879601924523	21	0.001237077951563803	0.009141796387827425	
IR	OID_gisby_00425	CLEC7A	Q9BXN2	late-early	22	7.087524545454545	6.813266818181819	0.2742577272727272	3.698039856952459	21	0.0013343019657787725	0.009695927617992412	
IR	OID_gisby_00428	IL12RB1	P42701	late-early	22	3.8645581818181824	4.225016363636363	-0.36045818181818184	-3.677559275660264	21	0.0014007907702051625	0.010012209439499195	
CM	OID_gisby_00007	SERPINA7	P05543	late-early	22	4.592431818181818	4.825274090909089	-0.23284227272727281	-3.6010339708139387	21	0.001679439131620164	0.011810249377199863	
CVD3	OID_gisby_00218	PSP-D	P35247	late-early	22	3.1591859090909087	2.3329136363636356	0.8262722727272728	3.554396176864461	21	0.0018753412769199063	0.012579212257493526	
IR	OID_gisby_00373	GALNT3	Q14435	late-early	22	2.9743381818181818	3.3729359090909097	-0.3985977272727274	-3.5568638653406266	21	0.0018644343242011363	0.012579212257493526	
CVD3	OID_gisby_00210	MPO	P05164	late-early	22	3.031203181818182	3.3764186363636366	-0.3452154545454546	-3.564064099946874	21	0.0018329653971740356	0.012579212257493526	
CVD2	OID_gisby_00145	CCL17	Q92583	late-early	22	9.055411363636365	8.248681818181817	0.8067295454545454	3.5174438757317077	21	0.0020463713271148265	0.013518453009425217	
CM	OID_gisby_00065	THBS4	P35443	late-early	22	5.17891090909091	5.870751363636364	-0.6918404545454545	-3.508321797154087	21	0.0020908974231761412	0.013606436962758173	
CVD2	OID_gisby_00147	MMP7	P09237	late-early	22	10.31338409090909	9.791702272727273	0.521681818181818	3.49136581666845	21	0.0021762040802317806	0.013953308514427299	
In	OID_gisby_00267	MCP-3	P80098	late-early	22	3.1461590909090904	4.125122272727273	-0.9789631818181818	-3.451427439060271	21	0.0023908641955772136	0.014856647588005535	
CM	OID_gisby_00077	CCL18	P55774	late-early	22	8.059628181818182	7.480844545454545	0.5787836363636362	3.4463998467397228	21	0.00241931646501925	0.014856647588005535	
CM	OID_gisby_00009	CR2	P20023	late-early	22	6.977202272727274	6.68870590909091	0.28849636363636366	3.4535321830915695	21	0.0023790506220460195	0.014856647588005535	
CVD3	OID_gisby_00228	PRTN3	P24158	late-early	22	4.670823636363637	5.195033636363636	-0.52421	-3.393572788706082	21	0.0027390679472099055	0.01651681028423276	
In	OID_gisby_00300	LIF-R	P42702	late-early	22	4.661614090909091	4.90089090909091	-0.23927681818181828	-3.3894908745006913	21	0.0027654292448371365	0.01651681028423276	
In	OID_gisby_00317	IL10	P22301	late-early	22	4.2219713636363645	5.221535454545455	-0.9995640909090909	-3.372220955458898	21	0.0028797322764799738	0.016748265002764086	
IR	OID_gisby_00398	HEXIM1	O94992	late-early	22	6.006620454545456	6.495827272727272	-0.48920681818181805	-3.3639578147995763	21	0.0029360442297348133	0.016748265002764086	
In	OID_gisby_00296	TNFSF14	O43557	late-early	22	4.570395454545455	5.017703181818182	-0.4473077272727272	-3.360801655409312	21	0.002957835791772556	0.016748265002764086	
CVD3	OID_gisby_00187	CSTB	P04080	late-early	22	8.898406363636365	8.610493636363636	0.2879127272727272	3.365358808639033	21	0.002926421488518516	0.016748265002764086	
CVD3	OID_gisby_00184	IL2-RA	P01589	late-early	22	6.059545454545455	5.750140454545455	0.30940500000000015	3.3319497652652905	21	0.0031645079254039032	0.01735470122386119	
CVD3	OID_gisby_00229	PCSK9	Q8NBP7	late-early	22	2.5650240909090916	2.8357168181818184	-0.27069272727272725	-3.329277443890684	21	0.0031843488484148974	0.01735470122386119	
CVD3	OID_gisby_00252	CTSZ	Q9UBR2	late-early	22	4.968594545454545	5.190796818181819	-0.22220227272727266	-3.33245992929718	21	0.0031607339030907955	0.01735470122386119	
In	OID_gisby_00303	IL-15RA	Q13261	late-early	22	3.2861240909090914	3.0917872727272724	0.19433681818181817	3.31266830605945	21	0.0033104153378105128	0.017819025768955353	
In	OID_gisby_00348	CSF-1	P09603	late-early	22	10.69425727272727	10.80703181818182	-0.11277454545454538	-3.301749214632855	21	0.0033959322095258315	0.018056420040893445	
IR	OID_gisby_00433	CD83	Q01151	late-early	22	5.675902727272728	5.428342727272727	0.24755999999999997	3.291132407915983	21	0.0034811453905581047	0.01806880226527778	
In	OID_gisby_00320	CD5	P06127	late-early	22	7.27535090909091	7.066201363636363	0.20914954545454548	3.295701073366984	21	0.0034442236275067373	0.01806880226527778	
CVD3	OID_gisby_00195	TIMP4	Q99727	late-early	22	5.42202090909091	5.038672272727274	0.3833486363636363	3.265310346713391	21	0.0036971906584264413	0.018964413259693277	
IR	OID_gisby_00434	ITGB6	P18564	late-early	22	4.311995	4.035866818181819	0.2761281818181819	3.228856326692905	21	0.004024554710559736	0.020403556439581916	
CM	OID_gisby_00025	LTBP2	Q14767	late-early	22	2.788975909090909	3.1019763636363638	-0.31300045454545455	-3.1955274186036844	21	0.004348402941508178	0.02179199635054673	
In	OID_gisby_00295	MCP-4	Q99616	late-early	22	14.83003818181818	14.196599545454546	0.6334386363636365	3.1633936818097834	21	0.0046845221150382255	0.02306500864818097	
In	OID_gisby_00307	PD-L1	Q9NZQ7	late-early	22	8.116957272727273	8.384417272727275	-0.26746000000000003	-3.161212928887962	21	0.004708224242403913	0.02306500864818097	
IR	OID_gisby_00351	PSIP1	O75475	late-early	22	3.960481818181817	4.398929545454544	-0.43844772727272724	-3.1481768022840377	21	0.004852354797565628	0.02324864496416059	
CVD2	OID_gisby_00142	CEACAM8	P31997	late-early	22	7.396684545454544	7.080583181818182	0.31610136363636354	3.1501108230276498	21	0.0048307047811742	0.02324864496416059	
In	OID_gisby_00292	IL18	Q14116	late-early	22	9.898725454545454	10.333495	-0.4347695454545454	-3.1402477370778428	21	0.004942102263603365	0.02342126724925073	
CM	OID_gisby_00050	FCN2	Q15485	late-early	22	4.980792272727274	4.462519090909091	0.5182731818181819	3.09642919965333	21	0.005467811135287048	0.025634039300915627	
IR	OID_gisby_00361	CLEC4C	Q8WTT0	late-early	22	3.225240454545455	3.6512727272727266	-0.42603227272727273	-3.083595663185389	21	0.005631759137582293	0.0258468103577461	
CM	OID_gisby_00000	PRCP	P42785	late-early	22	1.5689195454545455	1.318087727272727	0.2508318181818182	3.0865613535416707	21	0.005593455557895366	0.0258468103577461	
CM	OID_gisby_00022	PCOLCE	Q15113	late-early	22	7.1361477272727285	6.812728181818181	0.3234195454545456	3.074789765704655	21	0.0057469918775934214	0.026100921444070124	
CVD2	OID_gisby_00164	PD-L2	Q9BQ51	late-early	22	4.347701363636364	4.532397727272727	-0.1846963636363637	-3.0587242941255632	21	0.005963116569993598	0.02655311011873678	
CM	OID_gisby_00017	NOTCH1	P46531	late-early	22	3.4362018181818184	3.6023604545454546	-0.1661586363636363	-3.0555913536587656	21	0.006006167979428989	0.02655311011873678	
CVD2	OID_gisby_00153	PRSS8	Q16651	late-early	22	9.825318636363637	9.72348909090909	0.1018295454545452	3.0539197292305653	21	0.0060292612425572045	0.02655311011873678	
In	OID_gisby_00340	CX3CL1	P78423	late-early	22	6.325221363636365	6.609118636363636	-0.2838972727272728	-3.039018684671807	21	0.0062389383439458435	0.027201771179603876	
CVD2	OID_gisby_00125	FS	P19883	late-early	22	11.410336818181818	12.053012727272728	-0.642675909090909	-2.9925569246123507	21	0.006938819412646957	0.029953715484297757	
CVD2	OID_gisby_00160	GT	P51161	late-early	22	3.936787272727272	4.477111818181818	-0.5403245454545451	-2.9342392724232336	21	0.007924670800532052	0.03342420783894408	
CVD2	OID_gisby_00099	IL-1ra	P18510	late-early	22	6.6487409090909075	7.158335454545455	-0.5095945454545455	-2.931576908647725	21	0.007972746823968313	0.03342420783894408	
CVD3	OID_gisby_00225	FAS	P25445	late-early	22	6.814189090909091	6.642473636363636	0.17171545454545462	2.93336140889659	21	0.007940492128979182	0.03342420783894408	
CVD3	OID_gisby_00197	CDH5	P33151	late-early	22	3.2168954545454542	3.0752699999999993	0.1416254545454546	2.926267397846949	21	0.008069460862416333	0.03350747558108116	
CVD2	OID_gisby_00105	TRAIL-R2	O14763	late-early	22	10.119571363636366	9.533206818181817	0.5863645454545456	2.896883740024708	21	0.00862536323882046	0.035477909170997364	
CVD2	OID_gisby_00132	MERTK	Q12866	late-early	22	7.1605349999999985	7.419784545454546	-0.2592495454545453	-2.88555155257091	21	0.008849406271804527	0.03605926293931565	
CVD3	OID_gisby_00186	SELP	P16109	late-early	22	9.597093636363637	8.952545	0.6445486363636362	2.853282241969886	21	0.009518300978402339	0.03842573357947611	
In	OID_gisby_00310	TRANCE	O14788	late-early	22	4.209397272727274	3.7657381818181803	0.443659090909091	2.8440575016346474	21	0.00971822879869677	0.03887291519478708	
IR	OID_gisby_00356	CNTNAP2	Q9UHC6	late-early	22	2.652773636363637	2.441031818181818	0.21174181818181817	2.8390106596781153	21	0.009829299931683133	0.03895977063830769	
CVD2	OID_gisby_00167	TNFRSF13B	O14836	late-early	22	11.299544545454545	10.998404999999998	0.30113954545454535	2.8142105695876105	21	0.010392936656983931	0.0408227061481531	
CVD2	OID_gisby_00112	IL-17D	Q8TAD2	late-early	22	3.140533181818182	3.2835072727272734	-0.1429740909090909	-2.784585575248952	21	0.01110664336173861	0.04323657594391102	
In	OID_gisby_00291	CD6	P30203	late-early	22	5.9733186363636355	5.785138636363637	0.18818000000000004	2.7679985831147365	21	0.011526377059936532	0.044473454850728567	
IR	OID_gisby_00431	KPNA1	P52294	late-early	22	-0.7824213636363637	-0.5316472727272726	-0.25077409090909086	-2.7589640810281297	21	0.01176129718838781	0.044590657166409434	
CM	OID_gisby_00061	EFEMP1	Q12805	late-early	22	6.739417272727271	6.909110000000001	-0.16969272727272708	-2.7608384102306847	21	0.011712188773779886	0.044590657166409434	
CVD3	OID_gisby_00213	RETN	Q9HD89	late-early	22	8.590240000000001	8.83115681818182	-0.2409168181818182	-2.7482907033882085	21	0.012044696104663188	0.04527144397959612	
IR	OID_gisby_00407	PIK3AP1	Q6ZUJ8	late-early	22	3.3288086363636364	3.677340454545455	-0.34853181818181816	-2.7324869919457933	21	0.012476252353409212	0.046098695136325564	
CVD2	OID_gisby_00097	IL-4RA	P24394	late-early	22	4.018979090909091	4.3362122727272725	-0.3172331818181818	-2.736230479981553	21	0.012372720893288669	0.046098695136325564	
CVD3	OID_gisby_00224	MMP-2	P08253	late-early	22	3.0251968181818185	2.739987727272727	0.28520909090909086	2.710735115144325	21	0.013094280928394042	0.04757588737316502	
CM	OID_gisby_00058	CNDP1	Q96KN2	late-early	22	2.704240909090909	2.9426745454545458	-0.2384336363636364	-2.7107468246519573	21	0.013093940554378403	0.04757588737316502	
CVD3	OID_gisby_00222	AXL	P30530	late-early	22	9.147842727272728	8.865183636363634	0.28265909090909075	2.6933322314471813	21	0.0136095216589045	0.04835719897843996	
CM	OID_gisby_00018	PAM	P19021	late-early	22	2.302843181818182	2.4625568181818185	-0.15971363636363634	-2.6938721532731162	21	0.013593251820404495	0.04835719897843996	
In	OID_gisby_00324	4E-BP1	Q13541	late-early	22	10.463228181818181	10.601066363636365	-0.13783818181818203	-2.692254466393297	21	0.01364205384024797	0.04835719897843996	
IR	OID_gisby_00355	HCLS1	P14317	late-early	22	6.026033181818181	6.395146363636365	-0.3691131818181818	-2.6831378530848062	21	0.013920197023959302	0.04894520889069561	
CVD2	OID_gisby_00162	MMP12	P39900	late-early	22	8.126265909090911	7.851705454545454	0.2745604545454544	2.659805398533345	21	0.014656690046436216	0.05112253488196952	
CM	OID_gisby_00081	C1QTNF1	Q9BXJ1	late-early	22	5.07295909090909	5.504699545454545	-0.43174045454545457	-2.6408497476465715	21	0.015281973220370615	0.0524640970400125	
CM	OID_gisby_00021	NCAM1	P13591	late-early	22	3.5958668181818183	3.744076363636363	-0.14820954545454545	-2.6438408522562065	21	0.015181661431796556	0.0524640970400125	
IR	OID_gisby_00409	STC1	P52823	late-early	22	6.811517272727271	6.983623636363638	-0.1721063636363638	-2.6334085877588196	21	0.015534244680887266	0.05291352094427225	
CM	OID_gisby_00073	APOM	O95445	late-early	22	5.299426363636365	5.09292409090909	0.20650227272727273	2.6230429754284676	21	0.015892212704754938	0.05371321503312521	
CM	OID_gisby_00023	LILRB1	Q8NHL6	late-early	22	2.7142204545454542	2.9166163636363636	-0.20239590909090915	-2.6179343916944267	21	0.016071479861533344	0.05390127092021953	
CVD2	OID_gisby_00134	THBS2	P35442	late-early	22	5.697621818181818	5.78224090909091	-0.08461909090909084	-2.5894813303164264	21	0.017105278785181532	0.056930546185795024	
In	OID_gisby_00299	MMP-1	P03956	late-early	22	14.784671363636365	14.268879090909092	0.5157922727272727	2.5755365868953977	21	0.017634477807263238	0.05824721457550585	
In	OID_gisby_00279	CXCL11	O14625	late-early	22	9.421584545454545	10.096369090909091	-0.6747845454545455	-2.547704927306413	21	0.018736968890467942	0.060965062957044944	
CVD3	OID_gisby_00183	EPHB4	P54760	late-early	22	6.9394395454545466	7.0645881818181815	-0.12514863636363624	-2.547893848549014	21	0.01872927191674645	0.060965062957044944	
In	OID_gisby_00312	IL-12B	P29460	late-early	22	7.982284090909091	8.418434545454545	-0.43615045454545476	-2.5395637312401376	21	0.019071486020268535	0.061593836332126534	
CVD2	OID_gisby_00139	HO-1	P09601	late-early	22	12.084633636363636	12.327737727272728	-0.2431040909090911	-2.5182681666410853	21	0.019973154102829405	0.06403158227083544	
CVD3	OID_gisby_00217	GP6	Q9HCN6	late-early	22	3.0919950000000003	2.8639040909090903	0.2280909090909092	2.513552152632663	21	0.020178156513060763	0.06421661488828097	
In	OID_gisby_00264	IL8	P10145	late-early	22	6.433111363636366	6.865950454545454	-0.432839090909091	-2.4970501337884987	21	0.020911079156484602	0.06559158641890135	
IR	OID_gisby_00382	CCL11	P51671	late-early	22	7.9732363636363655	7.789716363636362	0.18351999999999996	2.498549572455393	21	0.020843469386727653	0.06559158641890135	
IR	OID_gisby_00406	BACH1	O14867	late-early	22	2.5102090909090906	2.9012954545454543	-0.3910863636363636	-2.4660388026991416	21	0.022356120947675917	0.06962334809419073	
CVD3	OID_gisby_00221	AP-N	P15144	late-early	22	5.5090472727272735	5.370715454545455	0.13833181818181828	2.4551710311940913	21	0.022884181863012554	0.07076243469697499	
CM	OID_gisby_00024	MET	P08581	late-early	22	2.378948636363636	2.536517272727273	-0.1575686363636364	-2.4459031390069272	21	0.023343656130997426	0.07167488783883716	
CM	OID_gisby_00056	ICAM3	P32942	late-early	22	3.2114218181818184	3.338755909090909	-0.1273340909090909	-2.4124177862045246	21	0.025076218652110516	0.07645616316307821	
In	OID_gisby_00339	CCL25	O15444	late-early	22	7.3741795454545445	7.50927090909091	-0.13509136363636368	-2.398312641896189	21	0.025841156922420394	0.07824128068177287	
CVD2	OID_gisby_00121	CTRC	Q99895	late-early	22	10.42793909090909	10.065523636363638	0.36241545454545465	2.3824572761253155	21	0.026726799275091473	0.08036472057889574	
In	OID_gisby_00301	FGF-21	Q9NSA1	late-early	22	8.949643181818182	9.525086363636364	-0.5754431818181819	-2.3702033237807005	21	0.027430434589395425	0.08191554439024935	
CVD3	OID_gisby_00238	SHPS-1	P78324	late-early	22	4.461035909090909	4.329769090909091	0.13126681818181823	2.361196933860563	21	0.027958470794652746	0.0829244439895823	
IR	OID_gisby_00367	PRDX5	P30044	late-early	22	5.512085454545455	5.832939090909091	-0.32085363636363634	-2.3353608474439254	21	0.029525757649847773	0.08596898455049504	
CM	OID_gisby_00020	CST3	P01034	late-early	22	9.711373181818182	9.89034681818182	-0.17897363636363658	-2.3345459416409393	21	0.029576485510491413	0.08596898455049504	
CVD2	OID_gisby_00150	DCN	P07585	late-early	22	5.723577727272726	5.827717727272728	-0.10413999999999991	-2.33890417514826	21	0.02930611694802754	0.08596898455049504	
CVD3	OID_gisby_00237	IL-1RT2	P27930	late-early	22	4.9464013636363635	4.774171818181818	0.17222954545454552	2.3288957562161925	21	0.029930424873265027	0.0864216241373745	
CVD3	OID_gisby_00231	OPN	P10451	late-early	22	10.458087272727273	10.537275000000001	-0.07918772727272741	-2.306981140966828	21	0.03134042928003877	0.08989754714537437	
CM	OID_gisby_00015	CCL14	Q16627	late-early	22	8.004585000000002	7.75689318181818	0.2476918181818182	2.269259356582727	21	0.03391127706455732	0.0966360575173006	
In	OID_gisby_00311	HGF	P14210	late-early	22	10.581195909090908	11.327128636363636	-0.7459327272727273	-2.2576154533587536	21	0.03474305911406006	0.09787850105463582	
In	OID_gisby_00305	IL-22 RA1	Q8N6P7	late-early	22	2.117415	2.38227	-0.264855	-2.256879477255292	21	0.034796256108872825	0.09787850105463582	
CVD3	OID_gisby_00215	CHIT1	Q13231	late-early	22	4.2487959090909095	4.019599545454545	0.22919636363636373	2.2494846946163816	21	0.035334910115571105	0.09813529021191716	
CM	OID_gisby_00028	SELL	P14151	late-early	22	8.222099545454542	8.37350090909091	-0.151401363636364	-2.2494465584235543	21	0.035337707713924305	0.09813529021191716	
CVD3	OID_gisby_00226	MB	P02144	late-early	22	8.635190454545455	9.101191818181817	-0.4660013636363635	-2.23494687408123	21	0.03641617556443144	0.10049020598792474	
In	OID_gisby_00329	EN-RAGE	P80511	late-early	22	4.733975909090909	4.218959999999999	0.5150159090909092	2.199385593452827	21	0.03918959047972925	0.10746327955447771	
