comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	24	28	0.000017039980703792423	0.8311859090909092
late-early	CVD2	87	0	19	29	0.00002819856698797553	0.8815395454545455
late-early	CVD3	87	0	27	33	0.000017039980703792423	1.5685118181818185
late-early	IR	87	0	31	36	0.000017039980703792423	1.7762840909090911
late-early	In	85	0	22	26	0.000017039980703792423	2.5283572727272725
