comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	19	28	0.000012468695825340604	0.8347913636363639
late-early	CVD2	87	0	19	27	0.00003636874467479364	0.8847849999999998
late-early	CVD3	87	0	27	33	0.000012468695825340604	1.565011363636364
late-early	IR	87	0	31	37	0.000012468695825340604	1.7570277272727273
late-early	In	85	0	21	28	0.000007193152817386306	2.627720909090909
