comparison	panel	n_tests	n_skipped	n_q_lt_05	n_q_lt_10	min_q	max_abs_effect
late-early	CM	90	0	18	24	0.000014287355757680587	0.8221027272727276
late-early	CVD2	87	0	19	28	0.00001250669791996728	0.8662336363636366
late-early	CVD3	87	0	26	35	0.000014287355757680587	1.562272272727273
late-early	IR	87	0	28	33	0.000014287355757680587	1.7469463636363636
late-early	In	85	0	21	27	0.00001250669791996728	2.658944545454545
