panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
In	OID_gisby_00323	CXCL10	P02778	late-early	22	10.973231363636362	12.85886272727273	-1.885631363636363	-8.181478142986533	21	0.00000005737017394480404	0.00001250669791996728	
CVD2	OID_gisby_00096	BOC	Q9BWV1	late-early	22	4.369115000000001	3.9385927272727272	0.4305222727272728	8.533383707817665	21	0.000000028817326747088146	0.00001250669791996728	
CM	OID_gisby_00054	TCN2	P20062	late-early	22	5.025563181818182	5.84766590909091	-0.8221027272727276	-7.660576139844135	21	0.00000016384582290918104	0.000014287355757680587	
IR	OID_gisby_00432	LAG3	P18627	late-early	22	3.6337754545454533	4.347931363636364	-0.7141559090909091	-7.663841134342029	21	0.00000016275322578529483	0.000014287355757680587	
CVD3	OID_gisby_00204	TNFRSF10C	O14798	late-early	22	5.007131363636363	4.44336590909091	0.5637654545454545	7.703308368611025	21	0.00000015012529486213566	0.000014287355757680587	
CVD3	OID_gisby_00190	GRN	P28799	late-early	22	5.786723636363635	6.3848781818181815	-0.5981545454545455	-7.150834572307251	21	0.0000004739352130744834	0.000034439292150079126	
In	OID_gisby_00337	MCP-2	P80075	late-early	22	9.449885	10.945453636363638	-1.4955686363636362	-6.841865101365135	21	0.0000009176068029859152	0.00005715379515740844	
CVD3	OID_gisby_00202	CCL24	O00175	late-early	22	5.684996818181818	4.122724545454546	1.562272272727273	6.7084048397008615	21	0.000001225437370022675	0.00006678633666623579	
IR	OID_gisby_00427	DDX58	O95786	late-early	22	3.283092272727273	5.030038636363637	-1.7469463636363636	-6.636740041226521	21	0.0000014327471455910512	0.00006940863949752203	
CVD2	OID_gisby_00143	PTX3	P26022	late-early	22	3.5960154545454546	4.288013181818181	-0.6919977272727272	-6.459778600759126	21	0.0000021135424572715777	0.00009215045113704079	
CM	OID_gisby_00040	NID1	P14543	late-early	22	4.48150409090909	5.110683636363637	-0.6291795454545455	-6.330534747611339	21	0.000002814584596277925	0.00011155989854337956	
CM	OID_gisby_00089	LILRB5	O75023	late-early	22	5.001028636363636	4.596079090909092	0.4049495454545454	6.1202038416462665	21	0.000004505952009736802	0.0001637162563537705	
CVD3	OID_gisby_00263	CCL16	O15467	late-early	22	7.330902272727273	6.047566818181818	1.2833354545454545	5.856406892435938	21	0.000008191167105042751	0.0002550963469856171	
IR	OID_gisby_00376	TRIM21	P19474	late-early	22	3.1769890909090908	4.218354545454545	-1.0413654545454543	-5.868661665276991	21	0.000007965460492309617	0.0002550963469856171	
IR	OID_gisby_00358	IRF9	Q00978	late-early	22	1.6240831818181816	2.461678636363637	-0.8375954545454545	-5.5551766110479734	21	0.000016362977074857454	0.00044589112528986563	
CVD2	OID_gisby_00129	SERPINA12	Q8IW75	late-early	22	4.235888181818182	3.5062004545454544	0.7296877272727272	5.5706846802366	21	0.000015786642140636076	0.00044589112528986563	
In	OID_gisby_00341	TNFRSF9	Q07011	late-early	22	10.382341363636364	9.788176363636362	0.5941649999999999	5.426624305818586	21	0.000022046959734511873	0.0005654396731910104	
CVD3	OID_gisby_00227	TNFSF13B	Q9Y275	late-early	22	6.967287727272727	7.867860909090907	-0.9005731818181819	-5.2645192128152765	21	0.000032180996277331175	0.0007794952431620218	
In	OID_gisby_00332	IFN-gamma	P01579	late-early	22	7.494986363636365	10.153930909090908	-2.658944545454545	-5.143379947433931	21	0.000042755779179337594	0.0008705999621868722	
IR	OID_gisby_00364	PRDX1	Q06830	late-early	22	2.193368181818182	2.8113722727272727	-0.6180040909090908	-5.174929641662617	21	0.000039701473927067354	0.0008705999621868722	
IR	OID_gisby_00377	LILRB4	Q8NHJ6	late-early	22	6.508442727272728	7.062500454545456	-0.5540577272727275	-5.112963103022155	21	0.0000459261447942616	0.0008705999621868722	
CM	OID_gisby_00046	ST6GAL1	P15907	late-early	22	3.7910504545454544	4.301043636363636	-0.5099931818181819	-5.113056738553236	21	0.00004591602786963023	0.0008705999621868722	
CVD3	OID_gisby_00185	ALCAM	Q13740	late-early	22	7.385470454545455	7.101345454545455	0.28412499999999985	5.162190184109944	21	0.00004090719432903178	0.0008705999621868722	
CM	OID_gisby_00027	VCAM1	P19320	late-early	22	5.915205909090909	6.327754090909092	-0.41254818181818176	-5.083410355694431	21	0.00004923486131924726	0.0008944333139663252	
CM	OID_gisby_00060	NRP1	O14786	late-early	22	1.4449504545454546	1.2380813636363637	0.20686909090909092	4.87210576471945	21	0.00008111395682908196	0.0014146274070991893	
In	OID_gisby_00338	CASP-8	Q14790	late-early	22	3.2051968181818187	3.883309090909091	-0.6781122727272728	-4.814870108890137	21	0.00009290618578883247	0.001415043158009455	
IR	OID_gisby_00426	CLEC6A	Q6EIG7	late-early	22	3.261417727272727	3.8414572727272724	-0.5800395454545455	-4.854866497013673	21	0.00008449712554003952	0.001415043158009455	
IR	OID_gisby_00435	BTN3A2	P78410	late-early	22	4.771112727272727	5.282788181818181	-0.5116754545454545	-4.822812800078206	21	0.00009117150716475564	0.001415043158009455	
CVD2	OID_gisby_00090	BMP-6	P22004	late-early	22	5.174175	5.514533636363635	-0.3403586363636362	-4.809401632555852	21	0.00009411984307861054	0.001415043158009455	
CVD2	OID_gisby_00175	PARP-1	P09874	late-early	22	4.826617727272727	5.692851363636364	-0.8662336363636366	-4.752921387870454	21	0.00010763163060567571	0.001564246364802487	
CM	OID_gisby_00083	GAS6	Q14393	late-early	22	5.533203636363636	5.756767272727273	-0.22356363636363644	-4.657882457046896	21	0.0001349375979711187	0.0018978320230776695	
CVD3	OID_gisby_00198	TLT-2	Q5T2D2	late-early	22	5.593839999999999	5.325583181818182	0.2682568181818183	4.6410144230272055	21	0.00014046887055996216	0.0019138883613794844	
CVD3	OID_gisby_00230	U-PAR	Q03405	late-early	22	8.172693636363638	7.632846818181821	0.5398468181818181	4.601271485629869	21	0.00015442167622037317	0.0019236528809166487	
CVD3	OID_gisby_00205	GDF-15	Q99988	late-early	22	7.6467718181818185	8.137203636363635	-0.4904318181818182	-4.6217679444842465	21	0.00014705975426299034	0.0019236528809166487	
